marker_id,segment,corner_a,corner_b,length_colmap_units,length_metric_m,scale_m_per_colmap_unit,used_for_scale,scale_abs_dev_from_median
0,side_01,0,1,1.8561931057533854,0.17,0.09158529868098017,yes,0.0005255208372892672
0,side_12,1,2,1.8464442660125995,0.17,0.09206884991287356,yes,0.0010090720691826593
0,side_23,2,3,1.8471519981177853,0.17,0.09203357394152022,yes,0.0009737960978293131
0,side_30,3,0,1.9656768665549151,0.17,0.08648420444502938,yes,0.00457557339866152
0,diag_02,0,2,2.743854926097608,0.2404163056034262,0.08761990414170817,yes,0.003439873701982732
0,diag_13,1,3,2.566214943371802,0.2404163056034262,0.09368517871988476,yes,0.0026254008761938535
2,side_01,0,1,1.8642467559091613,0.17,0.0911896450730815,yes,0.00012986722939059558
2,side_12,1,2,1.874255738008533,0.17,0.09070267015995981,yes,0.0003571076837310949
2,side_23,2,3,1.8663441063385855,0.17,0.09108716845014604,yes,2.7390606455138244e-05
2,side_30,3,0,1.8781631386996434,0.17,0.09051396893972717,yes,0.000545808903963732
2,diag_02,0,2,2.6444411242522587,0.2404163056034262,0.09091384315519833,yes,0.00014593468849256885
2,diag_13,1,3,2.6450925850035953,0.2404163056034262,0.0908914519538829,yes,0.000168325889808002
3,side_01,0,1,1.8674672296242216,0.17,0.09103238723723577,yes,2.7390606455138244e-05
3,side_12,1,2,1.8405341374782531,0.17,0.09236449166485979,yes,0.001304713821168882
3,side_23,2,3,1.859903677697992,0.17,0.09140258285332792,yes,0.000342805009637015
3,side_30,3,0,1.8401152032636983,0.17,0.09238552004705007,yes,0.0013257422033591676
3,diag_02,0,2,2.606957377336257,0.2404163056034262,0.09222103425759855,yes,0.0011612564139076437
3,diag_13,1,3,2.6302592286860107,0.2404163056034262,0.09140403462191447,yes,0.00034425677822357004
4,side_01,0,1,1.892490045197902,0.17,0.08982874199595735,yes,0.0012310358477335553
4,side_12,1,2,1.983858616295612,0.17,0.08569159042060916,yes,0.005368187423081747
4,side_23,2,3,1.8606815848541882,0.17,0.09136436958574082,yes,0.00030459174204991446
4,side_30,3,0,1.904713597897422,0.17,0.0892522635359247,yes,0.0018075143077661976
4,diag_02,0,2,2.690437232561059,0.2404163056034262,0.08935956679969488,yes,0.0017002110439960222
4,diag_13,1,3,2.713112442991619,0.2404163056034262,0.08861273192876984,yes,0.0024470459149210644
20,side_01,0,1,1.826264756475732,0.17,0.09308617460704911,yes,0.0020263967633582097
20,side_12,1,2,1.9016729359531452,0.17,0.08939497259805805,yes,0.0016648052456328527
20,side_23,2,3,1.8310835659434337,0.17,0.09284120242344619,yes,0.0017814245797552891
20,side_30,3,0,1.9178236149432912,0.17,0.0886421455421628,yes,0.002417632301528097
20,diag_02,0,2,2.6542291727802025,0.2404163056034262,0.09057857854512216,yes,0.0004811992985687408
20,diag_13,1,3,2.6336466126857982,0.2404163056034262,0.09128647117854934,yes,0.00022669333485843268
