approach,entity_type,entity_id,marker_id,reference_frame,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref_aruco_x_m,est_ref_aruco_y_m,est_ref_aruco_z_m,est_ref_aruco_roll_deg,est_ref_aruco_pitch_deg,est_ref_aruco_yaw_deg,est_ref_aruco_rvec_x,est_ref_aruco_rvec_y,est_ref_aruco_rvec_z,gt_ref_aruco_x_m,gt_ref_aruco_y_m,gt_ref_aruco_z_m,gt_ref_aruco_roll_deg,gt_ref_aruco_pitch_deg,gt_ref_aruco_yaw_deg,gt_ref_aruco_rvec_x,gt_ref_aruco_rvec_y,gt_ref_aruco_rvec_z
AP02_ref_marker_graph_ba,static_camera,cam_edge_0,,aruco_marker_14,26.68242987888103,6.497282743041878,-20.731320263530172,5.561959180005549,-15.850206132801524,0.38049472736469825,-1.6789356686280625,1.9288262383162216,-110.63888081887325,-6.457002833168576,-4.597545152580948,-1.9320145843824545,0.0021459324090894257,-0.1623896374656393,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,-1.9681387135817818,-0.00288591653676317,-0.035150860818307594
AP02_ref_marker_graph_ba,static_camera,cam_edge_1,,aruco_marker_14,15.155280887065361,1.6694870968230324,-12.866632243272358,-3.8627438705145067,-7.015092534887568,-4.102833642432723,0.43645906085766817,2.0613917547485663,-104.89152090761381,1.4666010882213538,-114.89369735775944,-1.094964116777904,1.7530336286518047,-1.3251406688900307,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,-1.1237817095292493,1.7685660170970299,-1.3120742046484886
AP02_ref_marker_graph_ba,static_camera,cam_edge_3,,aruco_marker_14,12.716844841120093,2.0651359912510583,-6.588254171311014,-5.707165319680496,-9.259660560796057,-3.29323837171311,-1.6202859136181307,1.9616142940714192,-107.64714651853063,1.2986358145153143,-60.73399264058802,-1.6659587673178617,0.9947597231990989,-0.6983074543862512,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,-1.6921873383095052,1.0026170436150015,-0.6660823964587599
AP02_ref_marker_graph_ba,static_camera,cam_edge_5,,aruco_marker_14,36.261938745381165,4.309925331986134,20.487440485218844,-29.64704466798389,4.030598763578519,6.063733274852188,0.051949092881493755,2.1790675577072474,-109.23269980290844,7.002754024297579,110.71918602576724,-1.3132535625743427,-1.734623421977631,1.3457208111770047,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,-1.231302161093729,-1.791064682252736,1.3345656692738173
AP02_ref_marker_graph_ba,aruco_marker,marker_000,0,aruco_marker_14,15.225827638587933,4.859751265673272,-2.5266523555008913,0.4916529456255115,-15.006669601730039,-2.5752665235550087,-0.015083470703725598,0.6299333039785976,62.411789601429696,-0.17890257903207035,88.67377321235533,0.857316644523815,0.8333902101344473,1.3807448240021785,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,0.9097065062730295,0.9097065089072717,1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_001,1,aruco_marker_14,8.867700254846444,1.7127386617874438,-5.617093982190857,-4.6043601035709925,-5.087654768327199,-2.3061709398219086,-1.0710436012879871,1.179123452106497,1.6610337408427804,0.41450499845553834,-90.04570189103273,0.028447039538168694,-0.017100784937079477,-1.5715713631475683,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,-2.3561945080071345e-09,2.678370228341281e-09,-1.57079633
AP02_ref_marker_graph_ba,aruco_marker,marker_002,2,aruco_marker_14,5.343883366047152,2.8278813048644347,-2.6206783061979877,-2.950884317450786,-3.602973270836418,-1.12620678306198,-1.0545088433180803,0.663970267081405,69.81086122206327,0.6132073202157733,-89.5696731751634,0.956586959350224,-0.9349758389452741,-1.3555009938461355,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_003,3,aruco_marker_14,14.634357100159617,2.813510108380522,10.893004358252309,8.234465998626373,-5.2631201300706145,0.2089300435825231,0.7923446599042223,0.34736879884491734,91.43233491766428,-2.35001978187747,0.5561793851943841,1.595736062579647,-0.024174022001485235,0.0402795556038797,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,1.570796327,0.0,0.0
AP02_ref_marker_graph_ba,aruco_marker,marker_004,4,aruco_marker_14,6.481502247028244,10.89656644090264,-0.9739054953929571,4.7704812788063595,-4.278304317464299,0.6902609450460704,0.7577048124598982,1.5572169569709806,98.26969607796897,-5.837823033961596,-4.490220902172648,1.7085220379855874,-0.1425976172626474,0.029215559376858338,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,1.570796327,0.0,0.0
AP02_ref_marker_graph_ba,aruco_marker,marker_005,5,aruco_marker_14,11.84686846995638,2.32152915158448,11.328486059128062,-3.0726678633254956,1.6038729233558868,2.0132848605912805,-1.5107266787768272,0.7160387289300059,69.26901974186431,0.034226020935212945,-90.77650883029027,0.9342757728347968,-0.9462055491055791,-1.3707006342544314,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
