ablation,variant,classification,v1_status,v2_status,v1_mean_t_cm,v2_mean_t_cm,t_improvement_percent,v1_mean_r_deg,v2_mean_r_deg,r_improvement_percent,v1_worst_pair,v2_worst_pair,v1_worst_t_cm,v2_worst_t_cm
moving_cam/fov,fov_100deg,BETTER,OK,OK_FULL,615.8335642423535,16.114092524273246,97.38336890680877,66.18324007769323,0.958409713023355,98.55188456790833,cam3-cam5,cam1-cam5,1098.8078545798433,28.07901329966026
moving_cam/fov,fov_140deg_extreme,BETTER,OK,OK_FULL,315.2200971497253,22.085750007722726,92.99354634827351,18.65035065466031,1.1775429401913702,93.68621554631667,cam0-cam5,cam1-cam5,628.7951092710005,39.05843567574839
moving_cam/fov,fov_40deg,SIMILAR,OK_FULL,OK_FULL,593.1314519266799,594.4016974138632,-0.21415918563365882,71.67034179272116,71.84898350251716,-0.2492547200523324,cam3-cam5,cam3-cam5,1176.4402278055504,1176.1421949797127
