method,marker_id,corner_index,static_camera,cross_camera_reprojection_error_px
"AP03 (multi - markers, aruco baseline)",3,2,camera_center_right,1287.7884102681346
"AP03 (multi - markers, aruco baseline)",3,3,camera_center_right,1256.672464594934
"AP03 (multi - markers, aruco baseline)",4,0,camera_center_right,1643.7416335399698
"AP03 (multi - markers, aruco baseline)",4,1,camera_center_right,1516.1247010178756
"AP03 (multi - markers, aruco baseline)",4,2,camera_center_right,1797.4011635057507
"AP03 (multi - markers, aruco baseline)",4,3,camera_center_right,2109.441764566564
"AP03 (multi - markers, aruco baseline)",5,0,camera_center_right,72.85429153492261
"AP03 (multi - markers, aruco baseline)",5,1,camera_center_right,66.1501447312701
"AP03 (multi - markers, aruco baseline)",5,2,camera_center_right,1090.8873348083669
"AP03 (multi - markers, aruco baseline)",5,3,camera_center_right,76.0268297034491
"AP03 (multi - markers, aruco baseline)",6,0,camera_center_left,106.40434837073177
"AP03 (multi - markers, aruco baseline)",6,1,camera_center_left,93.10305853450167
"AP03 (multi - markers, aruco baseline)",6,2,camera_center_left,92.05837348863184
"AP03 (multi - markers, aruco baseline)",6,3,camera_center_left,108.414474495783
"AP03 (multi - markers, aruco baseline)",7,0,camera_front_narrow,1450.875936976659
"AP03 (multi - markers, aruco baseline)",7,1,camera_front_narrow,1402.6448886051048
"AP03 (multi - markers, aruco baseline)",7,2,camera_front_narrow,1217.0163447933976
"AP03 (multi - markers, aruco baseline)",7,3,camera_front_narrow,1260.4138414743384
"AP03 (multi - markers, aruco baseline)",7,0,camera_front_wide,960.9292964579901
"AP03 (multi - markers, aruco baseline)",7,1,camera_front_wide,942.4469077132501
"AP03 (multi - markers, aruco baseline)",7,2,camera_front_wide,721.1940146465513
"AP03 (multi - markers, aruco baseline)",7,3,camera_front_wide,734.3926100139746
"AP03 (multi - markers, aruco baseline)",8,0,camera_back_left,109.1633091558754
"AP03 (multi - markers, aruco baseline)",8,1,camera_back_left,109.94147823853017
"AP03 (multi - markers, aruco baseline)",8,2,camera_back_left,111.27231006445177
"AP03 (multi - markers, aruco baseline)",8,3,camera_back_left,104.69752727908282
"AP03 (multi - markers, aruco baseline)",8,0,camera_center_left,68.90443878721273
"AP03 (multi - markers, aruco baseline)",8,1,camera_center_left,56.8790942984939
"AP03 (multi - markers, aruco baseline)",8,2,camera_center_left,51.589694994234996
"AP03 (multi - markers, aruco baseline)",8,3,camera_center_left,72.45696522687611
"AP03 (multi - markers, aruco baseline)",9,0,camera_front_narrow,1646.9653654576557
"AP03 (multi - markers, aruco baseline)",9,1,camera_front_narrow,1506.3638277774562
"AP03 (multi - markers, aruco baseline)",9,2,camera_front_narrow,1296.6544974823348
"AP03 (multi - markers, aruco baseline)",9,3,camera_front_narrow,1063.895387884146
"AP03 (multi - markers, aruco baseline)",9,0,camera_front_wide,1095.9935594292501
"AP03 (multi - markers, aruco baseline)",9,1,camera_front_wide,999.7735075871246
"AP03 (multi - markers, aruco baseline)",9,2,camera_front_wide,767.4799947229304
"AP03 (multi - markers, aruco baseline)",9,3,camera_front_wide,642.8716540797946
"AP03 (multi - markers, aruco baseline)",12,0,camera_front_right,131.2569433557025
"AP03 (multi - markers, aruco baseline)",12,1,camera_front_right,124.77628277174125
"AP03 (multi - markers, aruco baseline)",12,2,camera_front_right,138.53793931211223
"AP03 (multi - markers, aruco baseline)",12,3,camera_front_right,140.20051411670087
"AP03 (multi - markers, aruco baseline)",15,0,camera_center_left,95.90657021148904
"AP03 (multi - markers, aruco baseline)",15,1,camera_center_left,71.56460031722337
"AP03 (multi - markers, aruco baseline)",15,2,camera_center_left,66.79576253023095
"AP03 (multi - markers, aruco baseline)",15,3,camera_center_left,94.03691405385659
"AP03 (multi - markers, aruco baseline)",19,0,camera_front_left,282.07939807172136
"AP03 (multi - markers, aruco baseline)",19,1,camera_front_left,270.3337164765771
"AP03 (multi - markers, aruco baseline)",19,2,camera_front_left,283.96406890119596
"AP03 (multi - markers, aruco baseline)",19,3,camera_front_left,294.3005892447779
"AP03 (multi - markers, aruco baseline)",20,0,camera_center_right,1561.721642450904
"AP03 (multi - markers, aruco baseline)",20,1,camera_center_right,1624.8342442870708
"AP03 (multi - markers, aruco baseline)",20,2,camera_center_right,1554.4376558458896
"AP03 (multi - markers, aruco baseline)",20,3,camera_center_right,1498.935785076161
