frame,image,marker_id,center_u,center_v,corner0_u,corner0_v,corner1_u,corner1_v,corner2_u,corner2_v,corner3_u,corner3_v,pnp_success,tvec_x_m,tvec_y_m,tvec_z_m,distance_m,rvec_x,rvec_y,rvec_z,route_x,route_y,route_z,route_roll,route_pitch,route_yaw
9,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0009.png,6,268.0,92.0,249.0,77.0,283.0,76.0,287.0,107.0,253.0,108.0,True,-1.9847243746163088,-1.430289284997635,4.9601698942280485,5.5306549034975445,3.0218524605165835,-0.20931652943287052,0.4840902079086847,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
10,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0010.png,1,737.25,332.0,661.0,315.0,766.0,302.0,819.0,347.0,703.0,364.0,True,0.13781736540706283,-0.04183528364404103,1.3214683651120962,1.3292939694278905,2.0066543972467152,-0.3156652709999493,0.2008891397443465,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0010.png,2,560.5,342.25,526.0,316.0,587.0,309.0,595.0,368.0,534.0,376.0,True,-0.22028361876046476,-0.04975064982858647,2.578950148861434,2.5888190107006293,2.952162769681989,-0.2023998020485078,0.17758478242690942,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0010.png,7,126.0,83.5,104.0,68.0,143.0,66.0,148.0,99.0,109.0,101.0,True,-2.4954136920781917,-1.3428718278828056,4.513487702621061,5.3293494427035055,2.9508900843082526,-0.2740948105425496,0.4907135679930576,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0010.png,6,219.5,78.75,199.0,63.0,235.0,62.0,240.0,94.0,204.0,96.0,True,-2.148182497310261,-1.4372328458993262,4.749504118590533,5.407228094651682,3.031191018425188,-0.24298446453139308,0.5141094069303237,-3.1,0.0,2.2,0.0,0.5,-0.4
11,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0011.png,1,746.25,352.75,661.0,334.0,775.0,317.0,836.0,369.0,713.0,391.0,True,0.13814914081240987,-0.011828047949734896,1.213147722826133,1.2210456523913182,2.015388739896539,-0.35082089606285105,0.21911945544696682,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0011.png,5,476.0,102.25,458.0,88.0,490.0,86.0,493.0,116.0,463.0,119.0,True,-0.9043168576885866,-1.4209337724993687,5.12669138474836,5.396277079559769,-2.5592594734840084,0.10269034933038182,-0.19270186534896927,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0011.png,7,68.75,72.5,45.0,56.0,86.0,54.0,93.0,89.0,51.0,91.0,True,-2.6719508927622875,-1.3452145911606224,4.3486256727848565,5.278206997798416,2.9835866458105444,-0.2984679917524517,0.5860388947505366,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0011.png,6,168.75,66.25,146.0,50.0,185.0,48.0,191.0,82.0,153.0,85.0,True,-2.2771177794317397,-1.419143003948688,4.49319626501824,5.233358856703266,-2.3900222223252445,0.06964725973158029,-0.6840524175358453,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
12,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0012.png,1,764.75,380.75,670.0,360.0,791.0,337.0,865.0,398.0,733.0,428.0,True,0.14815066837347216,0.021937618582521207,1.1089062989855603,1.1189741103253603,2.028945480818631,-0.3936550136435854,0.23200647841472558,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0012.png,2,521.0,353.25,481.0,326.0,549.0,315.0,560.0,380.0,494.0,392.0,True,-0.29897006252029307,-0.016411183204325875,2.3382818541569255,2.3573744833388486,-2.926352148186969,0.2402147338281688,-0.16465166486909788,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0012.png,5,441.75,89.25,422.0,74.0,456.0,73.0,461.0,104.0,428.0,106.0,True,-1.0091177750892537,-1.3774784888198708,4.73205014493672,5.030712101219686,-2.4203590063605676,0.052199223179232646,-0.05250693752172814,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0012.png,6,116.0,54.5,91.0,38.0,133.0,35.0,141.0,71.0,99.0,74.0,True,-2.366415002794518,-1.380190513935511,4.198781719819482,5.0134433028507255,2.9796785620482678,-0.345066422026818,0.5743546104915672,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
13,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0013.png,1,705.0,389.75,607.0,372.0,727.0,342.0,808.0,403.0,678.0,442.0,True,0.075423965168076,0.0317027098930695,1.0833892966801897,1.0864742079301446,2.0218663798317444,-0.5007849223425405,0.3013271630717008,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0013.png,2,443.75,364.0,400.0,338.0,471.0,323.0,487.0,389.0,417.0,406.0,True,-0.48070027603946,0.009800678149016518,2.2792109948048647,2.329371496244421,-3.082814276196999,0.3592278164076807,-0.3317427484439616,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0013.png,5,343.0,90.25,322.0,76.0,356.0,72.0,364.0,105.0,330.0,108.0,True,-1.5116899452077324,-1.3724524936732256,4.732015885144974,5.153717752758331,-2.4971999137870236,0.12654077224500362,-0.1756813124158549,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
14,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0014.png,1,649.75,401.5,547.0,388.0,670.0,350.0,756.0,410.0,626.0,458.0,True,0.010921656640887938,0.043641331801410756,1.0476669963103271,1.048632434928028,1.9985747526065671,-0.5912529244457057,0.3440419633452749,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0014.png,2,364.75,379.0,318.0,354.0,392.0,335.0,411.0,403.0,338.0,424.0,True,-0.6389078482061028,0.04467094270327427,2.1617662443076964,2.2546467631648097,-2.8672575449791724,0.3504218352062795,-0.515312519444019,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0014.png,5,239.25,94.0,216.0,79.0,252.0,75.0,263.0,109.0,226.0,113.0,True,-1.9383760971926567,-1.2872299819828585,4.4977241379745285,5.063969326724061,2.951604755176606,-0.4425792874326718,0.8170699679011556,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
15,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0015.png,1,598.25,416.0,490.0,407.0,614.0,360.0,708.0,419.0,581.0,478.0,True,-0.04535254564313428,0.057792408498802066,1.0149560858824067,1.0176112578711678,1.9811994233882146,-0.6998428659862859,0.40896752868798614,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0015.png,2,284.5,398.5,233.0,375.0,311.0,351.0,335.0,421.0,259.0,447.0,True,-0.795570478055728,0.08657457999490571,2.0842016178555567,2.2325599493242807,-2.886952426757936,0.4378531567245828,-0.6312990558423877,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0015.png,5,128.0,101.25,101.0,86.0,141.0,81.0,156.0,116.0,114.0,122.0,True,-2.2859544148704085,-1.155933636218726,4.151779810633234,4.878426565419335,2.8496758063204957,-0.5410896387443539,0.8870654121770422,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
16,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0016.png,1,549.5,433.0,436.0,432.0,555.0,372.0,664.0,428.0,543.0,500.0,True,-0.0951193732852162,0.07355966227627025,0.98250827671327,0.9898389934218852,1.9480291508338012,-0.8432224790777517,0.4919594557312362,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
16,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0016.png,2,201.5,424.25,144.0,403.0,228.0,373.0,258.0,444.0,176.0,477.0,True,-0.9245891165383389,0.13612305629510943,1.964255552635167,2.1752458244838335,3.2103608849657275,-0.5424978166829041,0.8592972319688198,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
17,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0017.png,1,505.25,452.5,385.0,457.0,504.0,387.0,624.0,440.0,508.0,526.0,True,-0.13583447608996438,0.08992674346727612,0.9429684297577956,0.9569364052042053,1.9252930730550015,-0.9519413982302951,0.5633009362975482,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
17,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0017.png,2,115.75,455.0,51.0,436.0,142.0,399.0,178.0,472.0,92.0,513.0,True,-1.046712217739161,0.19016694109774657,1.8605858620762774,2.1432567933892175,-2.7525812193598824,0.557837032648577,-0.9357334054065755,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
18,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0018.png,1,466.0,473.75,339.0,485.0,459.0,404.0,589.0,454.0,477.0,552.0,True,-0.16820788842835213,0.10650367771283493,0.904770557307418,0.9264160450177124,1.893215895671373,-1.0417404617728963,0.6182963080922484,-2.6870967741935483,0.0,2.2,0.0,0.5516129032258065,-1.2000000000000002
19,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0019.png,1,430.0,496.5,297.0,517.0,414.0,423.0,557.0,467.0,452.0,579.0,True,-0.19496796594511462,0.12310430075058487,0.8693281927420389,0.8993879492767319,1.8530900633646155,-1.148044810345703,0.6737451150758382,-2.635483870967742,0.0,2.2,0.0,0.5580645161290323,-1.3000000000000003
20,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0020.png,1,374.0,544.25,230.0,587.0,338.0,464.0,506.0,494.0,422.0,632.0,True,-0.22806986722860753,0.15401689949437583,0.8037267021199398,0.8495373337106085,1.7674087722311809,-1.3492494132938264,0.7784029608960583,-2.5838709677419356,0.0,2.2,0.0,0.564516129032258,-1.4
21,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0021.png,1,353.75,567.5,206.0,623.0,307.0,486.0,486.0,506.0,416.0,655.0,True,-0.2368270931855144,0.1675533026220836,0.775928035339939,0.8283872870299046,1.7140933936355403,-1.4434991019830048,0.8226493640943292,-2.532258064516129,0.0,2.2,0.0,0.5709677419354838,-1.5
22,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0022.png,1,353.75,567.5,206.0,623.0,307.0,486.0,486.0,506.0,416.0,655.0,True,-0.2368270931855144,0.1675533026220836,0.775928035339939,0.8283872870299046,1.7140933936355403,-1.4434991019830048,0.8226493640943292,-2.4806451612903224,0.0,2.2,0.0,0.5774193548387097,-1.6
23,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0023.png,1,339.5,588.75,190.0,658.0,280.0,507.0,470.0,517.0,418.0,673.0,True,-0.2404896621266974,0.1788439766516346,0.7510995246327797,0.8086846984319483,1.6541000672097061,-1.538047596223864,0.8804021327463019,-2.4290322580645163,0.0,2.2,0.0,0.5838709677419355,-1.7000000000000002
24,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0024.png,1,329.0,607.25,182.0,692.0,254.0,528.0,456.0,523.0,424.0,686.0,True,-0.24188007883901178,0.1878930072846282,0.7302027304091971,0.7918369669462739,1.587429439653926,-1.646934804683947,0.9230686884644409,-2.3774193548387097,0.0,2.2,0.0,0.5903225806451613,-1.7999999999999998
25,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0025.png,1,323.0,621.0,192.0,712.0,245.0,549.0,434.0,534.0,421.0,689.0,True,-0.26444013727247495,0.21346434617602605,0.7817883098558088,0.8524603068273888,1.5477533733362736,-1.741995854938018,0.9287630457343167,-2.325806451612903,0.0,2.2,0.0,0.5967741935483871,-1.9
32,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0032.png,1,299.5,584.25,257.0,713.0,145.0,580.0,338.0,472.0,458.0,572.0,True,-0.2622701156679241,0.168002718489748,0.7227581842883256,0.7870132908332419,0.925278443564255,-2.353479249860448,1.2260261665637244,-1.9645161290322581,0.0,2.2,0.0,0.6419354838709677,-2.6
33,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0033.png,1,283.25,565.75,258.0,689.0,125.0,574.0,309.0,457.0,441.0,543.0,True,-0.27872741133939605,0.15606849605829595,0.7328487064614796,0.7994457904424309,0.8162349391457286,-2.434579229529754,1.258319676647848,-1.9129032258064516,0.0,2.2,0.0,0.6483870967741935,-2.7
34,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0034.png,1,261.75,545.5,256.0,663.0,102.0,566.0,271.0,442.0,418.0,511.0,True,-0.3010076542851471,0.14299668333973814,0.7461435930414411,0.8171804701662929,0.6885881780672849,-2.5358596312099606,1.2835983091934922,-1.8612903225806452,0.0,2.2,0.0,0.6548387096774193,-2.8
35,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0035.png,1,233.0,526.75,241.0,635.0,73.0,557.0,230.0,430.0,388.0,485.0,True,-0.3291037854702103,0.13032124916519133,0.7580957300435418,0.8366612609085284,0.5695974541108005,-2.5997192847464947,1.3290357228582708,-1.8096774193548388,0.0,2.2,0.0,0.6612903225806451,-2.9
36,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0036.png,1,199.0,508.0,219.0,609.0,39.0,549.0,189.0,416.0,349.0,458.0,True,-0.3625163516036556,0.11713018361856523,0.770047266446145,0.8591335039769572,0.4525776087116886,-2.6590722277603724,1.3178131582060189,-1.7580645161290323,0.0,2.2,0.0,0.667741935483871,-3.0
38,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0038.png,0,1014.75,565.5,956.0,508.0,1089.0,512.0,1071.0,623.0,943.0,619.0,True,0.5009237853222591,0.27668401658013453,1.24404273748027,1.3693505819949474,-2.8096001919404383,-0.005061148114602439,0.10497893320060894,-1.6548387096774193,0.0,2.2,0.0,0.6806451612903226,-3.1999999999999997
39,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0039.png,0,1014.75,565.5,956.0,508.0,1089.0,512.0,1071.0,623.0,943.0,619.0,True,0.5009237853222591,0.27668401658013453,1.24404273748027,1.3693505819949474,-2.8096001919404383,-0.005061148114602439,0.10497893320060894,-1.603225806451613,0.0,2.2,0.0,0.6870967741935483,-3.3
40,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0040.png,0,932.5,505.5,876.0,455.0,996.0,450.0,987.0,556.0,871.0,561.0,True,0.42128080282472263,0.21114188636193018,1.3390117956863277,1.4195108312345632,-2.819838880640372,0.05963202338606458,-0.00944320502571194,-1.5516129032258064,0.0,2.2,0.0,0.6935483870967741,-3.4
41,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0041.png,0,851.25,455.5,795.0,410.0,908.0,399.0,906.0,500.0,796.0,513.0,True,0.31663422651690376,0.14460075814745518,1.3918998243115557,1.4347653932184579,-2.7862308963229623,0.12529271765347405,-0.10462677771757888,-1.5,0.0,2.2,0.0,0.7,-3.5
42,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0042.png,0,770.5,415.25,714.0,375.0,821.0,357.0,825.0,455.0,722.0,474.0,True,0.20397921120976098,0.0876051618769042,1.4478174885677022,1.4647380868932587,-2.7610289399267702,0.19359686789357647,-0.21667825979659486,-1.4529411764705882,0.0,2.2,0.0,0.7,-3.6
43,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0043.png,0,688.75,382.5,632.0,346.0,733.0,324.0,743.0,418.0,647.0,442.0,True,0.08081246351837242,0.03816861857434959,1.520589232425454,1.523213416259197,-2.761802679052682,0.25889122642300405,-0.32263289444490345,-1.4058823529411764,0.0,2.2,0.0,0.7,-3.7
44,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0044.png,0,606.5,365.0,548.0,333.0,647.0,305.0,663.0,397.0,568.0,425.0,True,-0.05410118713663919,0.009713160468030418,1.5383134662088866,1.5392951647606352,-2.699374584805264,0.3135633855381426,-0.39228815514925525,-1.3588235294117648,0.0,2.2,0.0,0.7,-3.8
45,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0045.png,0,523.0,354.25,462.0,325.0,559.0,293.0,582.0,382.0,489.0,417.0,True,-0.19410506262131258,-0.00835835700036199,1.5558535699384208,1.5679371698372029,-2.683553053157567,0.3862508559090145,-0.5085601959242763,-1.311764705882353,0.0,2.2,0.0,0.7,-3.9
46,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0046.png,0,346.25,352.75,279.0,330.0,376.0,289.0,411.0,374.0,319.0,418.0,True,-0.4948965827084618,-0.011219281899975701,1.5737674127849568,1.649785552551216,-2.605394376431019,0.49083226996570567,-0.6942719180788267,-1.2647058823529411,0.0,2.2,0.0,0.7,-4.0
47,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0047.png,0,250.0,362.25,178.0,343.0,277.0,296.0,319.0,381.0,226.0,429.0,True,-0.6539092207848872,0.004662406758611343,1.5653590570668372,1.6964574809306183,-2.5754135565223835,0.5475346055851786,-0.7907532033138291,-1.2176470588235293,0.0,2.2,0.0,0.7,-4.1
48,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0048.png,0,250.0,362.25,178.0,343.0,277.0,296.0,319.0,381.0,226.0,429.0,True,-0.6539092207848872,0.004662406758611343,1.5653590570668372,1.6964574809306183,-2.5754135565223835,0.5475346055851786,-0.7907532033138291,-1.1705882352941177,0.0,2.2,0.0,0.7,-4.2
49,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0049.png,0,148.0,380.0,70.0,364.0,171.0,311.0,222.0,394.0,129.0,451.0,True,-0.8118187030209868,0.03356861187738957,1.5403611117355573,1.741519110668974,-2.5453532321569474,0.6496339379714091,-0.983047385978884,-1.1235294117647059,0.0,2.2,0.0,0.7,-4.3
55,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0055.png,3,1178.25,513.5,1148.0,484.0,1241.0,486.0,1206.0,542.0,1118.0,542.0,True,1.029395009572261,0.29560341949367497,1.7795106057372345,2.0769432980416025,-2.4203775281667363,0.006646240671706485,0.04072793991995713,-0.8411764705882353,0.0,2.2,0.0,0.7,-4.9
56,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0056.png,3,1072.75,477.25,1043.0,452.0,1128.0,446.0,1101.0,503.0,1019.0,508.0,True,0.860182919067992,0.23493249846324815,1.8487943617582159,2.0525955581067317,-2.411155340618917,0.048719115369589845,-0.08366548044971615,-0.7941176470588235,0.0,2.2,0.0,0.7,-5.0
57,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0057.png,3,974.0,451.75,944.0,429.0,1023.0,418.0,1003.0,475.0,926.0,485.0,True,0.6877362200607238,0.19061515777489188,1.9142679014276234,2.0429725512578667,-2.4126872148527356,0.08525673244540742,-0.19786235425861437,-0.7470588235294118,0.0,2.2,0.0,0.7,-5.1
58,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0058.png,3,881.0,434.75,851.0,414.0,925.0,399.0,910.0,455.0,838.0,471.0,True,0.5102841666015838,0.15972834758713528,1.966927128873795,2.038309448049265,-2.4084982510354145,0.11940320790121217,-0.33891340171029477,-0.7,0.0,2.2,0.0,0.7,-5.2
59,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0059.png,3,791.25,426.5,760.0,408.0,832.0,388.0,821.0,445.0,752.0,465.0,True,0.32278435947292367,0.14306106961293757,1.979596715234404,2.0108354898713086,-2.396313043706179,0.15270589912835084,-0.46445258064973444,-0.6222222222222222,0.0,2.2,0.0,0.6444444444444444,-5.2
60,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0060.png,3,704.5,425.5,671.0,410.0,742.0,385.0,737.0,441.0,668.0,466.0,True,0.13820106754365646,0.14071090280105877,1.9779756772730348,1.9877844131396685,-2.3628339155309526,0.203059821960853,-0.5501746245788203,-0.5444444444444444,0.0,2.2,0.0,0.5888888888888889,-5.2
61,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0061.png,3,673.5,489.5,638.0,474.0,711.0,448.0,708.0,505.0,637.0,531.0,True,0.07114186915197662,0.27197549130515825,1.9434975952847107,1.9637247099057884,-2.4218707584866426,0.19164609946289585,-0.5658523366524452,-0.4666666666666667,0.0,2.2,0.0,0.5333333333333333,-5.2
62,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0062.png,3,606.25,623.75,565.0,608.0,646.0,579.0,645.0,639.0,569.0,669.0,True,-0.06501481481832612,0.519983843209376,1.8291205529158612,1.902706525043702,-2.5261859957622126,0.16691989382548722,-0.5962999897485105,-0.3888888888888889,0.0,2.2,0.0,0.47777777777777775,-5.2
67,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0067.png,4,760.0,193.75,715.0,142.0,810.0,138.0,803.0,243.0,712.0,252.0,True,0.1918531947236074,-0.26215108340570586,1.4741140167192812,1.5094843401455655,-2.748584104479342,0.09208134199715137,-0.5758034470326036,0.0,0.0,2.2,0.0,0.2,-5.2
68,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0068.png,4,717.0,249.75,669.0,198.0,767.0,193.0,763.0,299.0,669.0,309.0,True,0.12167415503222039,-0.17055454428274044,1.448233161613933,1.46330883376565,-2.804864035323549,0.08969122251286846,-0.5998577223145863,0.08333333333333333,0.0,2.2,0.0,0.23333333333333334,-5.3
69,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0069.png,4,673.5,305.5,623.0,252.0,725.0,248.0,723.0,356.0,623.0,366.0,True,0.05257809157499794,-0.08161127535453179,1.4082377774109567,1.4115801407309516,-2.8656334109411032,0.06388078709016212,-0.6085490944546094,0.16666666666666666,0.0,2.2,0.0,0.26666666666666666,-5.4
70,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0070.png,7,1137.25,541.75,1109.0,492.0,1192.0,517.0,1165.0,594.0,1083.0,564.0,True,1.0637884058233997,0.3886287305530877,1.9934541888631874,2.2927140392276972,2.648069944631122,0.4706298927254313,-1.1387637110873599,0.25,0.0,2.2,0.0,0.30000000000000004,-5.5
71,results/bus_real_data/03_moving_camera_sequence_motion_blur_7/images/frame_0071.png,6,1097.5,534.25,1061.0,478.0,1159.0,505.0,1133.0,593.0,1037.0,561.0,True,0.864329421500682,0.3296965440660681,1.7602264016797589,1.9885075170115107,3.050513828491396,0.3964279673010969,-0.7439002277319866,0.3333333333333333,0.0,2.2,0.0,0.33333333333333337,-5.6
