marker_id,corner_idx,status,x_colmap,y_colmap,z_colmap,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,note
0,0,OK,-8.338946103679985,11.998431265380951,83.80395823594445,10,8,1.6811653339395032,1.392482192518195,4.462911838345271,
0,1,OK,-5.772624176578509,11.922916534255403,83.64286844701807,10,8,1.8648198596663859,1.637697107676721,4.814319044931028,
0,2,OK,-5.622824979843927,12.488056823447716,81.62649970735198,10,8,1.639209639452497,1.265497125376692,4.1354161463503205,
0,3,OK,-8.216085578573747,12.562171260564075,81.86548796315024,10,8,1.64871065203297,1.335156395908395,4.920737637233342,
2,0,OK,4.6351215638964405,7.110406160488854,46.341185994192045,11,11,1.0014379032111906,1.0028108214384683,1.6172714081923276,
2,1,OK,7.33433740689425,7.0613193553053,46.61693795853186,11,11,1.1502698013870545,1.0709029542830117,2.3466463195225375,
2,2,OK,7.411057435151856,9.77389761882347,46.35636516422249,11,11,1.01661370403495,1.0090400730054918,1.843463412142106,
2,3,OK,4.700267047576627,9.8377522590513,46.220709114910285,11,11,0.9236819749120763,0.8020510464947698,1.7932624434340252,
3,0,OK,-13.211074680817388,8.84419275167121,77.65938795969109,11,10,1.6936671977022641,1.3754696613069992,4.929224158793995,
3,1,OK,-10.822437196015777,8.70822127892046,78.05851082479369,11,9,1.595473005518601,1.5166358300289626,3.5579294985123004,
3,2,OK,-10.629234969796432,11.19053879986403,77.73196510424602,11,10,1.9070678237635892,1.7973289129504892,3.1548381642949312,
3,3,OK,-13.03184562457692,11.305605242976776,77.27225668199262,11,8,1.0159118584228153,1.0026079826980103,1.5239342333911845,
4,0,OK,7.804805200173425,3.5451095974401072,28.264643030065574,8,6,1.912984001872271,2.135232262495288,3.1029430278938497,
4,1,OK,10.489555057479723,3.4957573727652953,28.206653835677404,8,5,1.4725377125126855,1.2100362720237456,2.365260952846115,
4,2,OK,10.743587705904313,3.9394726245305005,25.554601130418614,8,4,1.6057300005431108,1.3036678230109824,3.5009395976265787,
4,3,OK,7.938676448128312,3.9691584838025586,25.288105755333703,8,5,1.8963647773442118,1.9848806511884023,3.3132607213989225,
18,0,OK,19.31581354018632,-10.282452086405714,42.31561000724486,4,4,3.0301890648445204,3.014111151047885,3.9627660935757825,
18,1,OK,20.18932820901153,-10.180990263993854,41.232108335628965,4,4,4.4967443735882755,4.620058357240779,5.722790477071535,
18,2,OK,19.237603250510066,-6.939722264041652,39.433263121142204,4,4,3.691977134222211,3.533103370110436,6.267055082935302,
18,3,OK,18.71547828910448,-7.227276022853754,41.173822612506335,4,3,2.2509823129329534,2.7125759861541576,2.7279680838161524,
20,0,OK,8.291782367707608,-0.39838431479900643,77.91842197635425,5,5,0.2508241430043372,0.26427397490359966,0.3041961044286344,
20,1,OK,10.682889146268275,-0.17621474052468789,77.31422744490405,5,5,0.4157269110887044,0.3259040244486336,0.7504247614512504,
20,2,OK,10.328238446617659,2.270964735800304,76.85204316695851,5,5,0.5098688380264341,0.24508288843414194,0.9691178888906196,
20,3,OK,7.980333476668298,2.1030338547807377,77.71777152776913,5,5,0.6583527368207284,0.626510712749212,1.1647327620908365,
