frame,segment,x,y,z,roll,pitch,yaw,image,set_pose_ok
0,0,5.5,0.5,2.2,0.0,0.4,-2.716814693,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0000.png,True
4,0,5.34,0.5,2.2,0.0,0.48,-3.1033629386,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0004.png,True
8,1,5.033333333333333,0.5,2.2,0.0,0.43333333333333335,-2.9056048976666666,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0008.png,True
12,1,4.677777777777778,0.5,2.2,0.0,0.34444444444444444,-2.5130780945555555,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0012.png,True
16,2,4.388888888888889,0.3888888888888889,2.2,0.0,0.3,-2.5000986843333335,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0016.png,True
20,2,4.166666666666667,0.16666666666666669,2.2,0.0,0.3,-2.866666667,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0020.png,True
24,3,3.857142857142857,0.0,2.2,0.0,0.2857142857142857,-3.195764607285714,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0024.png,True
28,3,3.2857142857142856,0.0,2.2,0.0,0.22857142857142856,-3.4124524204285716,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0028.png,True
32,3,2.7142857142857144,0.0,2.2,0.0,0.17142857142857143,-3.6291402335714285,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0032.png,True
36,3,2.142857142857143,0.0,2.2,0.0,0.1142857142857143,-3.845828046714286,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0036.png,True
40,4,1.875,0.0,2.2,0.0,0.275,-3.80420367325,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0040.png,True
44,4,1.7083333333333333,0.0,2.2,0.0,0.5083333333333334,-3.6764752375833334,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0044.png,True
48,4,1.5416666666666667,0.0,2.2,0.0,0.7416666666666667,-3.548746801916667,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0048.png,True
52,5,1.44,0.0,2.2,0.0,0.65,-3.2916814696000003,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0052.png,True
56,7,1.2,0.0,2.2,0.0,0.5,-3.141592654,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0056.png,True
60,7,1.04,0.0,2.2,0.0,0.5,-2.7883185308000003,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0060.png,True
64,8,0.7,0.0,2.2,0.0,0.5,-3.0,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0064.png,True
68,8,0.30000000000000004,0.0,2.2,0.0,0.5,-3.4000000000000004,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0068.png,True
72,9,-0.09999999999999999,0.0857142857142857,2.2,0.0,0.5,-3.6202417142857146,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0072.png,True
76,9,-0.5,0.42857142857142855,2.2,0.0,0.5,-3.3012085714285715,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0076.png,True
80,10,-0.9666666666666666,0.6,2.2,0.0,0.5,-2.994461333333333,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0080.png,True
84,11,-1.5,0.6,2.2,0.0,0.5,-2.7,/mnt/c/Users/maxim/Desktop/Application of Robotics and Autonomous Systems/camera-rig-calibration/results/bus_real_data/ablation/moving_cam/density/density_stride_4_25pct/raw_images/moving/frame_0084.png,True
