scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
yaw_0deg,yaw,checkerboard,true,valid,SB,SB,54,54,0.705974,0.597,0.263,,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_0deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_0deg_camera_2_SB.png
yaw_10deg,yaw,checkerboard,true,valid,SB,SB,54,54,0.750342,5.034,1.624,,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_10deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_10deg_camera_2_SB.png
yaw_20deg,yaw,checkerboard,true,valid,SB,SB,54,54,0.695444,0.456,0.181,,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_20deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_20deg_camera_2_SB.png
yaw_30deg,yaw,checkerboard,true,valid,SB,SB,54,54,0.685255,1.475,0.484,,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_30deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_30deg_camera_2_SB.png
yaw_35deg,yaw,checkerboard,false,failure,SB,checkerboard_not_found,54,0,,,,camera_1:SB;camera_2:checkerboard_not_found,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_35deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_35deg_camera_2_checkerboard_not_found.png
yaw_40deg,yaw,checkerboard,false,failure,SB,checkerboard_not_found,54,0,,,,camera_1:SB;camera_2:checkerboard_not_found,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_40deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_40deg_camera_2_checkerboard_not_found.png
yaw_45deg,yaw,checkerboard,false,failure,SB,checkerboard_not_found,54,0,,,,camera_1:SB;camera_2:checkerboard_not_found,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_45deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_45deg_camera_2_checkerboard_not_found.png
yaw_50deg,yaw,checkerboard,false,failure,SB,checkerboard_not_found,54,0,,,,camera_1:SB;camera_2:checkerboard_not_found,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_50deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_50deg_camera_2_checkerboard_not_found.png
