method,status,pair,from_camera,to_camera,translation_error_cm,rotation_error_deg,baseline_error_cm,direction_error_deg,gt_baseline_m,est_baseline_m,gt_tx_m,gt_ty_m,gt_tz_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,gt_rvec_x,gt_rvec_y,gt_rvec_z,est_tx_m,est_ty_m,est_tz_m,est_roll_deg,est_pitch_deg,est_yaw_deg,est_rvec_x,est_rvec_y,est_rvec_z,source,note
AP02,OK,cam0-cam1,cam_edge_0,cam_edge_1,14.28217754234445,0.7349547716791667,12.193677903618827,0.8305648065867897,5.069131069576643,5.191067848612831,-4.590674262084118,-0.9808404021811512,1.9130477582733787,115.90214977992046,57.450670973219815,138.4497834938831,0.05973524746496475,1.862313170365479,0.6890226811483593,-4.723608422716754,-1.0283383446264156,1.8913564250854955,115.57992118903962,56.7580451640074,138.3518552431089,0.06611039495984077,1.8659881384631458,0.7013403598022838,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,
AP02,OK,cam0-cam3,cam_edge_0,cam_edge_3,7.784627863727406,1.1998859820832015,4.559830008768362,0.9409585151525282,3.8191529186563207,3.8647512187440043,-3.8168022097504695,-0.10639583116101115,0.0814237977288359,21.20580374270508,50.53923196926396,36.244334985740466,0.0578006837792782,0.9425257326838137,0.42222897273299825,-3.8640749855452245,-0.05532682520721188,0.0465341947327893,23.083778934934713,50.678695208879866,37.699480265142206,0.07468937755754664,0.9536101354254982,0.4295255543575795,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,
AP02,OK,cam0-cam5,cam_edge_0,cam_edge_5,240.1398104451665,16.27689924086209,41.86188537615516,23.225525600269446,5.667927964501032,6.086546818262583,5.239989224744796,-0.7565583592593794,2.023744001687466,121.10918727720495,-59.18839253897587,-144.80607014753681,-0.005927455730751902,-1.890899029153531,-0.6597478523861177,5.108867772153395,1.4437272908592962,2.9767723740962886,124.52329630319613,-53.39297630482607,-132.55036103810406,0.30232906450264013,-1.9278950541613575,-0.5265458423091678,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,
AP02,OK,cam1-cam3,cam_edge_1,cam_edge_3,12.84918757723434,0.5360699365260823,8.368039418528506,2.5240163949664836,2.1721826797050396,2.2558630738903247,1.5443865298310695,-0.37572219903458537,1.4805676849234315,5.14537888201856,-52.158716168945,-19.440987313922378,-0.07152290562849599,-0.9138098031455153,-0.27444766234862317,1.5453211100971243,-0.3483316286548388,1.6061027212817875,5.322369535343147,-51.91615865777372,-19.115036597394866,-0.06529788221564486,-0.910121451621452,-0.268162754199484,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,
AP02,OK,cam1-cam5,cam_edge_1,cam_edge_5,245.1096532123524,16.184385361945633,36.25676761118637,13.904644621480479,9.833844654272019,10.196412330383883,-3.9715362540357773,-2.4903976924727136,8.64461218335215,133.3021054862451,43.91477015093176,156.52751785874057,0.07074491249427345,2.1743406180104214,0.7301083985994897,-4.034814243276815,-0.14778626847242204,9.362972693130425,155.08597671163056,46.98676933189368,167.59404878157687,0.028411827834241177,2.2668779010380686,0.3896088503537294,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,
AP02,OK,cam3-cam5,cam_edge_3,cam_edge_5,245.48813010260204,16.47356397931876,27.205578777882167,14.880385343596695,9.285515073252315,9.557570861031136,2.8983748134908356,-3.1018777282117966,8.2582424386392,141.70501809791045,-7.866545909544565,176.3434827013253,-0.15963022206593686,-2.8589394874323952,-0.9996874983186078,2.812866130637997,-0.7971970844314817,9.099418756344551,155.11842393924468,-5.122707927090562,-175.8705079399241,0.07767293993499838,-2.9675446394260088,-0.6496549599870026,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,
