method,label,status,runtime_seconds,static_camera_count,primary_result,result_path,warning,artifact_status,execution_status,solver_status,quality_status,calibration_status,evaluation_status,anchor_export_status,visualization_status,canonical_result_status,canonical_pose_count,config_summary
ap01,direct_target_camera_auto,failed,,,,attempts/ap01/direct_target_camera_auto/fov_120deg__light_low_1x__blur_k21_0deg__ap01__baseline__01,Input or observation-quality preflight rejected this job.,failed,,,not_available,,,,,,,{}
ap01,direct_target_camera_cam_edge_3__root_cam_edge_1,failed,,,,attempts/ap01/direct_target_camera_cam_edge_3__root_cam_edge_1/20260815_181548_baseline_210c06d5,The method failed; complete evidence is retained in this attempt.,failed,,,not_available,,,,,,,{}
ap01,root_cam_edge_3,failed,,,,attempts/ap01/root_cam_edge_3/20260816_102029_root_cam_edge_3_7a02cd7a,The method failed; complete evidence is retained in this attempt.,failed,,,not_available,,,,,,,{}
