scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
far_2_4m_yaw_20deg,mixed,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,36,3.254331,255.433,55.598,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/far_2_4m_yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/far_2_4m_yaw_20deg_camera_2_aruco_gray.png
far_2_4m_yaw_30deg,mixed,aruco,true,pose_outlier,aruco/gray,aruco/gray,36,36,0.499058,20.094,1.777,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/far_2_4m_yaw_30deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/far_2_4m_yaw_30deg_camera_2_aruco_gray.png
close_1_4m_yaw_10deg,mixed,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,60,1.616668,91.667,42.914,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/close_1_4m_yaw_10deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/close_1_4m_yaw_10deg_camera_2_aruco_gray.png
shift_left_0_2m_yaw_20deg,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,56,48,0.497296,20.270,2.139,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/shift_left_0_2m_yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/shift_left_0_2m_yaw_20deg_camera_2_aruco_gray.png
shift_right_0_2m_yaw_20deg,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,44,52,0.446239,25.376,4.657,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/shift_right_0_2m_yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/mixed/debug_images/shift_right_0_2m_yaw_20deg_camera_2_aruco_gray.png
