marker_id,frame_i,frame_j,frame_gap,metric_translation_m,colmap_translation_units,scale_m_per_colmap_unit,quality,used_for_scale
13,0,3,3,0.12150829740689396,0.1809102940532737,0.6716494384289305,6604.226449781988,True
13,0,4,4,0.17590184930084807,0.23992589525513303,0.7331507468745593,6645.54854771222,True
13,0,5,5,0.2013548784508961,0.2997731069687782,0.6716909348104649,6681.562261178145,True
13,0,6,6,0.28917948763027096,0.43392083321826597,0.6664337489525679,7408.985085691562,True
13,0,7,7,0.38910415106815016,0.5667761425962492,0.6865217531665476,8448.173989093739,True
13,1,4,3,0.12176424232899795,0.18025245975195175,0.6755205587571989,6417.565036678631,True
13,1,5,4,0.1528020118303285,0.24009996860397928,0.6364099617287332,6452.343256523168,True
13,1,6,5,0.24082272151534462,0.3742475248046038,0.643485141661469,7154.810968851658,True
13,1,7,6,0.3395946352481393,0.5071025045457402,0.669676509589213,8158.349250920802,True
13,2,6,4,0.20654443577465365,0.3139725637133774,0.6578423074036689,6965.644263095841,True
13,2,7,5,0.3061673044849355,0.44682741296647993,0.6852025985878882,7942.649904156672,True
13,3,6,3,0.16837319067899364,0.25301140830389574,0.6654766747780722,6881.459147593627,True
13,3,7,4,0.268159841436319,0.3858662682780215,0.694955386053871,7846.656931458136,True
13,4,7,3,0.21786633189699006,0.3268506412597691,0.6665623511010271,7895.752814013366,True
13,156,159,3,0.4485842029959179,0.6582520653598027,0.6814778511188115,3371.340534564849,True
9,0,3,3,0.5992068923769948,0.1809102940532737,3.3121768748026184,4437.933978778864,False
9,0,4,4,0.50722979963597,0.23992589525513303,2.114110271826185,4484.152762785853,False
9,0,5,5,0.21032197813244102,0.2997731069687782,0.701603890552952,4570.065863857982,True
9,0,6,6,0.5518769643314129,0.43392083321826597,1.2718379070170478,4672.229767466493,False
9,0,7,7,0.513222749637134,0.5667761425962492,0.9055122667764357,4884.064188767384,False
9,0,8,8,0.45289285600388685,0.7004055045929435,0.646615215091857,5189.906357536714,True
9,0,9,9,0.6127231501955107,0.8336066505920015,0.7350267056535283,5574.934528763544,True
9,0,10,10,0.700220250396408,0.9681052149191762,0.7232894107019835,6073.565015705356,True
9,0,11,11,0.713925438946977,1.1019235638024074,0.6478901644352124,6766.948499877918,True
9,1,4,3,0.4439365496692711,0.18025245975195175,2.462859870429392,4335.271617788209,False
9,1,5,4,0.4995705468069919,0.24009996860397928,2.080677268354763,4418.332264554127,False
9,1,6,5,0.24747306947317288,0.3742475248046038,0.6612550600097612,4517.1041608535,True
9,1,7,6,0.41904739631951265,0.5071025045457402,0.8263563925697688,4721.905335772838,False
9,1,8,7,0.6054412848106945,0.6407326433263885,0.9449203050862564,5017.593048464572,False
9,1,9,8,0.7420857340933671,0.7739335012129425,0.9588494785796685,5389.837659892921,False
9,1,10,9,0.6526294591811534,0.9084321409161985,0.7184129994816614,5871.9128058921315,True
9,1,11,10,0.7989959271750452,1.0422503456787653,0.7666065360282508,6542.274833725652,True
9,2,5,3,0.32174578663910935,0.17982541728091045,1.7892119562636744,4321.438417934472,False
9,2,6,4,0.5162230939685818,0.3139725637133774,1.6441662540929436,4418.044250570608,False
9,2,7,5,0.3649987257715534,0.44682741296647993,0.8168673523146953,4618.354144064745,False
9,2,8,6,0.4410957058042216,0.5804577770326762,0.7599100628113225,4907.557437259395,True
9,2,9,7,0.668050429576147,0.7136584522378852,0.9360926469535661,5271.63873951924,False
9,2,10,8,0.5760731837608323,0.8481571271503807,0.6792057336077691,5743.14199719979,True
9,2,11,9,0.7129175325249167,0.9819752776041916,0.726003544879747,6398.80301306424,True
9,3,6,3,0.424892201748362,0.25301140830389574,1.6793400921986004,4424.892710563726,False
9,3,7,4,0.7010304284171466,0.3858662682780215,1.8167704358963177,4625.513106672599,False
9,3,8,5,0.6177715886277402,0.5194966157608328,1.1891734611648586,4915.164697138845,False
9,3,9,6,0.5568834598609185,0.6526980959607817,0.8532022129483577,5279.8103659127755,False
9,3,10,7,0.8187125975938708,0.7871961777254016,1.0400362968727004,5752.0445060865095,False
9,3,11,8,0.6970669148927805,0.9210143249515511,0.7568469849037895,6408.721869452598,True
9,4,7,3,0.607326310922126,0.3268506412597691,1.8581157086959634,4673.685430150386,False
9,4,8,4,0.5199528314415873,0.46048040297800774,1.12915300646664,4966.353591922347,False
9,4,9,5,0.4865204888956744,0.5936810913081498,0.8194980369404189,5334.79685648854,False
9,4,10,6,0.7306236474517097,0.7281797439856277,1.0033561816107457,5811.949070664677,False
9,4,11,7,0.6237479314768949,0.8619979803043127,0.7236071843888683,6475.46538868057,True
9,5,8,3,0.27542147414909673,0.40063322080367336,0.687465391902846,5061.505309688018,True
9,5,9,4,0.40262048981052045,0.5338356990444917,0.7542030076504207,5437.0076788616,True
9,5,10,5,0.5805339970428538,0.668332995960261,0.868629860491539,5923.301781945606,False
9,5,11,6,0.5146308892807752,0.8021511750349736,0.6415634674577861,6599.530589367701,True
9,6,9,3,0.5726010090219138,0.3996873805013843,1.4326221866290088,5558.55208215233,False
9,6,10,4,0.5010736074633986,0.5341847799808942,0.9380155074454202,6055.717298553492,False
9,6,11,5,0.607710752594776,0.6680029511494298,0.9097426164795991,6747.063212983853,False
9,7,10,3,0.2589744210035892,0.40133078963000185,0.645289192095989,6330.277719026236,True
9,7,11,4,0.5389081038813172,0.5351484842187598,1.00702537664485,7052.9685948542265,False
9,8,11,3,0.27493598598475355,0.4015185008350331,0.6847405173434663,7494.628476448983,True
11,0,4,4,0.16270282986656406,0.23992589525513303,0.6781378462443527,4121.998908296799,True
11,0,5,5,0.20152845160022276,0.2997731069687782,0.672269949889842,4454.194652235126,True
11,0,6,6,0.29497715143413317,0.43392083321826597,0.6797948585376105,4625.819386876232,True
11,0,7,7,0.38174212677008124,0.5667761425962492,0.6735324550208185,4863.118855220382,True
11,0,8,8,0.47446053802053206,0.7004055045929435,0.6774083511754745,5194.00940988751,True
11,0,9,9,0.5619706132709308,0.8336066505920015,0.6741436298184963,5590.430439599441,True
11,0,10,10,0.6459826003942594,0.9681052149191762,0.6672648700153838,6086.058453547747,True
11,0,11,11,0.736596159740832,1.1019235638024074,0.6684639333776109,6710.767467287181,True
11,4,7,3,0.21924814690280528,0.3268506412597691,0.6707900160690056,5839.991438349889,True
11,4,8,4,0.31210626189262364,0.46048040297800774,0.6777840270165192,6237.349196573814,True
11,4,9,5,0.3996902585463229,0.5936810913081498,0.6732406748303592,6713.400777549334,True
11,4,10,6,0.4835117603837733,0.7281797439856277,0.66400056356596,7308.5874148155335,True
11,4,11,7,0.5742796481416915,0.8619979803043127,0.6662192502341509,8058.7840273827915,True
11,5,8,3,0.2733076283074747,0.40063322080367336,0.6821891298959618,6740.022996993408,True
11,5,9,4,0.36090489471992976,0.5338356990444917,0.6760598726647742,7254.440019739635,True
11,5,10,5,0.44470359454454295,0.668332995960261,0.6653922479251421,7897.593304292137,True
11,5,11,6,0.5355288460648993,0.8021511750349736,0.6676158593690901,8708.248962908674,True
11,6,9,3,0.26718250433446195,0.3996873805013843,0.668478709533679,7533.96110953594,True
11,6,10,4,0.3512088100526829,0.5341847799808942,0.657466897625283,8201.895756469963,True
11,6,11,5,0.44185242467408886,0.6680029511494298,0.6614528033353675,9043.786817478616,True
11,7,10,3,0.26432101311637646,0.40133078963000185,0.6586113499043057,8622.644026051406,True
11,7,11,4,0.355200004515775,0.5351484842187598,0.6637410270054602,9507.723176449765,True
11,8,11,3,0.262226023915233,0.4015185008350331,0.6530857815265915,10154.636379506654,True
10,0,4,4,0.1204584367230665,0.23992589525513303,0.5020651755617004,3183.938598654189,False
10,0,6,6,0.2665263914288932,0.43392083321826597,0.6142281518316224,3347.2431940329643,True
10,0,7,7,0.30532601337826454,0.5667761425962492,0.5387065376105072,3198.1280462170366,False
10,0,8,8,0.4498332626691149,0.7004055045929435,0.6422468980031013,3089.7123652534387,True
10,0,9,9,0.5315304390663751,0.8336066505920015,0.6376273973928815,3021.173902641157,True
10,0,10,10,0.6271813088620583,0.9681052149191762,0.6478441590818406,2984.1028802640167,True
10,0,11,11,0.7068535889552513,1.1019235638024074,0.641472432548871,2938.872105077048,True
10,0,12,12,0.79421503050248,1.2346248628174499,0.6432844942795484,2971.4314732128687,True
10,0,13,13,0.8742766453065804,1.3680437871436617,0.639070659523247,3007.4042378769104,True
10,0,14,14,0.9961926450731602,1.5009046951044298,0.6637281156641642,3069.2910419183127,True
10,0,15,15,1.0588846388196744,1.5864574758289394,0.6674522670495135,3203.040235463801,True
10,0,16,16,1.1064507836028825,1.6754033608076493,0.6604085974075544,3359.620291044808,True
10,0,17,17,1.159719593170034,1.7682471477431063,0.6558583140655628,3573.680665644316,True
10,0,18,18,1.2476175257899056,1.8631574450279438,0.669625387333379,3849.5208143352074,True
10,0,19,19,1.3100487931712221,1.9620392185385065,0.6676975571095147,4206.127851123882,True
10,0,20,20,1.3726043972616746,2.0609362991165185,0.6660101031992508,4674.897218121485,True
10,0,21,21,1.4552087251452097,2.162379090624381,0.6729665170435135,5252.49904807226,True
10,1,4,3,0.1359553360719507,0.18025245975195175,0.7542495467692423,3297.1085817728235,True
10,1,6,5,0.28885185760955734,0.3742475248046038,0.7718203554194997,3466.2176792578966,True
10,1,7,6,0.321222099686688,0.5071025045457402,0.6334460918792683,3311.8023793698803,True
10,1,8,7,0.4741357939312965,0.6407326433263885,0.739990070538317,3199.5331690732633,True
10,1,9,8,0.5552300201410203,0.7739335012129425,0.7174130842906264,3128.5585738483464,True
10,1,10,9,0.6511557664458351,0.9084321409161985,0.7167907619264907,3090.1698982418425,True
10,1,11,10,0.7316369198949996,1.0422503456787653,0.7019781024092836,3043.33143939335,True
10,1,12,11,0.8177432545284161,1.174951293172434,0.695980556198601,3077.0480984216024,True
10,1,13,12,0.8976451045783522,1.308369901025471,0.686078993314351,3114.2994798188565,True
10,1,14,13,1.019521905928116,1.4412303891816964,0.7073968975265512,3178.3859897753136,True
10,1,15,14,1.0791760981042082,1.5268890560881103,0.7067809503259244,3316.8891675785612,True
10,1,16,15,1.1237671819885524,1.6160760172457642,0.6953677735430782,3479.0347080763654,True
10,1,17,16,1.1744797707728252,1.7092565851579393,0.6871290015619864,3700.703649307791,True
10,1,18,17,1.2612150629000254,1.8045544497107335,0.6989066265649095,3986.3482662707734,True
10,1,19,18,1.3210749836149729,1.9038629443990707,0.6938918515649523,4355.630551366817,True
10,1,20,19,1.3812892466523505,2.003206697044029,0.6895390519064297,4841.061866987448,True
10,1,21,20,1.4632881651758087,2.1050939083731537,0.6951177614240776,5439.193989002415,True
10,2,6,4,0.2492155386816455,0.3139725637133774,0.7937494147073055,3609.733646683644,False
10,2,7,5,0.2863006693214897,0.44682741296647993,0.6407410579864475,3448.9249049522664,True
10,2,8,6,0.43645155666796126,0.5804577770326762,0.7519092239561668,3332.007277903216,True
10,2,9,7,0.5170741898759327,0.7136584522378852,0.7245401329648589,3258.094036396126,True
10,2,10,8,0.6114903371638744,0.8481571271503807,0.7209635073377805,3218.1159084159785,True
10,2,11,9,0.695275713729157,0.9819752776041916,0.7080379003282854,3169.338140684897,True
10,2,12,10,0.7810928525200785,1.114676121349878,0.7007352517556145,3204.450810981501,True
10,2,13,11,0.8599233220070329,1.2480946504637347,0.6889888693037222,3243.2445559963558,True
10,2,14,12,0.9835137656066087,1.380955118369994,0.7121982116026306,3309.9845165801003,True
10,2,15,13,1.0444675245274953,1.466711283175209,0.7121152857475674,3454.222307553467,True
10,2,16,14,1.0926679718536279,1.5561444562231392,0.7021635860886604,3623.081354317068,True
10,2,17,15,1.145655804314441,1.6496741032802922,0.6944740188600665,3853.9283205581287,True
10,2,18,16,1.2326863413037163,1.745375256540116,0.706258632167898,4151.399824155703,True
10,2,19,17,1.2961808625922258,1.8451274572654541,0.7024885232119481,4535.97194656228,True
10,2,20,18,1.3588207917906607,1.9449348560627349,0.6986459148258646,5041.5021570956405,True
10,2,21,19,1.4403965569633093,2.0472817613929353,0.7035653734263173,5664.399460666594,True
10,3,6,3,0.186889517535395,0.25301140830389574,0.7386604374413,3920.5553178089453,True
10,3,7,4,0.22080786622178697,0.3858662682780215,0.5722393595251817,3745.8998918817892,False
10,3,8,5,0.3615246764170172,0.5194966157608328,0.6959134389885165,3618.9148926162934,True
10,3,9,6,0.4429978913412238,0.6526980959607817,0.6787179158062719,3538.6372376947597,True
10,3,10,7,0.5397669525221199,0.7871961777254016,0.6856828930264539,3495.216731477463,True
