point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
19002,1.1242596199270185,3.1202053425914738,-0.30412008456971673,0,0,0,1.0712576522313322
18999,3.504625530310829,0.5677000014670278,1.1979278694440922,10,12,15,0.620508650103209
18983,2.9080692258956136,0.0456639125633892,1.3915377392902162,231,231,231,0.3671807096916142
18978,5.933264792959362,0.7550621716486502,1.9871605541354718,231,231,231,1.004103473497184
18974,2.6726784383609576,-0.23502170439244047,0.8570694749178658,0,0,0,0.32172434455668014
18945,2.6590198925345616,-0.21342960469489425,0.8506486335732537,120,127,145,0.02365903610786045
18940,4.234050650285662,0.38030464451459356,0.8794206317668862,108,114,131,0.6512326489256915
18931,3.9944664130129492,0.12687215212143887,0.9383055614587112,232,232,232,0.8567822722081098
18886,3.35949616559547,0.4750541644251455,1.2474179054438093,11,13,15,1.678048070080471
18885,2.613986313418188,1.0956319287900103,0.8992111943130796,0,0,0,0.1872468028133295
18875,3.6366238083723825,0.7584013630712813,1.1465474856610713,9,9,9,1.5700085580965812
18871,2.6480847541999415,-0.2185075285914319,0.8433973185290761,119,125,143,0.710123999359797
18865,8.627794785392668,-5.133518655371293,-1.460365888361152,59,62,72,1.8635637848846174
18862,2.7031183350065966,-0.8437456118648253,0.8837365276202609,59,62,72,0.564980215076132
18858,2.6731626903426813,0.24548875470955211,0.8488629701602608,0,0,0,0.19117265214305887
18849,2.779245382323534,-0.19553917075160082,1.257845937950104,89,94,108,1.3377202688156407
18846,4.142386808175013,0.13906368945681902,0.8691730448466687,231,231,231,0.35294043310555534
18845,3.812194130808604,0.5001886978338574,1.0894437077356396,124,124,124,1.173840273463266
18844,5.226800590666442,0.004872796075827468,0.7897159290037952,59,62,72,1.2658813254443038
18842,2.702900434966594,-0.8345357002720581,0.885730690659366,59,62,72,0.3745838805221102
18840,2.7922875214712137,0.2551215490291229,1.2442264374370222,93,98,112,0.2929507419538486
18819,4.041278209036926,-1.4757300015951227,0.9922114256099113,163,163,163,0.35368849373503775
18816,2.5574093306154104,-1.6730200274265088,0.9665713939482705,8,8,8,0.25432008287808594
18811,3.6128578344039948,0.7600647287193177,1.116541239849084,10,13,15,0.9846328083997631
18806,4.099602143986383,0.32176394602446523,0.8681343403775384,231,231,231,0.0877928404419174
18805,4.136362590356459,0.3241092749842459,0.8657263533463875,231,231,231,0.006260376739021368
18804,12.718557657877435,-8.269218112187632,-3.4950387598180392,231,231,231,2.7313597402500256
18803,2.9461288056693835,-1.6060231594040855,1.3197087426370755,231,231,231,0.227697745268996
18799,4.717304336823664,-1.4476154578855158,0.8707562442157212,107,113,129,0.8289903077819073
18797,2.672317565774475,-0.8239985082182468,0.7915874902348472,109,115,131,0.110630296002168
18794,3.34873564948583,0.49184438609772274,1.2187632063790474,11,13,15,1.924130295350341
18775,2.7180170379908644,-0.20874206297946912,0.8097548533582196,0,0,0,1.919567352683445
18774,2.63958356012329,-0.8335899982575892,0.8390305500380938,117,123,141,0.5923133164111317
18773,5.84096033696165,-1.6125028179388163,1.2403384228690282,231,231,231,0.5965805018916356
18771,2.945918448683953,0.11595452204904455,1.3043653824044767,5,5,5,1.571847237520723
18770,2.8064452823969885,-1.6138274048155243,1.2491429543662895,59,62,72,0.7300413544896004
18764,2.7908746837469325,0.12754642449406817,1.2711447736251902,112,118,135,0.6214491230096462
18762,2.923209551323577,-1.3856505692280687,1.314090734858998,231,231,231,0.6917959298702203
18759,6.149412980929229,0.2018819519486319,0.2472090967054552,231,231,231,0.9928969897059582
18758,6.2342670186232745,-0.6889237758745796,1.397487513947613,231,231,231,0.9607415020574392
18756,2.9060313072090853,0.2540370321093126,1.2519065151491415,82,86,99,0.5836766578652198
18754,5.448692705573683,-1.5344777243753214,0.9048213418146012,231,231,231,1.4675058374315209
18740,5.305415702385051,-0.2340202779931707,1.1221081643006439,59,62,72,0.8663285558826759
18737,3.1363553055343063,-6.269957659005602,-2.4607620465582003,0,0,0,0.08095904094291423
18735,26.25817353496758,-45.20007709395222,-30.597513159674996,8,8,8,0.1933486001246772
18721,5.3272823372696,-9.776341425695119,-5.0356563016541145,8,8,8,0.3757643280963757
18707,3.6367149726705614,0.758517202972358,1.1454822718476994,9,9,9,1.6950335241784713
18705,4.306023477688129,0.0747099896633916,0.8284718507936482,109,114,130,0.821689959385373
18704,5.308158150191935,0.43188717295490786,0.8861488556890857,97,102,117,1.6132573091102227
18702,4.059199460635062,-1.7569508666459779,0.6361307739651962,59,62,72,1.4078463258630882
18694,2.528498986970802,0.21477444609521246,0.8846206704278683,0,0,0,0.7181373865995652
18693,2.6281641242690457,-1.5969845810489804,0.6972425096067261,103,108,125,1.1588666485073884
18687,2.118490081489096,-1.7868668325067398,1.2927657316288448,231,231,231,2.116670275034409
18686,0.42136279945332067,-1.7663387989522459,1.0027331184118895,105,106,109,1.19123647096397
18674,2.5931884396301284,0.04657414347860567,0.7458280916441897,0,0,0,1.2911465350674363
18663,3.8291008936314386,-0.4792483476258517,0.9019909454387729,235,235,235,1.404162189555193
18658,2.2490090970971615,-1.624541117410868,1.1837853786014862,231,231,231,1.099979208981189
18652,2.557686702059647,0.2376958892454918,0.8290682886845858,228,228,228,0.9946508695101576
18651,2.5167495630889043,-0.9257116860734411,0.7423906023443199,59,62,72,1.8584408668029266
18650,3.0697427762319665,-1.3900342631329212,0.9697321327164206,0,0,0,0.6687685985686852
18635,2.824927267876342,-1.6622109254812258,0.9398964935520996,0,0,0,1.3867636640692496
18632,3.9808611498680575,-1.7144926647484144,0.5950500690455884,171,171,171,0.6885469844328204
18628,2.674143253619797,-1.6025612525617463,0.6542717344871067,228,228,228,0.3468478977663225
18627,2.6141329094696886,-0.9272060541870921,0.7268276785904366,109,114,131,0.694860667019575
18625,3.0157669213446407,0.04895423362485629,1.095428940406707,0,0,0,0.04288383624603208
18619,2.5440944891893746,-1.6056424853385018,0.9747503910359068,228,228,228,0.44310799755805896
18616,2.4474090349644078,-1.4307167383288928,1.0295205496570186,71,75,87,0.7096192996039123
18614,2.5965909998597434,-1.4696818745218214,1.2844845220823373,231,231,231,0.9029990033881808
18611,1.5191259495788516,0.4955944261689471,1.1282526702870408,0,0,0,0.5887792536754068
18606,-4.448279507078386,-0.5230395862554431,1.0197497576705667,79,77,77,0.7869667695759421
18605,-3.3523486266997695,-1.7261655834700607,1.4840837479547537,2,2,2,1.612240213325959
18603,-5.076701539171458,0.7776672932557863,1.9163371438923138,158,158,158,2.122432992273858
18597,4.037102478373484,-2.00945412986366,1.3379877599924341,113,119,137,1.122592353346949
18593,-3.2358002566412933,-1.657148914509047,1.2486407756161122,0,0,0,2.411462449316682
18585,2.3268424827140084,-0.8848961907163605,0.7684968582427485,59,62,72,1.1898591512371477
18581,2.1898272260646436,-1.3471978280770678,1.1905194930728238,231,231,231,1.1481596260789186
18580,2.429118374642904,-1.5913444450215146,1.2490521742980305,231,231,231,1.037763512568957
