image_name,marker_id,corner_idx,u,v,area_px2
moving_frame_0000.png,5,0,848.0,458.0,1580.0
moving_frame_0000.png,5,1,887.0,458.0,1580.0
moving_frame_0000.png,5,2,895.0,498.0,1580.0
moving_frame_0000.png,5,3,855.0,498.0,1580.0
moving_frame_0000.png,6,0,509.0,394.0,1368.0
moving_frame_0000.png,6,1,546.0,394.0,1368.0
moving_frame_0000.png,6,2,543.0,430.0,1368.0
moving_frame_0000.png,6,3,504.0,430.0,1368.0
moving_frame_0000.png,7,0,411.0,394.0,1350.0
moving_frame_0000.png,7,1,448.0,394.0,1350.0
moving_frame_0000.png,7,2,442.0,430.0,1350.0
moving_frame_0000.png,7,3,404.0,430.0,1350.0
moving_frame_0001.png,5,0,848.0,458.0,1580.0
moving_frame_0001.png,5,1,887.0,458.0,1580.0
moving_frame_0001.png,5,2,895.0,498.0,1580.0
moving_frame_0001.png,5,3,855.0,498.0,1580.0
moving_frame_0001.png,6,0,509.0,394.0,1368.0
moving_frame_0001.png,6,1,546.0,394.0,1368.0
moving_frame_0001.png,6,2,543.0,430.0,1368.0
moving_frame_0001.png,6,3,504.0,430.0,1368.0
moving_frame_0001.png,7,0,411.0,394.0,1350.0
moving_frame_0001.png,7,1,448.0,394.0,1350.0
moving_frame_0001.png,7,2,442.0,430.0,1350.0
moving_frame_0001.png,7,3,404.0,430.0,1350.0
moving_frame_0010.png,1,0,651.0,338.0,1276.0
moving_frame_0010.png,1,1,700.0,332.0,1276.0
moving_frame_0010.png,1,2,724.0,353.0,1276.0
moving_frame_0010.png,1,3,671.0,361.0,1276.0
moving_frame_0011.png,1,0,652.0,348.0,1682.0
moving_frame_0011.png,1,1,704.0,339.0,1682.0
moving_frame_0011.png,1,2,733.0,364.0,1682.0
moving_frame_0011.png,1,3,676.0,375.0,1682.0
moving_frame_0012.png,1,0,656.0,360.0,2199.5
moving_frame_0012.png,1,1,712.0,349.0,2199.5
moving_frame_0012.png,1,2,747.0,378.0,2199.5
moving_frame_0012.png,1,3,685.0,392.0,2199.5
moving_frame_0013.png,1,0,625.0,366.0,2410.0
moving_frame_0013.png,1,1,681.0,351.0,2410.0
moving_frame_0013.png,1,2,719.0,380.0,2410.0
moving_frame_0013.png,1,3,659.0,399.0,2410.0
moving_frame_0013.png,2,0,525.0,349.0,1092.5
moving_frame_0013.png,2,1,558.0,342.0,1092.5
moving_frame_0013.png,2,2,564.0,374.0,1092.5
moving_frame_0013.png,2,3,533.0,382.0,1092.5
moving_frame_0014.png,1,0,596.0,374.0,2643.0
moving_frame_0014.png,1,1,653.0,355.0,2643.0
moving_frame_0014.png,1,2,694.0,384.0,2643.0
moving_frame_0014.png,1,3,634.0,407.0,2643.0
moving_frame_0014.png,2,0,486.0,357.0,1169.5
moving_frame_0014.png,2,1,520.0,348.0,1169.5
moving_frame_0014.png,2,2,528.0,380.0,1169.5
moving_frame_0014.png,2,3,495.0,390.0,1169.5
moving_frame_0015.png,1,0,569.0,383.0,2893.5
moving_frame_0015.png,1,1,626.0,360.0,2893.5
moving_frame_0015.png,1,2,671.0,388.0,2893.5
moving_frame_0015.png,1,3,611.0,416.0,2893.5
moving_frame_0015.png,2,0,445.0,367.0,1345.0
moving_frame_0015.png,2,1,481.0,356.0,1345.0
moving_frame_0015.png,2,2,492.0,389.0,1345.0
moving_frame_0015.png,2,3,457.0,402.0,1345.0
moving_frame_0016.png,2,0,402.0,380.0,1530.0
moving_frame_0016.png,2,1,440.0,366.0,1530.0
moving_frame_0016.png,2,2,454.0,400.0,1530.0
moving_frame_0016.png,2,3,417.0,416.0,1530.0
moving_frame_0016.png,1,0,543.0,394.0,3261.0
moving_frame_0016.png,1,1,599.0,366.0,3261.0
moving_frame_0016.png,1,2,650.0,393.0,3261.0
moving_frame_0016.png,1,3,594.0,427.0,3261.0
moving_frame_0017.png,2,0,357.0,397.0,1788.5
moving_frame_0017.png,2,1,399.0,379.0,1788.5
moving_frame_0017.png,2,2,416.0,414.0,1788.5
moving_frame_0017.png,2,3,376.0,433.0,1788.5
moving_frame_0017.png,1,0,519.0,407.0,3700.0
moving_frame_0017.png,1,1,575.0,373.0,3700.0
moving_frame_0017.png,1,2,631.0,399.0,3700.0
moving_frame_0017.png,1,3,576.0,439.0,3700.0
moving_frame_0018.png,2,0,309.0,417.0,2164.0
moving_frame_0018.png,2,1,355.0,395.0,2164.0
moving_frame_0018.png,2,2,376.0,431.0,2164.0
moving_frame_0018.png,2,3,333.0,455.0,2164.0
moving_frame_0018.png,1,0,496.0,420.0,4206.0
moving_frame_0018.png,1,1,553.0,381.0,4206.0
moving_frame_0018.png,1,2,613.0,405.0,4206.0
moving_frame_0018.png,1,3,560.0,452.0,4206.0
moving_frame_0019.png,2,0,259.0,441.0,2651.0
moving_frame_0019.png,2,1,309.0,414.0,2651.0
moving_frame_0019.png,2,2,335.0,451.0,2651.0
moving_frame_0019.png,2,3,288.0,481.0,2651.0
moving_frame_0019.png,1,0,476.0,436.0,4767.0
moving_frame_0019.png,1,1,532.0,390.0,4767.0
moving_frame_0019.png,1,2,598.0,412.0,4767.0
moving_frame_0019.png,1,3,548.0,465.0,4767.0
moving_frame_0020.png,2,0,203.0,472.0,3294.0
moving_frame_0020.png,2,1,260.0,438.0,3294.0
moving_frame_0020.png,2,2,291.0,476.0,3294.0
moving_frame_0020.png,2,3,241.0,512.0,3294.0
moving_frame_0020.png,1,0,458.0,452.0,5412.0
moving_frame_0020.png,1,1,513.0,400.0,5412.0
moving_frame_0020.png,1,2,585.0,418.0,5412.0
moving_frame_0020.png,1,3,540.0,478.0,5412.0
moving_frame_0021.png,2,0,144.0,509.0,4148.0
moving_frame_0021.png,2,1,207.0,467.0,4148.0
moving_frame_0021.png,2,2,246.0,505.0,4148.0
moving_frame_0021.png,2,3,190.0,549.0,4148.0
moving_frame_0021.png,1,0,444.0,469.0,6038.5
moving_frame_0021.png,1,1,496.0,410.0,6038.5
moving_frame_0021.png,1,2,573.0,425.0,6038.5
moving_frame_0021.png,1,3,533.0,491.0,6038.5
moving_frame_0022.png,2,0,5.0,611.0,7158.0
moving_frame_0022.png,2,1,88.0,545.0,7158.0
moving_frame_0022.png,2,2,148.0,581.0,7158.0
moving_frame_0022.png,2,3,79.0,647.0,7158.0
moving_frame_0022.png,1,0,425.0,502.0,7318.5
moving_frame_0022.png,1,1,467.0,431.0,7318.5
moving_frame_0022.png,1,2,556.0,435.0,7318.5
moving_frame_0022.png,1,3,531.0,510.0,7318.5
moving_frame_0023.png,2,0,5.0,611.0,7158.0
moving_frame_0023.png,2,1,88.0,545.0,7158.0
moving_frame_0023.png,2,2,148.0,581.0,7158.0
moving_frame_0023.png,2,3,79.0,647.0,7158.0
moving_frame_0023.png,1,0,425.0,502.0,7318.5
moving_frame_0023.png,1,1,467.0,431.0,7318.5
moving_frame_0023.png,1,2,556.0,435.0,7318.5
moving_frame_0023.png,1,3,531.0,510.0,7318.5
moving_frame_0024.png,1,0,420.0,519.0,8125.5
moving_frame_0024.png,1,1,456.0,440.0,8125.5
moving_frame_0024.png,1,2,549.0,438.0,8125.5
moving_frame_0024.png,1,3,534.0,517.0,8125.5
moving_frame_0025.png,1,0,420.0,533.0,8644.5
moving_frame_0025.png,1,1,446.0,449.0,8644.5
moving_frame_0025.png,1,2,543.0,440.0,8644.5
moving_frame_0025.png,1,3,538.0,520.0,8644.5
moving_frame_0026.png,1,0,422.0,543.0,9016.0
moving_frame_0026.png,1,1,439.0,456.0,9016.0
moving_frame_0026.png,1,2,538.0,441.0,9016.0
moving_frame_0026.png,1,3,543.0,520.0,9016.0
moving_frame_0027.png,1,0,427.0,550.0,9355.5
moving_frame_0027.png,1,1,432.0,462.0,9355.5
moving_frame_0027.png,1,2,533.0,439.0,9355.5
moving_frame_0027.png,1,3,549.0,516.0,9355.5
moving_frame_0028.png,1,0,434.0,553.0,9445.0
moving_frame_0028.png,1,1,426.0,467.0,9445.0
moving_frame_0028.png,1,2,528.0,437.0,9445.0
moving_frame_0028.png,1,3,554.0,510.0,9445.0
moving_frame_0029.png,1,0,441.0,552.0,9400.0
moving_frame_0029.png,1,1,421.0,469.0,9400.0
moving_frame_0029.png,1,2,521.0,432.0,9400.0
moving_frame_0029.png,1,3,557.0,500.0,9400.0
moving_frame_0030.png,1,0,448.0,548.0,9251.0
moving_frame_0030.png,1,1,416.0,469.0,9251.0
moving_frame_0030.png,1,2,514.0,427.0,9251.0
moving_frame_0030.png,1,3,558.0,489.0,9251.0
moving_frame_0031.png,1,0,453.0,540.0,8895.0
moving_frame_0031.png,1,1,410.0,468.0,8895.0
moving_frame_0031.png,1,2,505.0,421.0,8895.0
moving_frame_0031.png,1,3,556.0,476.0,8895.0
moving_frame_0032.png,1,0,456.0,530.0,8566.0
moving_frame_0032.png,1,1,402.0,466.0,8566.0
moving_frame_0032.png,1,2,494.0,414.0,8566.0
moving_frame_0032.png,1,3,551.0,462.0,8566.0
moving_frame_0033.png,1,0,456.0,518.0,8137.5
moving_frame_0033.png,1,1,393.0,463.0,8137.5
moving_frame_0033.png,1,2,481.0,407.0,8137.5
moving_frame_0033.png,1,3,543.0,448.0,8137.5
moving_frame_0034.png,1,0,454.0,505.0,7718.5
moving_frame_0034.png,1,1,382.0,459.0,7718.5
moving_frame_0034.png,1,2,462.0,400.0,7718.5
moving_frame_0034.png,1,3,531.0,433.0,7718.5
moving_frame_0035.png,0,0,955.0,599.0,7500.0
moving_frame_0035.png,0,1,1056.0,638.0,7500.0
moving_frame_0035.png,0,2,1021.0,703.0,7500.0
moving_frame_0035.png,0,3,927.0,662.0,7500.0
moving_frame_0035.png,1,0,447.0,492.0,7380.0
moving_frame_0035.png,1,1,368.0,455.0,7380.0
moving_frame_0035.png,1,2,444.0,393.0,7380.0
moving_frame_0035.png,1,3,516.0,419.0,7380.0
moving_frame_0036.png,0,0,913.0,545.0,5796.0
moving_frame_0036.png,0,1,1000.0,569.0,5796.0
moving_frame_0036.png,0,2,974.0,632.0,5796.0
moving_frame_0036.png,0,3,892.0,605.0,5796.0
moving_frame_0036.png,1,0,436.0,480.0,7121.5
moving_frame_0036.png,1,1,351.0,451.0,7121.5
moving_frame_0036.png,1,2,423.0,387.0,7121.5
moving_frame_0036.png,1,3,498.0,407.0,7121.5
moving_frame_0037.png,0,0,873.0,500.0,4629.5
moving_frame_0037.png,0,1,949.0,515.0,4629.5
moving_frame_0037.png,0,2,930.0,574.0,4629.5
moving_frame_0037.png,0,3,857.0,558.0,4629.5
moving_frame_0037.png,1,0,421.0,468.0,6864.5
moving_frame_0037.png,1,1,331.0,448.0,6864.5
moving_frame_0037.png,1,2,398.0,382.0,6864.5
moving_frame_0037.png,1,3,477.0,397.0,6864.5
moving_frame_0038.png,0,0,833.0,462.0,3760.0
moving_frame_0038.png,0,1,900.0,470.0,3760.0
moving_frame_0038.png,0,2,887.0,526.0,3760.0
moving_frame_0038.png,0,3,823.0,518.0,3760.0
moving_frame_0038.png,1,0,403.0,457.0,6641.0
moving_frame_0038.png,1,1,307.0,446.0,6641.0
moving_frame_0038.png,1,2,369.0,379.0,6641.0
moving_frame_0038.png,1,3,452.0,388.0,6641.0
moving_frame_0039.png,0,0,794.0,431.0,3202.0
moving_frame_0039.png,0,1,854.0,433.0,3202.0
moving_frame_0039.png,0,2,846.0,487.0,3202.0
moving_frame_0039.png,0,3,787.0,484.0,3202.0
moving_frame_0039.png,1,0,380.0,449.0,6617.5
moving_frame_0039.png,1,1,278.0,445.0,6617.5
moving_frame_0039.png,1,2,337.0,377.0,6617.5
moving_frame_0039.png,1,3,423.0,380.0,6617.5
moving_frame_0040.png,0,0,755.0,406.0,2769.0
moving_frame_0040.png,0,1,810.0,403.0,2769.0
moving_frame_0040.png,0,2,806.0,454.0,2769.0
moving_frame_0040.png,0,3,752.0,457.0,2769.0
moving_frame_0040.png,1,0,351.0,443.0,6581.0
moving_frame_0040.png,1,1,245.0,447.0,6581.0
moving_frame_0040.png,1,2,300.0,378.0,6581.0
moving_frame_0040.png,1,3,391.0,375.0,6581.0
moving_frame_0041.png,0,0,716.0,384.0,2425.0
moving_frame_0041.png,0,1,767.0,379.0,2425.0
moving_frame_0041.png,0,2,766.0,427.0,2425.0
moving_frame_0041.png,0,3,717.0,433.0,2425.0
moving_frame_0041.png,1,0,320.0,439.0,6741.0
moving_frame_0041.png,1,1,206.0,451.0,6741.0
moving_frame_0041.png,1,2,258.0,381.0,6741.0
moving_frame_0041.png,1,3,354.0,372.0,6741.0
moving_frame_0042.png,1,0,283.0,438.0,7026.0
moving_frame_0042.png,1,1,161.0,459.0,7026.0
moving_frame_0042.png,1,2,210.0,387.0,7026.0
moving_frame_0042.png,1,3,312.0,372.0,7026.0
moving_frame_0042.png,0,0,677.0,367.0,2211.0
moving_frame_0042.png,0,1,725.0,359.0,2211.0
moving_frame_0042.png,0,2,727.0,405.0,2211.0
moving_frame_0042.png,0,3,681.0,414.0,2211.0
moving_frame_0043.png,1,0,239.0,441.0,7508.0
moving_frame_0043.png,1,1,107.0,471.0,7508.0
moving_frame_0043.png,1,2,155.0,397.0,7508.0
moving_frame_0043.png,1,3,265.0,375.0,7508.0
moving_frame_0043.png,0,0,637.0,353.0,2110.5
moving_frame_0043.png,0,1,683.0,343.0,2110.5
moving_frame_0043.png,0,2,688.0,388.0,2110.5
moving_frame_0043.png,0,3,644.0,399.0,2110.5
moving_frame_0044.png,1,0,188.0,453.0,8423.0
moving_frame_0044.png,1,1,42.0,494.0,8423.0
moving_frame_0044.png,1,2,89.0,416.0,8423.0
moving_frame_0044.png,1,3,211.0,387.0,8423.0
