canonical_camera,physical_camera,source_topic,frame_index,timestamp_ns,width,height,marker_count,marker_ids,marker_total_area_px2,sharpness,candidate_preview
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,84,1783681584340671884,1280,720,3,15 16 19,14359.0,138.77170246146756,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0084_t1783681584340671884.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,85,1783681584407401173,1280,720,3,15 16 19,14382.5,138.32029728788677,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0085_t1783681584407401173.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,86,1783681584474454749,1280,720,3,15 16 19,14347.0,138.15926756309108,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0086_t1783681584474454749.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,87,1783681584542615008,1280,720,3,15 16 19,14325.0,137.9183940501272,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0087_t1783681584542615008.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,88,1783681584609567395,1280,720,3,15 16 19,14382.5,138.20965161614944,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0088_t1783681584609567395.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,89,1783681584676687152,1280,720,3,15 16 19,14350.5,137.98602105008234,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0089_t1783681584676687152.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,90,1783681584734322744,1280,720,3,15 16 19,14347.0,137.677679033151,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0090_t1783681584734322744.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,91,1783681584801979135,1280,720,3,15 16 19,14382.5,137.86568032605086,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0091_t1783681584801979135.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,92,1783681584868622597,1280,720,3,15 16 19,14359.0,137.11234157880142,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0092_t1783681584868622597.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,93,1783681584936001917,1280,720,3,15 16 19,14347.0,137.6953210745919,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0093_t1783681584936001917.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,94,1783681585002835108,1280,720,3,15 16 19,14323.5,138.53044269559882,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0094_t1783681585002835108.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,95,1783681585072834760,1280,720,3,15 16 19,14382.5,138.614550728334,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0095_t1783681585072834760.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,96,1783681585139952703,1280,720,3,15 16 19,14378.0,138.14216687807507,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0096_t1783681585139952703.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,97,1783681585207193498,1280,720,3,15 16 19,14359.0,138.1706955012274,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0097_t1783681585207193498.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,98,1783681585274846700,1280,720,3,15 16 19,14347.0,137.72050230938825,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0098_t1783681585274846700.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,99,1783681585341726737,1280,720,3,15 16 19,14347.0,138.9222742665562,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0099_t1783681585341726737.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,100,1783681585408713197,1280,720,3,15 16 19,14323.5,138.33209309875932,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0100_t1783681585408713197.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,101,1783681585475879119,1280,720,3,15 16 19,14347.0,138.08323783297598,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0101_t1783681585475879119.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,102,1783681585542683406,1280,720,3,15 16 19,14323.5,138.2011349568496,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0102_t1783681585542683406.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,103,1783681585609751681,1280,720,3,15 16 19,14359.0,137.89367940546555,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0103_t1783681585609751681.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,104,1783681585676355549,1280,720,3,15 16 19,14323.5,138.14483723166674,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0104_t1783681585676355549.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,105,1783681585742912752,1280,720,3,15 16 19,14392.5,138.28937065255906,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0105_t1783681585742912752.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,106,1783681585809481516,1280,720,3,15 16 19,14323.5,137.3965396907935,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0106_t1783681585809481516.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,107,1783681585876577402,1280,720,3,15 16 19,14382.5,138.86520932675472,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0107_t1783681585876577402.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,108,1783681585943311834,1280,720,3,15 16 19,14359.0,137.74142903447913,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0108_t1783681585943311834.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,109,1783681586011833770,1280,720,3,15 16 19,14390.5,138.5251562294854,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0109_t1783681586011833770.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,110,1783681586219359212,1280,720,3,15 16 19,14359.0,138.91846350351975,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0110_t1783681586219359212.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,111,1783681586288994920,1280,720,3,15 16 19,14359.0,138.70060004297773,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0111_t1783681586288994920.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,112,1783681586354815604,1280,720,3,15 16 19,14359.0,138.53731659274513,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0112_t1783681586354815604.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,113,1783681586424497388,1280,720,3,15 16 19,14347.0,138.37406032880148,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0113_t1783681586424497388.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,114,1783681586560129204,1280,720,3,15 16 19,14354.5,138.58615125816132,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0114_t1783681586560129204.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,115,1783681586623826154,1280,720,3,15 16 19,14359.0,139.20307720698136,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0115_t1783681586623826154.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,116,1783681586687523171,1280,720,3,15 16 19,14323.5,138.84306311975993,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0116_t1783681586687523171.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,117,1783681586754288135,1280,720,3,15 16 19,14359.0,139.2538075070687,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0117_t1783681586754288135.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,118,1783681586821830757,1280,720,3,15 16 19,14359.0,138.30457139722918,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0118_t1783681586821830757.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,119,1783681586891804910,1280,720,3,15 16 19,14347.0,139.07408632721604,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0119_t1783681586891804910.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,120,1783681586956525966,1280,720,3,15 16 19,14382.5,138.14953667533655,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0120_t1783681586956525966.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,121,1783681587023684790,1280,720,3,15 16 19,14378.0,138.5609700356895,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0121_t1783681587023684790.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,122,1783681587094442619,1280,720,3,15 16 19,14348.5,138.6866221367624,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0122_t1783681587094442619.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,123,1783681587160097181,1280,720,3,15 16 19,14325.0,138.8212184993591,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0123_t1783681587160097181.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,124,1783681587225358994,1280,720,3,15 16 19,14359.0,138.92920681423496,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0124_t1783681587225358994.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,125,1783681587287272180,1280,720,3,15 16 19,14347.0,138.95423285330196,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0125_t1783681587287272180.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,126,1783681587356620855,1280,720,3,15 16 19,14359.0,139.42543833240939,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0126_t1783681587356620855.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,127,1783681587426689512,1280,720,3,15 16 19,14354.5,138.38438476520005,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0127_t1783681587426689512.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,128,1783681587488807483,1280,720,3,15 16 19,14359.5,138.45879122510374,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0128_t1783681587488807483.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,129,1783681587555485047,1280,720,3,15 16 19,14347.0,138.81093308847215,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0129_t1783681587555485047.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,130,1783681587622508980,1280,720,3,15 16 19,14354.5,138.90031682388403,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0130_t1783681587622508980.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,131,1783681587689734744,1280,720,3,15 16 19,14359.0,138.56226126887947,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0131_t1783681587689734744.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,132,1783681587756739283,1280,720,3,15 16 19,14359.0,138.96859372948546,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0132_t1783681587756739283.jpg
cam_edge_0,center_left,/edge_5/camera/color/image_raw/compressed,133,1783681587824147199,1280,720,3,15 16 19,14325.0,138.50807833962978,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_0/frame_0133_t1783681587824147199.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,0,1783681579344365536,1280,720,5,2 3 4 6 20,6395.5,429.27168826209214,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0000_t1783681579344365536.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,1,1783681579413116764,1280,720,5,2 3 4 6 20,6450.0,429.8342844851917,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0001_t1783681579413116764.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,2,1783681579478920222,1280,720,6,0 2 3 4 6 20,6722.5,429.1292249565783,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0002_t1783681579478920222.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,3,1783681579546332423,1280,720,5,2 3 4 6 20,6405.0,427.6452841321968,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0003_t1783681579546332423.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,4,1783681579613179182,1280,720,5,2 3 4 6 20,6428.5,429.78988027576884,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0004_t1783681579613179182.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,5,1783681579679302281,1280,720,5,2 3 4 6 20,6353.0,429.35544139011415,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0005_t1783681579679302281.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,6,1783681579745704925,1280,720,5,2 3 4 6 20,6379.0,429.6403307130307,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0006_t1783681579745704925.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,7,1783681579812676576,1280,720,5,2 3 4 6 20,6427.5,427.60079940769384,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0007_t1783681579812676576.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,8,1783681579879123809,1280,720,5,2 3 4 6 20,6452.0,428.5433783995829,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0008_t1783681579879123809.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,9,1783681579945745067,1280,720,5,2 3 4 6 20,6394.5,428.7167218913312,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0009_t1783681579945745067.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,10,1783681580012957136,1280,720,5,2 3 4 6 20,6384.0,428.8849975540536,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0010_t1783681580012957136.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,11,1783681580092703639,1280,720,5,2 3 4 6 20,6398.0,429.32040772381066,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0011_t1783681580092703639.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,12,1783681580148488045,1280,720,5,2 3 4 6 20,6403.0,429.1862041256327,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0012_t1783681580148488045.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,13,1783681580214718069,1280,720,5,2 3 4 6 20,6409.5,427.96449089769794,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0013_t1783681580214718069.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,14,1783681580281109785,1280,720,5,2 3 4 6 20,6443.0,427.6142184066774,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0014_t1783681580281109785.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,15,1783681580349095055,1280,720,5,2 3 4 6 20,6377.0,429.7766199143856,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0015_t1783681580349095055.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,16,1783681580413487086,1280,720,5,2 3 4 6 20,6396.5,428.2224431609682,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0016_t1783681580413487086.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,17,1783681580480899249,1280,720,5,2 3 4 6 20,6390.0,428.4540438935069,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0017_t1783681580480899249.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,18,1783681580547131980,1280,720,5,2 3 4 6 20,6414.5,428.3863536381425,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0018_t1783681580547131980.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,19,1783681580614075050,1280,720,5,2 3 4 6 20,6391.0,427.2534407215814,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0019_t1783681580614075050.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,20,1783681580681156494,1280,720,5,2 3 4 6 20,6439.5,428.8813721410857,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0020_t1783681580681156494.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,21,1783681580747481333,1280,720,4,2 3 4 20,5646.0,429.9716056037056,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0021_t1783681580747481333.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,22,1783681580815047560,1280,720,4,2 3 4 20,5614.5,429.5999930713607,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0022_t1783681580815047560.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,23,1783681580881487145,1280,720,5,2 3 4 6 20,6456.0,429.73851534919265,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0023_t1783681580881487145.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,24,1783681580947860967,1280,720,5,2 3 4 6 20,6440.5,428.31600347657263,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0024_t1783681580947860967.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,25,1783681581014639228,1280,720,5,2 3 4 10 20,5855.5,429.0770203402297,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0025_t1783681581014639228.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,26,1783681581081927166,1280,720,5,2 3 4 6 20,6449.0,429.919535979093,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0026_t1783681581081927166.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,27,1783681581148577050,1280,720,4,2 3 4 20,5671.5,430.5951637241682,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0027_t1783681581148577050.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,28,1783681581214045164,1280,720,4,2 3 4 20,5663.5,429.6067846954899,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0028_t1783681581214045164.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,29,1783681581282091790,1280,720,5,2 3 4 6 20,6446.0,430.04673266468626,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0029_t1783681581282091790.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,30,1783681581347483059,1280,720,5,2 3 4 6 20,6375.5,431.1320083049622,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0030_t1783681581347483059.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,31,1783681581414873767,1280,720,6,2 3 4 6 10 20,6619.0,430.0826030240929,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0031_t1783681581414873767.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,32,1783681581482613274,1280,720,5,2 3 4 6 20,6382.0,429.8742062123324,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0032_t1783681581482613274.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,33,1783681581548603705,1280,720,5,2 3 4 6 20,6391.0,430.7771633921682,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0033_t1783681581548603705.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,34,1783681581682563716,1280,720,5,2 3 4 6 20,6428.5,428.40921944036495,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0034_t1783681581682563716.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,35,1783681581748108044,1280,720,5,2 3 4 6 20,6373.0,430.40528090709057,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0035_t1783681581748108044.jpg
cam_edge_1,front_right,/edge_1/camera/color/image_raw/compressed,36,1783681581815804278,1280,720,4,2 3 4 20,5689.5,431.25508342445164,/home/maxim/camera-rig-calibration/data_local/real_vehicle_2026_07_10/datasets/real_05x_4k_3hz_v1/preview/static_candidates/cam_edge_1/frame_0036_t1783681581815804278.jpg
