marker_id,frame_i,frame_j,frame_gap,metric_translation_m,colmap_translation_units,scale_m_per_colmap_unit,quality,used_for_scale
13,0,2,2,0.08488434663383881,0.11989751400671597,0.7079742006083969,0.6748676465273846,True
13,0,3,3,0.12150829740689394,0.18088012990947475,0.6717614448182081,0.6877610205286974,True
13,0,4,4,0.17590184930084804,0.2400686148102271,0.7327148925314435,0.6961079646961233,True
13,0,5,5,0.2013548784508961,0.30006155822935787,0.6710452336483123,0.7041445700901933,True
13,0,6,6,0.289179487630271,0.4344144398388573,0.6656765086757703,0.7064520102007658,True
13,0,7,7,0.38910415106814994,0.5672141620192608,0.6859916009201075,0.711458119029465,True
13,1,3,2,0.07674166196927806,0.12120764734584806,0.6331420801387811,0.7053523123521397,True
13,1,4,3,0.12176424232899813,0.1803958431288731,0.6749836371895271,0.7139127515073601,True
13,1,5,4,0.15280201183032852,0.24038859067878965,0.6356458573963876,0.7221549141612006,True
13,1,6,5,0.24082272151534462,0.374741885722061,0.6426362536211345,0.7245213731040979,True
13,1,7,6,0.3395946352481393,0.5075415392730738,0.6690972245040744,0.7296555262951221,True
13,2,4,2,0.09119840614070038,0.12017354032948345,0.7588892354395064,0.7119940106898288,True
13,2,5,3,0.11870744804494675,0.1801662960870103,0.6588771075563304,0.7202140213735928,True
13,2,6,4,0.2065444357746537,0.3145195468402556,0.6566982492810138,0.7225741201256165,True
13,2,7,5,0.30616730448493545,0.44731913579889493,0.6844493784915602,0.7276944745586408,True
13,3,5,2,0.08064841474666944,0.11918154983392511,0.6766854002070781,0.7339737397218368,True
13,3,6,3,0.16837319067899356,0.25353472227076745,0.6641030828873059,0.7363789282570891,True
13,3,7,4,0.268159841436319,0.3863346158767207,0.6941129021736141,0.7415971072710722,True
13,4,6,2,0.11974834032002797,0.19434756076123721,0.6161556124038161,0.7453159188930312,True
13,4,7,3,0.21786633189699015,0.32714647631387495,0.6659595859072073,0.7505974278247987,True
13,5,7,2,0.18893854795599332,0.2671531985652295,0.7072292189302054,0.7592631171189372,True
13,156,159,3,0.4485842029959179,0.6598173657061731,0.6798611650904614,0.6404971487761999,True
11,0,4,4,0.16270282986656387,0.2400686148102271,0.6777346967873312,0.7496979301683379,True
11,0,5,5,0.20152845160022298,0.30006155822935787,0.6716236921164717,0.7350037794917132,True
11,0,6,6,0.29497715143413317,0.4344144398388573,0.6790224366012159,0.7653205205052176,True
11,0,7,7,0.38174212677008124,0.5672141620192608,0.6730123334916284,0.7723774040675274,True
11,0,8,8,0.47446053802053206,0.7010610544867126,0.6767749185096469,0.7490345755580117,True
11,0,9,9,0.5619706132709308,0.8342911001811208,0.6735905646709278,0.7610753042577255,True
11,0,10,10,0.6459826003942595,0.9687366849896393,0.666829914055715,0.7370597257289656,True
11,0,11,11,0.7365961597408321,1.1027524422267314,0.6679614857650746,0.6976151277906861,True
11,4,6,2,0.13307524090215544,0.19434756076123721,0.6847281251224091,0.8080055924476993,True
11,4,7,3,0.2192481469028055,0.32714647631387495,0.6701834278430427,0.8154560674197209,True
11,4,8,4,0.31210626189262364,0.46099415328328286,0.6770286774132535,0.7908113133932833,True
11,4,9,5,0.3996902585463229,0.5942229654181876,0.6726267441801727,0.8035236030364405,True
11,4,10,6,0.4835117603837733,0.7286690035256447,0.6635547251829227,0.7781685769562631,True
11,4,11,7,0.5742796481416917,0.8626848032234753,0.6656888425481244,0.7365239916197281,True
11,5,7,2,0.18038281259337538,0.2671531985652295,0.6752036418135273,0.7994730510038393,True
11,5,8,3,0.2733076283074747,0.4010011089690378,0.6815632730047572,0.775311336498361,True
11,5,9,4,0.36090489471992976,0.5342317869953119,0.6755586311136084,0.7877744640564377,True
11,5,10,5,0.4447035945445429,0.6686765428291249,0.6650503884329967,0.7629163988969715,True
11,5,11,6,0.5355288460648993,0.8026922428970569,0.6671658419571639,0.7220880513906026,True
11,6,8,2,0.1797004770041324,0.26664798572157833,0.673923999530105,0.807290645515941,True
11,6,9,3,0.26718250433446195,0.3998798189769698,0.6681570103187672,0.8202678403767161,True
11,6,10,4,0.35120881005268284,0.5343234824291075,0.6572962289735791,0.7943844532467186,True
11,6,11,5,0.44185242467408886,0.6683391125756586,0.6611201055872208,0.7518720566621043,True
11,7,9,2,0.18064964677667086,0.26708043016080296,0.6763866849694149,0.827831383342511,True
11,7,10,3,0.26432101311637646,0.4015234890057357,0.658295268779657,0.8017093301317271,True
11,7,11,4,0.3552000045157748,0.5355391229228885,0.6632568738902751,0.758804934345975,True
11,8,10,2,0.17156440142452725,0.2676765337304253,0.6409392673819821,0.7774800306866755,True
11,8,11,3,0.2622260239152332,0.40169191270247345,0.6528038420067961,0.7358722936947424,True
