observer_type,observer_id,frame_id,marker_id,num_corners,mean_reproj_px,median_reproj_px,max_reproj_px
static,cam_edge_0,static,3,4,0.4807363184846145,0.4121530964590043,0.9705133955409806
static,cam_edge_0,static,7,4,0.5784324085158387,0.5857442798036221,0.674659506869662
static,cam_edge_0,static,4,4,0.4881214175772552,0.5517612182612297,0.7031556981973041
static,cam_edge_1,static,14,4,0.7855226046874262,0.7221783113916582,1.5425408418123692
static,cam_edge_1,static,2,4,0.5798580885614382,0.568149469028242,1.1686102497887756
static,cam_edge_1,static,1,4,1.304481087195519,1.34103479760142,2.1807429813406274
static,cam_edge_1,static,5,4,0.8458497588670649,0.8137364168247847,1.0782026793868
static,cam_edge_1,static,7,4,1.5582639448620579,1.8876920229626206,1.9593674403005965
static,cam_edge_1,static,6,4,0.60981273432849,0.5918103848085785,0.6960606432228863
static,cam_edge_1,static,8,4,0.8122151369288854,0.8796922346820861,0.982351609733811
static,cam_edge_3,static,1,4,1.007800532411891,0.7042067825849683,2.1589812388086385
static,cam_edge_3,static,2,4,1.0610458912669518,0.8804171723302368,1.7193285392618642
static,cam_edge_3,static,14,4,0.7552067337267834,0.7297316879678639,1.0061939856201496
static,cam_edge_3,static,3,4,0.637425833080433,0.6458777467107741,0.6737316066902856
static,cam_edge_3,static,5,4,0.9749991977242441,1.0211391376053809,1.2703039578623354
static,cam_edge_3,static,6,4,0.5357651823974985,0.5630146724651107,0.7304730147043369
static,cam_edge_3,static,7,4,0.9812097184835629,1.0076420393333034,1.481731840026542
static,cam_edge_3,static,8,4,1.0810548472128259,1.2304864678274234,1.323870691323222
static,cam_edge_5,static,13,4,0.8560519300323566,0.7024620582098364,1.3473836801333787
static,cam_edge_5,static,11,4,0.48267736019664303,0.4264818282846727,0.7743885275388623
static,cam_edge_5,static,12,4,0.4838418172022363,0.48531542800771005,0.7824542010464473
static,cam_edge_5,static,9,4,0.502098273725798,0.4960052307302062,0.7369491552026888
static,cam_edge_5,static,10,4,0.4843612539910706,0.45255440651956025,0.8519135433153595
static,cam_edge_5,static,0,4,0.2693287077825277,0.2644526368648139,0.4161026266514237
moving,moving_frame_000018,18,1,4,0.8000746099445643,0.7635129041644497,1.398036354491361
moving,moving_frame_000018,18,2,4,0.6767402832358744,0.6728888776625834,0.7960061377014691
moving,moving_frame_000018,18,7,4,0.5138736993242614,0.4545329798894153,0.7917591496428305
moving,moving_frame_000018,18,6,4,0.6023628977187527,0.6110113425637146,0.8487112810474091
moving,moving_frame_000019,19,1,4,0.6921357514787175,0.7941015147067685,0.9920849079035979
moving,moving_frame_000019,19,2,4,0.7156139887726837,0.7621107142213359,0.9642970120611537
moving,moving_frame_000019,19,7,4,0.3967914798498792,0.39936583053378105,0.5053706551172377
moving,moving_frame_000019,19,6,4,0.6620797699080417,0.7028383348426737,0.9129286686847646
