point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
1050,2.716912251050057,-0.8514917241116373,1.0913172117450947,0,0,0,0.34290811854336223
3405,0.9019178174483069,0.1417713025472544,1.095711069571053,123,124,123,0.02656403185158634
3404,0.9106208931640654,0.14086633424460432,1.0974878549895741,8,21,43,0.09392609093147254
1047,2.360078108992475,-1.0679539850106279,1.0378776756444983,231,231,231,0.48468444970045066
3403,0.9106344797950292,0.1409164734615082,1.097448697041731,8,21,43,0.10031116150345307
3402,1.0478071942585074,0.13540456005556517,1.0927766507915209,15,30,46,0.03664846692281564
3401,0.7965325847565983,0.14412802966673882,1.1312097149426807,124,124,124,0.04120810878197482
3400,0.7964923841133802,0.14471190757897873,1.130914741216596,124,124,124,0.010104615396289278
1043,0.0357639396423417,-0.7249731346987316,1.0617002726756943,0,0,0,0.13457378425743802
3399,0.8101877192544538,0.1439233516221528,1.1311222660392044,124,124,124,0.12722191467947583
3398,0.8144715776921778,0.1433829623821266,1.1317741197695617,124,124,124,0.09623965697464384
1041,2.3369955485514966,-1.0883412155969026,1.0402087267026663,99,104,120,1.2230279601097216
3397,0.8182659245544712,0.14380455540733078,1.1316894135255686,124,124,124,0.11638286953212248
3396,0.8064881037687835,0.14301563708342618,1.1387140607210913,121,121,122,0.06228031001614916
3395,0.7974417810340374,0.14418546213172972,1.1388499921181365,123,123,123,0.1999736666365776
3394,0.8046917197852972,0.1437201631340062,1.1394249678731274,13,24,45,0.026452104593725247
3392,0.7861860532539549,0.14436048565529053,1.1410269167207934,29,36,53,0.04552069811668341
3391,0.8159413247790395,0.14346994144697772,1.1410894806262202,118,118,119,0.09320035352324635
3389,0.8045336621529973,0.14377866363146202,1.1432111443240531,23,31,49,0.02101381057813344
3388,0.813997367995307,0.14412169893689492,1.1430320023464908,121,121,121,0.05019209481496318
3386,0.8798173333304884,0.14094332123279346,1.145695435072877,38,43,57,0.22991998674024353
3384,0.923786561985633,0.13853238900858195,1.1460429579337266,123,123,123,0.015970559224094735
3383,0.9238402139116749,0.13886003354014415,1.1458843209404137,123,123,123,0.0287127649078937
3382,0.9152798880548398,0.13960919559670798,1.1471852928897999,15,26,46,0.019651222198064252
3381,0.9152798880548398,0.13960919559670798,1.1471852928897999,15,26,46,0.019651222198064252
3380,0.9075645275029336,0.13964577523047955,1.1478254404455543,19,28,47,0.05045349974215708
3379,0.9074849508269014,0.13905645521328375,1.1481061649013429,19,28,47,0.014342107523716306
3378,0.785507707605005,0.1503654242593147,0.9310291509120191,78,82,91,0.07158839214618355
3377,0.7855189207877508,0.15013560261660935,0.9312007482907674,78,82,91,0.07822808686183447
3376,0.7961892268133788,0.14965766973030298,0.9311464347607379,90,93,99,0.09503892278027808
1019,2.5725794992887643,-0.3681539976631209,0.951261967359373,59,62,72,0.9279179315254046
8462,-0.03096812770853674,-0.16092266419131795,0.8212214779189949,228,228,228,0.7705559326237796
3375,0.7943995668019952,0.15005003501370323,0.9383646787416948,123,123,123,0.16322183948057356
8461,-0.03096812770853674,-0.16092266419131795,0.8212214779189949,228,228,228,0.7705559326237796
3374,0.8035759592252654,0.14927637206013705,0.9414671946966859,116,116,117,0.1238857468630409
8460,-0.19496884147916327,-0.22869933553589972,0.7515693052207781,94,99,114,0.8714748520422626
3373,0.8061951930482485,0.1493200509970321,0.9414769612148052,115,116,117,0.11012293222827774
8459,-0.19942855883748845,-0.22779747602084546,0.7491788147497146,94,99,114,0.7729204128336685
3372,0.8061951930482485,0.1493200509970321,0.9414769612148052,115,116,117,0.11012293222827774
3370,0.7969103651622795,0.14834746749436573,0.9449648229628349,119,119,119,0.021460940174156253
3369,0.8111093840814672,0.14892424979566515,0.943603478099694,118,119,119,0.09243291426685264
1012,2.544467073513458,-0.3802040731121167,0.9757775275794536,59,62,72,0.7727365949034017
3368,0.8060852739928686,0.14893606686535305,0.9444453070635288,115,115,116,0.140656393327196
8454,0.2804707474935013,-0.5316946247240389,0.863672999874389,0,0,0,1.7320562301290854
3367,0.8168650133796453,0.14853639493328935,0.9438331945419733,35,41,55,0.10900187624374269
1538,2.7740477913378596,-0.8913240765066515,1.2212101548853456,231,231,231,0.3929396463522044
1533,2.707097118111615,-0.7516055236092887,0.9779386341996968,59,62,72,0.34924769070314615
1275,3.086940653950206,-0.7279568092960534,1.0002283082809678,84,78,74,1.5246346081589486
6362,-0.18216958336822975,-0.5948713665514279,0.9091218787756354,89,94,108,2.178728141124088
