name,target_camera,method,pair,root_marker,target_marker,root_frame,target_frame,translation_error_cm,rotation_error_deg,est_x_m,est_y_m,est_z_m,gt_x_m,gt_y_m,gt_z_m,notes
cam_edge_3_to_cam_edge_1_direct_static,cam_edge_1,direct_static_aruco,,1,,,,10.191539852746418,1.6788355807144635,-2.146720963872233,-0.1357118189193181,0.25210491022717485,-2.1393670482185616,-0.12854165103881288,0.3535014440640665,Direct static-to-static baseline using shared marker 1.
cam_edge_3_to_cam_edge_0_COLMAP_motion,cam_edge_0,moving_relay_colmap_motion_aruco_metric_scale,cam3_to_cam0,2,4,17,71,17.542780293250555,5.287367734123419,2.075983118683848,-1.0436620654291333,3.1232254860939763,2.059231906455514,-1.1652968333631528,2.9979286618714744,Moving-camera relay. GT is used only for evaluation. COLMAP variant uses no-GT ArUco metric scale.
cam_edge_3_to_cam_edge_5_COLMAP_motion,cam_edge_5,moving_relay_colmap_motion_aruco_metric_scale,cam3_to_cam5,1,10,32,105,11.795830223956111,2.576904611208152,2.8559826530383248,-3.167344214919611,8.34673653402157,2.898374813490835,-3.101877728211797,8.2582424386392,Moving-camera relay. GT is used only for evaluation. COLMAP variant uses no-GT ArUco metric scale.
cam_edge_3_to_cam_edge_0_GT_motion,cam_edge_0,moving_relay_gt_motion_oracle,cam3_to_cam0,3,4,62,71,12.70215819305623,4.43767584351535,2.0646412153991105,-1.0477828768583421,3.045842038703845,2.059231906455514,-1.1652968333631528,2.9979286618714744,Moving-camera relay. GT is used only for evaluation. COLMAP variant uses no-GT ArUco metric scale.
cam_edge_3_to_cam_edge_5_GT_motion,cam_edge_5,moving_relay_gt_motion_oracle,cam3_to_cam5,8,11,91,130,16.852958564661574,12.290651261353762,2.994099264583667,-3.0371619944682178,8.135560229223058,2.898374813490835,-3.101877728211797,8.2582424386392,Moving-camera relay. GT is used only for evaluation. COLMAP variant uses no-GT ArUco metric scale.
