pair,method,root_cam,target_cam,root_marker,target_marker,root_frame,target_frame,translation_error_m,rotation_error_deg,est_x,est_y,est_z,gt_x,gt_y,gt_z,root_static_dist_m,target_static_dist_m,root_moving_dist_m,target_moving_dist_m,root_moving_score,target_moving_score
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,11,80,130,0.6919920867875918,3.835304701413406,2.5922622946691165,-3.7205165237945717,8.208904678281002,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.326032331262132,1.9046833363634648,0.9020206749447832,2823.17067937,21301.5717659
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,12,86,111,0.7123294400785664,12.566863273179763,3.5998020062131983,-3.019447321326368,8.351077521086362,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.858260077066848,1.710035453691913,1.258904875284309,3090.73014588,9929.6448839
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,13,86,128,0.7386077453099813,7.21034059074652,2.8301513417890423,-3.837183441295826,8.243666168648684,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.2630546571845818,1.710035453691913,1.3095772938913153,3090.73014588,6849.27564606
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,11,86,130,0.7562844262849638,6.881152431740911,2.798065962131997,-3.8514320054013096,8.24971874653104,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.326032331262132,1.710035453691913,0.9020206749447832,3090.73014588,21301.5717659
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,13,32,128,0.7829964028302496,5.199984806676817,2.481453498506101,-3.7644099454041875,8.240605966808193,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.2630546571845818,0.7981680205923121,1.3095772938913153,29996.2239695,6849.27564606
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,13,62,128,0.7854649434621926,4.565857496973608,2.412557913145496,-3.711436621874989,8.355067393599263,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,2.2630546571845818,1.9546806722325958,1.3095772938913153,1732.3180588,6849.27564606
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,11,32,130,0.8131458108349586,5.010087997811862,2.4493063293361956,-3.7795991065302372,8.242836608974745,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.326032331262132,0.7981680205923121,0.9020206749447832,29996.2239695,21301.5717659
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,11,62,130,0.817367608001307,4.473257276562433,2.3802173288732145,-3.7261851132758057,8.357453913273227,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,2.326032331262132,1.9546806722325958,0.9020206749447832,1732.3180588,21301.5717659
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,0,17,38,0.9066957702756597,6.513318991938658,3.5787102318159953,-2.518894311887322,8.397423165389513,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,8.769124557170892,2.1430728361484084,1.4133865667502417,2141.61965946,6208.07258528
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,13,17,128,0.9411125906202221,5.993560822597725,2.302544552107501,-3.830350247666239,8.25559739734062,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.2630546571845818,2.1430728361484084,1.3095772938913153,2141.61965946,6849.27564606
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,11,17,130,0.9730518230446858,5.9027950756942,2.2700596636541768,-3.8448777182693874,8.257274145943303,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.326032331262132,2.1430728361484084,0.9020206749447832,2141.61965946,21301.5717659
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,0,62,38,1.0767477371065757,7.707490554727793,3.6796440906585057,-2.387317630453756,8.454221704404882,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,8.769124557170892,1.9546806722325958,1.4133865667502417,1732.3180588,6208.07258528
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,0,32,38,1.0777535173580692,7.964153480897383,3.732147380191477,-2.4262513813794993,8.357766258205963,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,8.769124557170892,0.7981680205923121,1.4133865667502417,29996.2239695,6208.07258528
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,0,80,38,1.2352479320628138,11.223908898269299,3.9053123292628587,-2.392108804894236,8.168007365142506,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,8.769124557170892,1.9046833363634648,1.4133865667502417,2823.17067937,6208.07258528
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,8,0,91,38,1.2984099689682875,11.751079398623398,3.974023055936059,-2.378811958905988,8.335864595907138,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,8.769124557170892,1.2847717798575204,1.4133865667502417,8432.55774966,6208.07258528
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,0,86,38,1.3518132341950033,12.021618750121535,4.126140724848084,-2.5378730902168454,8.214783775819894,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,8.769124557170892,1.710035453691913,1.4133865667502417,3090.73014588,6208.07258528
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,0,82,38,1.5128264401399485,34.24485526462063,1.7814683378527205,-4.0937021375751605,8.018559098260338,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,8.769124557170892,1.7116665880282342,1.4133865667502417,4136.08268979,6208.07258528
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,12,82,111,2.1915835001437936,33.86135641956347,1.2538115422120906,-4.407294925103624,7.630280794171514,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.858260077066848,1.7116665880282342,1.258904875284309,4136.08268979,9929.6448839
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,10,82,105,2.5558855833971754,39.594984179577,0.9745137017639514,-4.4878322932852015,7.304072913997636,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.643505041653401,1.7116665880282342,1.3695464681281904,4136.08268979,5328.58959329
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,13,82,128,3.206731758661037,44.94362835751625,0.6594063038150972,-4.86465600628748,6.787609470482209,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.2630546571845818,1.7116665880282342,1.3095772938913153,4136.08268979,6849.27564606
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,11,82,130,3.2389238085989436,44.92312241469899,0.629366420651801,-4.869551222404107,6.769095444865564,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,2.326032331262132,1.7116665880282342,0.9020206749447832,4136.08268979,21301.5717659
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,5,9,86,126,5.4930478669062275,11.508539203690072,0.0912137614277666,-1.357949092058076,3.8705169905389845,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,3.1196266267121775,1.710035453691913,1.8521280119592476,3090.73014588,3559.47618348
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,8,9,91,126,5.514529174612147,8.772993508832243,0.04801881963494725,-1.4632614129604646,3.831004101105237,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,3.1196266267121775,1.2847717798575204,1.8521280119592476,8432.55774966,3559.47618348
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,3,9,62,126,5.638537852896663,6.7269819955266215,0.19702881719762455,-1.3889462201410252,3.614784182606576,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,3.1196266267121775,1.9546806722325958,1.8521280119592476,1732.3180588,3559.47618348
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,1,9,32,126,5.68273430090424,7.867291658915013,0.22438404184109412,-1.3946005294519186,3.5435370338020924,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,3.1196266267121775,0.7981680205923121,1.8521280119592476,29996.2239695,3559.47618348
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,7,9,80,126,5.692499808882477,8.691776657881642,0.012123376838684363,-1.4361694169165375,3.643101862206849,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,3.1196266267121775,1.9046833363634648,1.8521280119592476,2823.17067937,3559.47618348
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,2,9,17,126,5.7167601350563,7.479313431230297,0.16719693577483297,-1.3959786236054474,3.5346927049170187,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,3.1196266267121775,2.1430728361484084,1.8521280119592476,2141.61965946,3559.47618348
cam3_to_cam5,COLMAP_motion,cam_edge_3,cam_edge_5,6,9,82,126,5.913490622878545,43.083352899136955,1.203842297072995,-0.3553501923654041,3.302990942245437,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,3.1196266267121775,1.7116665880282342,1.8521280119592476,4136.08268979,3559.47618348
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,11,91,130,0.16852958564661574,12.290651261353762,2.994099264583667,-3.0371619944682178,8.135560229223058,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,2.326032331262132,1.2847717798575204,0.9020206749447832,8432.55774966,21301.5717659
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,13,62,128,0.19818648969666472,7.691901178639136,2.8393656322903857,-2.948741627844563,8.369351106152834,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,2.2630546571845818,1.9546806722325958,1.3095772938913153,1732.3180588,6849.27564606
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,13,91,128,0.20090072135489012,12.52687685651737,3.0067230939475107,-3.0606173521383235,8.09417132195722,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,2.2630546571845818,1.2847717798575204,1.3095772938913153,8432.55774966,6849.27564606
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,11,62,130,0.24476623265736008,7.6324753864724535,2.8235559532543433,-2.9240694300654635,8.408897195990217,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,2.326032331262132,1.9546806722325958,0.9020206749447832,1732.3180588,21301.5717659
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,10,91,105,0.2663504824288273,10.618867109567288,3.152786183953846,-3.0590645272269414,8.19202715422063,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,3.643505041653401,1.2847717798575204,1.3695464681281904,8432.55774966,5328.58959329
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,10,62,105,0.2811891047780991,5.675825046620165,2.9761828550652982,-2.9471482464555065,8.479764466409996,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,3.643505041653401,1.9546806722325958,1.3695464681281904,1732.3180588,5328.58959329
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,11,86,130,0.346224696282036,14.506290826012833,3.129468790002261,-3.1732036495466276,8.010493115165932,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.326032331262132,1.710035453691913,0.9020206749447832,3090.73014588,21301.5717659
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,13,86,128,0.3895325696399002,14.89218976203029,3.1406248699751895,-3.194818116527135,7.967703943490305,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.2630546571845818,1.710035453691913,1.3095772938913153,3090.73014588,6849.27564606
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,12,62,111,0.4146941994687382,10.431295469330383,3.1624374304131164,-2.933164452404258,8.529863579170389,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,2.858260077066848,1.9546806722325958,1.258904875284309,1732.3180588,9929.6448839
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,3,9,62,126,0.41801884903099595,16.260815692735004,2.84932843408791,-3.2890674949504533,7.887710116107157,2.898374813490835,-3.101877728211797,8.2582424386392,4.420643217084601,3.1196266267121775,1.9546806722325958,1.8521280119592476,1732.3180588,3559.47618348
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,10,86,105,0.44848257073324516,12.302383950138381,3.2892665378879267,-3.199960980438571,8.061468579394667,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,3.643505041653401,1.710035453691913,1.3695464681281904,3090.73014588,5328.58959329
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,12,91,111,0.44922152579504954,15.450340943246808,3.3425104566778314,-3.0428215914822965,8.225748094468376,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,2.858260077066848,1.2847717798575204,1.258904875284309,8432.55774966,9929.6448839
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,12,86,111,0.6114140559153167,16.91543561879728,3.4800491847132276,-3.187954873931533,8.090693047059894,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,2.858260077066848,1.710035453691913,1.258904875284309,3090.73014588,9929.6448839
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,0,17,38,0.67438660690699,3.9886658778810573,2.6229105498063574,-2.7151541351184267,8.737159547910988,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,8.769124557170892,2.1430728361484084,1.4133865667502417,2141.61965946,6208.07258528
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,0,32,38,0.6840526049603246,5.237788912577267,2.9061349191873456,-2.5665277455567765,8.683998405342962,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,8.769124557170892,0.7981680205923121,1.4133865667502417,29996.2239695,6208.07258528
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,12,80,111,0.6919767514033928,3.787708098947348,2.375960073029858,-3.339882817222262,8.644594921531446,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.858260077066848,1.9046833363634648,1.258904875284309,2823.17067937,9929.6448839
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,8,9,91,126,0.7180531191980699,20.592332404094726,2.979282194147284,-3.3894630555082608,7.605288414783634,2.898374813490835,-3.101877728211797,8.2582424386392,6.0565977063003755,3.1196266267121775,1.2847717798575204,1.8521280119592476,8432.55774966,3559.47618348
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,10,80,105,0.8070551177424391,2.815397643911862,2.195564174454867,-3.340837182941397,8.57493400424752,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,3.643505041653401,1.9046833363634648,1.3695464681281904,2823.17067937,5328.58959329
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,0,80,38,0.8789539470367695,5.536474184764691,3.6359699989724605,-2.629221872412821,8.329725480997373,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,8.769124557170892,1.9046833363634648,1.4133865667502417,2823.17067937,6208.07258528
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,13,80,128,0.8793408261662059,7.2837784401731875,2.071313640474113,-3.3300253065961756,8.451008584858428,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.2630546571845818,1.9046833363634648,1.3095772938913153,2823.17067937,6849.27564606
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,11,80,130,0.9001624065933226,7.17840706252148,2.05278922868692,-3.306011531145244,8.489773791841378,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,2.326032331262132,1.9046833363634648,0.9020206749447832,2823.17067937,21301.5717659
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,5,9,86,126,0.9091345338371319,23.645123769970954,3.0951534795569673,-3.4994357445176876,7.464673676106666,2.898374813490835,-3.101877728211797,8.2582424386392,5.376474499708661,3.1196266267121775,1.710035453691913,1.8521280119592476,3090.73014588,3559.47618348
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,7,9,80,126,1.0040372618132662,16.54057067345741,2.113452702813049,-3.6513990047494795,7.958218323090122,2.898374813490835,-3.101877728211797,8.2582424386392,5.713580653871969,3.1196266267121775,1.9046833363634648,1.8521280119592476,2823.17067937,3559.47618348
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,6,0,82,38,1.3683133775388694,34.79218995871046,2.0298884122311693,-4.092573122554518,7.8887353269255245,2.898374813490835,-3.101877728211797,8.2582424386392,5.616000810218128,8.769124557170892,1.7116665880282342,1.4133865667502417,4136.08268979,6208.07258528
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,12,32,111,1.4151134165295907,2.669578535408989,1.642972067056661,-3.314499642254232,8.875738873897344,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.858260077066848,0.7981680205923121,1.258904875284309,29996.2239695,9929.6448839
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,9,32,126,1.538667561255262,15.53995911846772,1.45598107254472,-3.6297207412984607,8.166700570216715,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,3.1196266267121775,0.7981680205923121,1.8521280119592476,29996.2239695,3559.47618348
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,10,32,105,1.5393351809865756,6.213709455227542,1.4701144954267638,-3.3202279751105115,8.789230605122938,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,3.643505041653401,0.7981680205923121,1.3695464681281904,29996.2239695,5328.58959329
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,13,32,128,1.6043381117029663,7.520140105243521,1.3579407227039648,-3.312305139060624,8.65407560219138,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.2630546571845818,0.7981680205923121,1.3095772938913153,29996.2239695,6849.27564606
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,1,11,32,130,1.6327917898660327,7.360373371968552,1.33513065598782,-3.289035968063475,8.690964666335251,2.898374813490835,-3.101877728211797,8.2582424386392,1.394257733802751,2.326032331262132,0.7981680205923121,0.9020206749447832,29996.2239695,21301.5717659
cam3_to_cam5,GT_motion,cam_edge_3,cam_edge_5,2,12,17,111,1.724497359627528,2.6309186356554406,1.3355454201568522,-3.4251133788586037,8.9116750249437,2.898374813490835,-3.101877728211797,8.2582424386392,2.602331886680298,2.858260077066848,2.1430728361484084,1.258904875284309,2141.61965946,9929.6448839
