method,marker_id,corner_index,static_camera,cross_camera_reprojection_error_px
AP01__baseline,9,0,cam_edge_5,116.05855230267716
AP01__baseline,9,1,cam_edge_5,124.98749736947012
AP01__baseline,9,2,cam_edge_5,123.87082196190751
AP01__baseline,9,3,cam_edge_5,115.16889989859426
AP01__baseline,10,0,cam_edge_5,61.01181347702129
AP01__baseline,10,1,cam_edge_5,66.53208510832529
AP01__baseline,10,2,cam_edge_5,64.16106032805078
AP01__baseline,10,3,cam_edge_5,58.532523446388446
AP01__baseline,11,0,cam_edge_5,118.1439470884215
AP01__baseline,11,1,cam_edge_5,131.60257921053943
AP01__baseline,11,2,cam_edge_5,138.4086903911089
AP01__baseline,11,3,cam_edge_5,122.80893603324495
AP01__baseline,12,0,cam_edge_5,60.31763380560769
AP01__baseline,12,1,cam_edge_5,62.712168605570525
AP01__baseline,12,2,cam_edge_5,64.08701214409449
AP01__baseline,12,3,cam_edge_5,62.17937404320097
AP01__baseline,13,0,cam_edge_5,179.0237822507359
AP01__baseline,13,1,cam_edge_5,199.8342894794771
AP01__baseline,13,2,cam_edge_5,218.29838641827135
AP01__baseline,13,3,cam_edge_5,193.80217418348573
AP01__baseline,14,0,cam_edge_1,0.26913451367062025
AP01__baseline,14,1,cam_edge_1,0.6910544545704244
AP01__baseline,14,2,cam_edge_1,0.4176828910066293
AP01__baseline,14,3,cam_edge_1,0.49617055021785267
AP01__baseline,14,0,cam_edge_3,0.3777943382816318
AP01__baseline,14,1,cam_edge_3,0.3256958255816609
AP01__baseline,14,2,cam_edge_3,0.6802885472061871
AP01__baseline,14,3,cam_edge_3,0.2802836655843565
AP01__baseline,16,0,cam_edge_5,41.849968599599116
AP01__baseline,16,1,cam_edge_5,43.25906245251419
AP01__baseline,16,2,cam_edge_5,41.56483805785447
AP01__baseline,16,3,cam_edge_5,40.446375690593875
AP01__baseline,17,0,cam_edge_1,6.391837039466147
AP01__baseline,17,1,cam_edge_1,4.329665740500821
AP01__baseline,17,2,cam_edge_1,5.862173554899151
AP01__baseline,17,3,cam_edge_1,6.770787706713316
AP01__baseline,17,0,cam_edge_5,57.37772183387589
AP01__baseline,17,1,cam_edge_5,57.12198267129642
AP01__baseline,17,2,cam_edge_5,54.503250569390445
AP01__baseline,17,3,cam_edge_5,54.90472572934489
AP01__baseline,18,0,cam_edge_1,3.4729318885091987
AP01__baseline,18,1,cam_edge_1,2.8123454329731437
AP01__baseline,18,2,cam_edge_1,1.5489048936407008
AP01__baseline,18,3,cam_edge_1,1.797791009876886
AP01__baseline,19,0,cam_edge_3,7.002399046731592
AP01__baseline,19,1,cam_edge_3,6.948126342678246
AP01__baseline,19,2,cam_edge_3,6.661088096129821
AP01__baseline,19,3,cam_edge_3,6.96123745141438
AP01__baseline,20,0,cam_edge_3,7.682837833754481
AP01__baseline,20,1,cam_edge_3,8.008855179101221
AP01__baseline,20,2,cam_edge_3,7.677290834388299
AP01__baseline,20,3,cam_edge_3,7.402108816651681
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,0,0,cam_edge_5,1878.6472634845438
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,0,1,cam_edge_5,2006.3676216373822
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,0,2,cam_edge_5,1866.3466271425145
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,0,3,cam_edge_5,1751.527588660508
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,1,0,cam_edge_3,1030.468489387558
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,1,1,cam_edge_3,1150.0313204745958
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,1,2,cam_edge_3,1452.9064267154229
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,1,3,cam_edge_3,1285.9948240184128
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,0,cam_edge_1,4.183357172666669
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,1,cam_edge_1,4.825380919600039
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,2,cam_edge_1,5.552734956094554
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,3,cam_edge_1,4.999682162649698
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,0,cam_edge_3,345.64121364096155
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,1,cam_edge_3,367.19406897278935
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,2,cam_edge_3,372.30462369906513
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,2,3,cam_edge_3,351.1285915318781
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,0,cam_edge_0,69.73348973573594
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,1,cam_edge_0,63.41645824389183
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,2,cam_edge_0,61.78282008242316
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,3,cam_edge_0,66.92373337297283
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,0,cam_edge_3,82.60603305670872
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,1,cam_edge_3,72.53102402111496
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,2,cam_edge_3,76.74222383828942
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,3,3,cam_edge_3,87.48778186525097
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,0,cam_edge_0,66.06186618215102
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,1,cam_edge_0,58.50899260334828
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,2,cam_edge_0,55.943442609033355
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,3,cam_edge_0,62.33036840712341
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,0,cam_edge_3,18.453407350745778
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,1,cam_edge_3,12.40012404643276
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,2,cam_edge_3,20.325389330096606
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,4,3,cam_edge_3,25.40159133337276
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,0,cam_edge_1,6.882069817709735
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,1,cam_edge_1,7.210188049420977
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,2,cam_edge_1,7.160094742737409
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,3,cam_edge_1,7.200098436975802
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,0,cam_edge_3,22.82473061835669
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,1,cam_edge_3,24.39968099053231
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,2,cam_edge_3,25.516817181751154
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,5,3,cam_edge_3,24.828516399637508
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,0,cam_edge_1,7.263839962226214
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,1,cam_edge_1,6.483187505900717
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,2,cam_edge_1,6.755466422735342
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,3,cam_edge_1,6.951460838297055
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,0,cam_edge_3,20.61394046596353
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,1,cam_edge_3,16.966591487244795
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,2,cam_edge_3,18.90634852013696
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,6,3,cam_edge_3,21.716478405669378
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,0,cam_edge_0,7.03065641242091
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,1,cam_edge_0,9.467410552411486
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,2,cam_edge_0,11.775023979496154
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,3,cam_edge_0,8.513351477448436
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,0,cam_edge_1,8.14467674493622
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,1,cam_edge_1,7.744386019076795
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,2,cam_edge_1,8.096490447018017
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,3,cam_edge_1,8.093727555427364
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,0,cam_edge_3,30.35403649762408
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,1,cam_edge_3,26.372920734891625
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,2,cam_edge_3,26.595435495606495
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,7,3,cam_edge_3,31.17051302780011
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,0,cam_edge_1,8.268576585999709
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,1,cam_edge_1,7.884171605104478
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,2,cam_edge_1,7.9911612293155265
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,3,cam_edge_1,8.648593870572126
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,0,cam_edge_3,25.45834858112597
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,1,cam_edge_3,25.475907481219586
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,2,cam_edge_3,25.619055118083402
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,8,3,cam_edge_3,26.487661005969258
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,9,0,cam_edge_5,600.4899430462788
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,9,1,cam_edge_5,682.0339264950526
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,9,2,cam_edge_5,674.9169604469341
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,9,3,cam_edge_5,595.3385400678926
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,10,0,cam_edge_5,143.77471777566925
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,10,1,cam_edge_5,141.0603100921057
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,10,2,cam_edge_5,164.1675600337925
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,10,3,cam_edge_5,168.4103673631528
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,11,0,cam_edge_5,385.8213385491697
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,11,1,cam_edge_5,453.9393017339585
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,11,2,cam_edge_5,460.692490607101
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,11,3,cam_edge_5,396.1124559160312
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,12,0,cam_edge_5,357.1133471863574
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,12,1,cam_edge_5,313.5943735543565
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,12,2,cam_edge_5,327.69186454074656
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,12,3,cam_edge_5,370.45249159764404
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,13,0,cam_edge_5,753.4207073454617
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,13,1,cam_edge_5,849.2069504366428
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,13,2,cam_edge_5,871.66282246729
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,13,3,cam_edge_5,772.3118425828632
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,0,cam_edge_1,7.277964173895196
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,1,cam_edge_1,6.300358681278365
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,2,cam_edge_1,6.219035076680664
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,3,cam_edge_1,6.631954902387209
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,0,cam_edge_3,111.34647670400608
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,1,cam_edge_3,97.60776700739696
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,2,cam_edge_3,101.45333520399923
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,3,cam_edge_3,116.26679139188356
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,16,0,cam_edge_5,505.8377748091133
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,16,1,cam_edge_5,547.0983415786347
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,16,2,cam_edge_5,557.1501613198228
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,16,3,cam_edge_5,517.6207315167194
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,0,cam_edge_1,5.86875918432673
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,1,cam_edge_1,4.26613267849887
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,2,cam_edge_1,6.340466042914586
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,3,cam_edge_1,6.977141765546767
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,0,cam_edge_5,23.494405271624483
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,1,cam_edge_5,38.356678742698314
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,2,cam_edge_5,39.17608411151088
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,17,3,cam_edge_5,22.588805717261284
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,18,0,cam_edge_1,1.1453846703785695
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,18,1,cam_edge_1,2.89613377637225
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,18,2,cam_edge_1,3.9499191875400017
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,18,3,cam_edge_1,3.8444192293254837
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,19,0,cam_edge_3,215.83111572021673
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,19,1,cam_edge_3,188.90810084849585
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,19,2,cam_edge_3,197.65954221598872
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,19,3,cam_edge_3,225.58429197393895
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,20,0,cam_edge_3,100.51593830331421
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,20,1,cam_edge_3,101.19443543607723
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,20,2,cam_edge_3,101.37257961219241
AP01__advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,20,3,cam_edge_3,101.510699941862
AP02__baseline,0,0,cam_edge_5,0.3733020717575501
AP02__baseline,0,1,cam_edge_5,0.3944143908150533
AP02__baseline,0,2,cam_edge_5,0.3175827466636417
AP02__baseline,0,3,cam_edge_5,0.6753942985636344
AP02__baseline,1,0,cam_edge_3,0.8378610693368583
AP02__baseline,1,1,cam_edge_3,0.2564033053036416
AP02__baseline,1,2,cam_edge_3,0.21042137829200902
AP02__baseline,1,3,cam_edge_3,0.92802986656565
AP02__baseline,2,0,cam_edge_1,0.31732100846212113
AP02__baseline,2,1,cam_edge_1,0.31774216212530787
AP02__baseline,2,2,cam_edge_1,0.16899727121850652
AP02__baseline,2,3,cam_edge_1,1.0272088076217598
AP02__baseline,2,0,cam_edge_3,0.834114677313349
AP02__baseline,2,1,cam_edge_3,2.069962612305436
AP02__baseline,2,2,cam_edge_3,0.6318124235189636
AP02__baseline,2,3,cam_edge_3,0.6994612824781594
AP02__baseline,3,0,cam_edge_0,0.03057068486093726
AP02__baseline,3,1,cam_edge_0,0.3244748045018789
AP02__baseline,3,2,cam_edge_0,0.6418034855270515
AP02__baseline,3,3,cam_edge_0,0.89847929531505
AP02__baseline,3,0,cam_edge_3,1.1744473979623984
AP02__baseline,3,1,cam_edge_3,1.0780961502690212
AP02__baseline,3,2,cam_edge_3,0.7796550856286019
AP02__baseline,3,3,cam_edge_3,1.290421741018058
AP02__baseline,4,0,cam_edge_0,1.1314114461782994
AP02__baseline,4,1,cam_edge_0,0.47465398221776967
AP02__baseline,4,2,cam_edge_0,0.9485511851328218
AP02__baseline,4,3,cam_edge_0,0.20283545636453768
AP02__baseline,4,0,cam_edge_3,1.2059884113115815
AP02__baseline,4,1,cam_edge_3,1.8416549461021003
AP02__baseline,4,2,cam_edge_3,1.108105805372919
AP02__baseline,4,3,cam_edge_3,1.230801105078489
AP02__baseline,5,0,cam_edge_1,0.3575749990857375
AP02__baseline,5,1,cam_edge_1,0.3156703234413278
AP02__baseline,5,2,cam_edge_1,0.30346211612891
AP02__baseline,5,3,cam_edge_1,0.16074071846126314
AP02__baseline,5,0,cam_edge_3,0.14902937671666963
AP02__baseline,5,1,cam_edge_3,0.4687140184725765
AP02__baseline,5,2,cam_edge_3,0.3108958993381354
AP02__baseline,5,3,cam_edge_3,0.6939978885276885
AP02__baseline,6,0,cam_edge_1,0.24386306118983012
AP02__baseline,6,1,cam_edge_1,0.6610090146170442
AP02__baseline,6,2,cam_edge_1,0.7499170689567668
AP02__baseline,6,3,cam_edge_1,0.4191961740605738
AP02__baseline,6,0,cam_edge_3,0.6629005230337479
AP02__baseline,6,1,cam_edge_3,0.34106984415655855
AP02__baseline,6,2,cam_edge_3,0.3645278734357506
AP02__baseline,6,3,cam_edge_3,0.4166570167532525
AP02__baseline,7,0,cam_edge_0,1.0114333224338916
AP02__baseline,7,1,cam_edge_0,1.2123758892525722
AP02__baseline,7,2,cam_edge_0,1.2092269415058168
AP02__baseline,7,3,cam_edge_0,1.1054039017338715
AP02__baseline,7,0,cam_edge_1,0.8192876521538235
AP02__baseline,7,1,cam_edge_1,0.1906492790424686
AP02__baseline,7,2,cam_edge_1,0.38965382495668677
AP02__baseline,7,3,cam_edge_1,0.5547864420660235
AP02__baseline,7,0,cam_edge_3,0.4334159285729298
AP02__baseline,7,1,cam_edge_3,0.26079902064068783
AP02__baseline,7,2,cam_edge_3,0.3589453122545115
AP02__baseline,7,3,cam_edge_3,0.2895643713933212
AP02__baseline,8,0,cam_edge_1,0.7088906416465314
AP02__baseline,8,1,cam_edge_1,0.41783280141854384
AP02__baseline,8,2,cam_edge_1,0.12554572238458434
AP02__baseline,8,3,cam_edge_1,0.5483324600279782
AP02__baseline,8,0,cam_edge_3,0.530887433408748
AP02__baseline,8,1,cam_edge_3,0.508017315918494
AP02__baseline,8,2,cam_edge_3,1.1417723749173458
AP02__baseline,8,3,cam_edge_3,0.2526634173916614
AP02__baseline,9,0,cam_edge_5,0.7220743899915665
AP02__baseline,9,1,cam_edge_5,0.3776377645511073
AP02__baseline,9,2,cam_edge_5,0.33462535841788627
AP02__baseline,9,3,cam_edge_5,0.0474248787869222
AP02__baseline,10,0,cam_edge_5,0.3943647093128366
AP02__baseline,10,1,cam_edge_5,0.6240498074190656
