method,marker_id,corner_index,static_camera,cross_camera_reprojection_error_px
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,4,1,cam_edge_0,0.17040195242922576
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,4,2,cam_edge_0,0.09415452392184374
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,4,3,cam_edge_0,0.40189307117069145
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,4,0,cam_edge_3,10.437241749639885
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,4,1,cam_edge_3,10.674465765346538
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,4,2,cam_edge_3,8.846511967115303
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,4,3,cam_edge_3,9.35977447622932
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,0,cam_edge_1,5.491412605412129
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,1,cam_edge_1,6.12805358085866
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,2,cam_edge_1,5.829160926115556
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,3,cam_edge_1,5.482350726986033
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,0,cam_edge_3,17.83046497963495
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,1,cam_edge_3,18.27890038746142
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,2,cam_edge_3,19.062124809397513
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,5,3,cam_edge_3,17.250238650429562
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,0,cam_edge_1,6.2821180827504595
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,1,cam_edge_1,6.470950634090205
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,2,cam_edge_1,7.105220832414472
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,3,cam_edge_1,6.382334556145698
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,0,cam_edge_3,15.16585749982725
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,1,cam_edge_3,13.608215183891755
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,2,cam_edge_3,13.203211668164927
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,6,3,cam_edge_3,14.708094082396395
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,0,cam_edge_0,6.129623157761501
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,1,cam_edge_0,15.350658113674264
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,2,cam_edge_0,13.099798612269964
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,3,cam_edge_0,5.025962015307527
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,0,cam_edge_1,5.796825201424967
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,1,cam_edge_1,6.1676246822009615
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,2,cam_edge_1,6.904132817132696
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,3,cam_edge_1,7.163770052887423
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,0,cam_edge_3,16.466600293900935
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,1,cam_edge_3,15.549991419211757
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,2,cam_edge_3,14.861538293894592
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,7,3,cam_edge_3,16.35997799446212
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,0,cam_edge_1,6.557081421024504
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,1,cam_edge_1,7.87260847349982
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,2,cam_edge_1,7.00858453536974
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,3,cam_edge_1,5.644529625605235
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,0,cam_edge_3,23.6887720783211
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,1,cam_edge_3,24.53151636165144
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,2,cam_edge_3,25.319221285481355
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,8,3,cam_edge_3,27.26366334752655
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,9,0,cam_edge_5,11.096525911143438
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,9,1,cam_edge_5,9.733738907520449
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,9,2,cam_edge_5,7.368823061027959
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,9,3,cam_edge_5,8.592855658953068
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,10,0,cam_edge_5,4.88544092796423
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,10,1,cam_edge_5,6.403839884488858
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,10,2,cam_edge_5,7.354415817968038
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,10,3,cam_edge_5,7.932315605074865
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,11,0,cam_edge_5,3.10524615267772
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,11,1,cam_edge_5,2.6104347352659896
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,11,2,cam_edge_5,3.921446860107869
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,11,3,cam_edge_5,3.695786170228085
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,12,0,cam_edge_5,5.231526197758453
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,12,1,cam_edge_5,5.202985833569085
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,12,2,cam_edge_5,2.964480359542213
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,12,3,cam_edge_5,4.6778298308657575
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,13,0,cam_edge_5,2.15811361801997
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,13,1,cam_edge_5,2.8730191201253232
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,13,2,cam_edge_5,3.116897523136988
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,13,3,cam_edge_5,2.1454712761880628
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,0,cam_edge_1,7.5041681423464075
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,1,cam_edge_1,8.699337627151682
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,2,cam_edge_1,7.987217658267039
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,3,cam_edge_1,7.192586725627144
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,0,cam_edge_3,2.804687265049912
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,1,cam_edge_3,3.43125962380198
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,2,cam_edge_3,3.334476232150365
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,14,3,cam_edge_3,2.36792914304637
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,16,0,cam_edge_5,13.092184767246229
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,16,1,cam_edge_5,13.380348792023703
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,16,2,cam_edge_5,13.262968677269331
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,16,3,cam_edge_5,12.90262687208808
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,0,cam_edge_1,6.630133951157763
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,1,cam_edge_1,6.362980027671183
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,2,cam_edge_1,8.156892830431028
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,3,cam_edge_1,8.358761139583248
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,0,cam_edge_5,20.485207565449173
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,1,cam_edge_5,19.16091213541873
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,2,cam_edge_5,18.81425630560438
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,17,3,cam_edge_5,20.287253069340032
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,18,0,cam_edge_1,1.8435234985701976
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,18,1,cam_edge_1,2.448830593112039
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,18,2,cam_edge_1,3.8179240745688228
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,18,3,cam_edge_1,3.9628692197402016
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,19,0,cam_edge_3,6.601702833730857
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,19,1,cam_edge_3,5.509690685965377
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,19,2,cam_edge_3,5.3444382606236776
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,19,3,cam_edge_3,6.105336911190239
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,20,0,cam_edge_3,48.35924307866277
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,20,1,cam_edge_3,49.19891526672039
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,20,2,cam_edge_3,48.38494371600808
AP02__combined_nfev_1__ref_mode_auto__static_nfev_1,20,3,cam_edge_3,46.099097832294056
