observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000000,0,9;10;11;12;13,5,100.11017985962177,False,top_marker_11;top_pair_11_12;top_pair_11_13;top_pair_12_13;top_pair_9_12
moving_frame_000001,1,9;10;11;12;13,5,140.7082291272897,False,top_marker_10;top_marker_13;top_marker_9;top_pair_10_11;top_pair_10_13;top_pair_11_12;top_pair_11_13;top_pair_12_13;top_pair_9_10;top_pair_9_12;top_pair_9_13
moving_frame_000002,2,9;10;12;13,4,85.58039092403841,False,top_marker_13;top_marker_9;top_pair_12_13;top_pair_9_12;top_pair_9_13
moving_frame_000003,3,9;10;13,3,90.00598120620228,False,top_marker_13
moving_frame_000004,4,9;10;11;13,4,155.7948409328316,False,top_marker_10;top_marker_11;top_marker_13;top_marker_9;top_pair_10_11;top_pair_10_13;top_pair_11_13;top_pair_9_10;top_pair_9_11;top_pair_9_13
moving_frame_000005,5,9;13,2,60.2720860412867,False,top_marker_13
moving_frame_000006,6,9;10;11;13,4,165.673710659134,False,top_marker_11;top_marker_13;top_marker_9;top_pair_10_11;top_pair_10_13;top_pair_11_13;top_pair_9_10;top_pair_9_11
moving_frame_000007,7,9;10;13,3,95.58924820406297,False,top_marker_10;top_marker_13;top_marker_9;top_pair_10_13;top_pair_9_10;top_pair_9_13
moving_frame_000008,8,9;10;11,3,110.46213357620299,False,top_marker_11;top_marker_9;top_pair_9_11
moving_frame_000009,9,9;10;11,3,71.6105183148772,False,top_marker_11;top_marker_9
moving_frame_000010,10,9;10;11,3,112.63511520746465,False,top_marker_11;top_pair_10_11
moving_frame_000011,11,9;10;11;12,4,136.43060226134227,False,top_marker_11;top_marker_12;top_marker_9;top_pair_11_12;top_pair_9_11;top_pair_9_12
moving_frame_000012,12,10;12,2,71.28996807650314,False,top_marker_10;top_marker_12;top_pair_10_12
moving_frame_000013,13,10;12,2,46.46537118648375,False,top_pair_10_12
moving_frame_000014,14,10;12,2,57.263263437347746,False,top_marker_12;top_pair_10_12
moving_frame_000015,15,10;12,2,46.23557441488098,False,top_marker_12;top_pair_10_12
moving_frame_000016,16,10,1,27.920531535741564,False,top_marker_10
moving_frame_000018,18,10,1,53.12260408948416,False,top_marker_10
moving_frame_000019,19,10,1,48.613760738805176,False,top_marker_10
moving_frame_000020,20,10,1,41.588290310568055,False,top_marker_10
moving_frame_000028,28,14,1,4.544778706425676,True,reference_marker_14
moving_frame_000029,29,14;16,2,12.355037360298827,True,reference_marker_14;top_pair_14_16
moving_frame_000030,30,14;16,2,15.218184399727603,True,reference_marker_14
moving_frame_000039,39,0;4,2,31.63775251171782,False,top_pair_0_4
moving_frame_000040,40,0;4,2,54.44631642575753,False,top_marker_4;top_pair_0_4
moving_frame_000041,41,0;4,2,57.76887511114518,False,top_marker_4;top_pair_0_4
moving_frame_000042,42,0;4,2,71.90226443569975,False,top_marker_4;top_pair_0_4
moving_frame_000043,43,0;3,2,26.87584019528531,False,top_pair_0_3
moving_frame_000044,44,0;14,2,31.924700373190227,True,reference_marker_14;top_pair_0_14
moving_frame_000045,45,0;3;14,3,49.74983306120513,True,reference_marker_14;top_marker_14;top_pair_0_14;top_pair_0_3
moving_frame_000046,46,3;14,2,39.82839925031926,True,reference_marker_14;top_marker_14;top_marker_3
moving_frame_000047,47,3;14,2,42.05385694593644,True,reference_marker_14;top_marker_14
