approach,entity_type,entity_id,marker_id,translation_error_cm,rotation_error_deg,dX_cm,dY_cm,dZ_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m,note
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_0,14,8.086401744451628,0.935964994023015,0.793033684921518,-1.963151442318356,7.804295430195696,0.5957382668492152,-1.7541867748513016,2.165371253946194,0.58780793,-1.734555260428118,2.087328299644237,variant=fov_80deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_1,14,10.542054847400971,0.8746134978431472,-10.421448010039613,0.7109665396229814,1.4222757676304099,-4.078381800100396,0.48219616495904305,2.145765437773746,-3.97416732,0.47508649956281324,2.131542680097442,variant=fov_80deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_3,14,8.591194759023253,0.8475227792158255,-6.999614930039,-3.1391785036062547,3.867761179434348,-3.29735197930039,-1.5946060454573883,2.0928885114737232,-3.22735583,-1.5632142604213257,2.0542108996793798,variant=fov_80deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_5,14,206.20235840106642,15.388066173526486,-169.6438044121533,-110.25890090632879,-39.79154439904631,4.162420825878467,-0.7541694695019554,1.740846126080999,5.85885887,0.34841953956133265,2.138761570071462,variant=fov_80deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
