timestamp,scenario,method,success,failure_reason,total_attempts,estimated_baseline_m,expected_baseline_m,baseline_error_m,rotation_error_deg,translation_x_m,translation_y_m,translation_z_m,camera_1_status,camera_2_status,camera_1_points,camera_2_points,camera_1_markers,camera_2_markers,camera_1_ids,camera_2_ids,camera_1_image,camera_2_image,camera_1_target_x_m,camera_1_target_y_m,camera_1_target_z_m,camera_2_target_x_m,camera_2_target_y_m,camera_2_target_z_m
1780420346.142874,shift_left_0_6m,aruco,true,,1,0.7599816196745531,0.7,0.05998161967455318,5.846948330164133,-0.2758754454340079,0.24793184798938167,-0.6633208873556712,aruco/gray,aruco/gray,64,64,16,16,22 21 20 19 16 15 14 13 10 9 8 7 4 3 2 1,22 21 20 19 16 15 14 13 10 9 8 7 4 3 2 1,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_left_0_6m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_left_0_6m_camera_2_aruco_gray.png,-0.4606890009942657,-0.08563224836187305,0.7303399499507987,-0.31390290146124533,-0.39159881088812876,1.3549269079549788
1780420348.5481424,shift_left_0_4m,aruco,true,,1,0.6718198090132997,0.7,0.028180190986700215,4.546879157167027,-0.6675986601470227,0.0030946349730832656,0.07512860964339696,aruco/gray,aruco/gray,64,44,16,11,22 21 20 19 4 3 2 1 16 15 14 13 10 9 8 7,21 19 20 3 2 1 15 13 9 8 7,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_left_0_4m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_left_0_4m_camera_2_aruco_gray.png,-0.5610132607903667,-0.39247608631675324,1.4183760237215344,8.969339295192016e-05,-0.39275916822780993,1.3482916917542271
1780420350.8988736,shift_left_0_2m,aruco,true,,1,0.8718208253501871,0.7,0.17182082535018717,12.376549215727124,-0.8598418376586626,-0.004658705808687269,0.14395090199871485,aruco/gray,aruco/gray,64,52,16,13,22 21 20 19 4 3 2 1 16 15 14 13 10 9 8 7,22 21 19 20 4 3 2 1 15 13 9 8 7,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_left_0_2m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_left_0_2m_camera_2_aruco_gray.png,-0.725179152613682,-0.3923202996274757,1.495560256798048,-0.15803310028512757,-0.3921521448788909,1.3477780353336646
1780420353.264618,shift_right_0_2m,aruco,true,,1,0.8724090530363974,0.7,0.17240905303639742,12.409624760454738,-0.8714480852311535,0.0032181193798643815,0.04080973259501719,aruco/gray,aruco/gray,56,64,14,16,22 21 20 19 4 2 1 3 16 15 14 10 9 8,22 21 20 19 4 3 2 1 16 15 14 13 10 9 8 7,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_right_0_2m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_right_0_2m_camera_2_aruco_gray.png,-1.0386104077315146,-0.39254324201298085,1.4902800327523744,-0.47466508129226537,-0.39226950372631814,1.3807071178644685
1780420355.6298876,shift_right_0_4m,aruco,true,,1,0.6705087149780441,0.7,0.02949128502195586,4.536120455517723,-0.6700855069918841,0.0021550309327195705,-0.023721425391756812,aruco/gray,aruco/gray,48,64,12,16,22 21 20 4 2 3 16 15 14 10 9 8,22 21 20 19 4 3 2 1 16 15 14 13 10 9 8 7,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_right_0_4m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_right_0_4m_camera_2_aruco_gray.png,-1.1951315465984138,-0.39237463968314706,1.495048580339995,-0.6432334048069968,-0.39196674854918906,1.4732963686866831
1780420357.9924073,shift_right_0_6m,aruco,true,,1,0.6020328477852425,0.7,0.09796715221475749,2.0504675258891787,-0.601956090233099,0.004971742940714896,-0.008227819627432131,aruco/gray,aruco/gray,32,64,8,16,22 21 3 4 16 15 10 9,22 21 20 19 4 3 2 1 16 15 14 13 10 9 8 7,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_right_0_6m_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res320x240/shift/debug_images/shift_right_0_6m_camera_2_aruco_gray.png,-1.349861392315983,-0.39385828307285825,1.5151896692205826,-0.8022518222287899,-0.3920477079245235,1.4973039719119767
