reference_frame,transform_convention,entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_0,ba_with_moving,0.5927231962575952,-1.743953949149394,2.1120695888199434,-113.12255033975761,-1.469913173492938,-0.905759422788187,-1.9743918229579418,-0.0011186602158114666,-0.03563100422184414
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_1,ba_with_moving,-4.000731137465437,0.4597859981485205,2.143700575665507,-106.50906621968429,0.9549660107900277,-114.43049439992954,-1.1240899388467012,1.7693531027840972,-1.3062882876402906
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_3,ba_with_moving,-3.2394239810820196,-1.5782702085096882,2.051207327816101,-109.31016705551994,2.07260788280449,-59.88176137347902,-1.6901616303295086,1.002582621301456,-0.6647555417588074
ArUco marker 14,T_reference_camera (camera pose expressed in reference frame),static_camera,cam_edge_5,ba_with_moving,5.9251890970972685,0.363703688887487,2.14376235314061,-109.27636679646923,3.971160859466254,113.91202385762554,-1.2294048127434034,-1.7919184916954114,1.3334053707103146
