scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
far_2_4m_yaw_20deg,mixed,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.875142,17.514,12.429,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/far_2_4m_yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/far_2_4m_yaw_20deg_camera_2_aruco_gray.png
far_2_4m_yaw_30deg,mixed,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,64,0.445143,25.486,3.197,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/far_2_4m_yaw_30deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/far_2_4m_yaw_30deg_camera_2_aruco_gray.png
close_1_4m_yaw_10deg,mixed,aruco,true,pose_outlier,aruco/gray,aruco/gray,48,76,1.401900,70.190,23.696,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/close_1_4m_yaw_10deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/close_1_4m_yaw_10deg_camera_2_aruco_gray.png
shift_left_0_2m_yaw_20deg,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,64,72,0.502290,19.771,2.093,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/shift_left_0_2m_yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/shift_left_0_2m_yaw_20deg_camera_2_aruco_gray.png
shift_right_0_2m_yaw_20deg,shift,aruco,true,pose_outlier,aruco/gray,aruco/gray,48,64,0.457027,24.297,3.881,,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/shift_right_0_2m_yaw_20deg_camera_1_aruco_gray.png,results/aruco/target_aruco_6x4_marker0_15_sep0_06/res640x480/mixed/debug_images/shift_right_0_2m_yaw_20deg_camera_2_aruco_gray.png
