initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_bottleneck,pnp_reprojection_rmse_px,area_px2,distance_m
observer,cam_edge_3,marker,14,14,cam_edge_3,static,9.841098530073506,9.841098530073506,0.16123391003058346,735.0,4.1737010736336515
marker,2,observer,cam_edge_3,2,cam_edge_3,static,23.620112191878167,9.841098530073506,0.2955597379404853,4092.5,2.6037243455162877
marker,1,observer,cam_edge_3,1,cam_edge_3,static,19.231124742271813,9.841098530073506,0.40649288714020065,8694.0,1.393674523889634
marker,6,observer,cam_edge_3,6,cam_edge_3,static,10.093031899870056,9.841098530073506,0.08544334890283425,794.0,5.614984520810154
marker,5,observer,cam_edge_3,5,cam_edge_3,static,9.927083896777757,9.841098530073506,0.22809863232323094,1205.5,5.377629027391376
marker,3,observer,cam_edge_3,3,cam_edge_3,static,7.382320482410664,7.382320482410664,0.2874465879299421,661.5,4.418014900993535
marker,8,observer,cam_edge_3,8,cam_edge_3,static,7.155633672801282,7.155633672801282,0.2899125852778012,858.5,6.056238658657868
observer,cam_edge_1,marker,1,1,cam_edge_1,static,17.32574012095247,9.841098530073506,0.22746932143527762,1692.5,2.4837192297904807
observer,moving_frame_000040,marker,1,1,moving_frame_000040,40,13.376445559301368,9.841098530073506,3.104065390124923,38320.0,0.7548957156571621
observer,moving_frame_000041,marker,1,1,moving_frame_000041,41,11.45825357383962,9.841098530073506,3.388408679797188,37192.5,0.7638186391402251
observer,moving_frame_000042,marker,1,1,moving_frame_000042,42,9.89768795506411,9.841098530073506,3.681953625217956,36331.5,0.7718046354772484
observer,moving_frame_000039,marker,1,1,moving_frame_000039,39,7.610690415790096,7.610690415790096,3.345068609604573,39419.5,0.745824215072419
observer,moving_frame_000038,marker,1,1,moving_frame_000038,38,2.4800631960328072,2.4800631960328072,3.3892056577944873,40416.0,0.708180727802593
observer,cam_edge_0,marker,3,3,cam_edge_0,static,18.53530736111352,7.382320482410664,0.2313870552478482,2433.0,3.0800955508443573
marker,4,observer,cam_edge_0,4,cam_edge_0,static,30.592821567398268,7.382320482410664,0.1436712148791391,4069.0,2.5412293384247704
marker,7,observer,cam_edge_0,7,cam_edge_0,static,23.27692020158666,7.382320482410664,0.15084777741691835,2726.5,2.8686854672760873
