scenario,group,method,detection_success,pose_class,camera_1_status,camera_2_status,camera_1_points,camera_2_points,estimated_baseline_m,baseline_error_cm,rotation_error_deg,failure_reason,camera_1_image,camera_2_image
shift_left_0_6m,shift,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,4,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_6m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_6m_camera_2_not_enough_charuco_corners_gray.png
shift_left_0_4m,shift,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,4,4,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_4m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_4m_camera_2_not_enough_charuco_corners_gray.png
shift_left_0_2m,shift,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,5,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_2m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_2m_camera_2_not_enough_charuco_corners_gray.png
shift_right_0_2m,shift,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,4,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_2m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_2m_camera_2_not_enough_charuco_corners_gray.png
shift_right_0_4m,shift,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,2,4,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_4m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_4m_camera_2_not_enough_charuco_corners_gray.png
shift_right_0_6m,shift,charuco,false,failure,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,2,2,,,,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_6m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_6m_camera_2_not_enough_charuco_corners_gray.png
