timestamp,scenario,method,success,failure_reason,total_attempts,estimated_baseline_m,expected_baseline_m,baseline_error_m,rotation_error_deg,translation_x_m,translation_y_m,translation_z_m,camera_1_status,camera_2_status,camera_1_points,camera_2_points,camera_1_markers,camera_2_markers,camera_1_charuco_corners,camera_2_charuco_corners,camera_1_ids,camera_2_ids,camera_1_charuco_ids,camera_2_charuco_ids,camera_1_image,camera_2_image,camera_1_target_x_m,camera_1_target_y_m,camera_1_target_z_m,camera_2_target_x_m,camera_2_target_y_m,camera_2_target_z_m
1780738881.1210878,shift_left_0_6m,charuco,false,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,1,,0.7,,,,,,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,4,6,5,3,4,10 8 7 6 5 3,10 8 7 4 3,6 12 15,6 12 13 14,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_6m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_6m_camera_2_not_enough_charuco_corners_gray.png,,,,,,
1780738883.719917,shift_left_0_4m,charuco,false,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,1,,0.7,,,,,,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,4,4,6,5,4,4,10 9 8 7 5 3,10 8 7 4 3,6 12 15 16,6 12 13 14,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_4m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_4m_camera_2_not_enough_charuco_corners_gray.png,,,,,,
1780738886.4200895,shift_left_0_2m,charuco,false,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,1,,0.7,,,,,,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,5,5,8,3,5,10 8 7 5 3,16 10 9 8 7 6 4 3,6 12 15,6 12 13 14 17,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_2m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_left_0_2m_camera_2_not_enough_charuco_corners_gray.png,,,,,,
1780738889.145862,shift_right_0_2m,charuco,false,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,1,,0.7,,,,,,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,3,4,5,6,3,4,10 8 7 5 3,10 9 7 6 5 4,6 12 15,6 13 16 17,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_2m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_2m_camera_2_not_enough_charuco_corners_gray.png,,,,,,
1780738891.867285,shift_right_0_4m,charuco,false,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,1,,0.7,,,,,,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,2,4,3,6,2,4,9 8 5,10 9 7 6 5 4,15 16,6 13 16 17,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_4m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_4m_camera_2_not_enough_charuco_corners_gray.png,,,,,,
1780738894.5705218,shift_right_0_6m,charuco,false,camera_1:not_enough_charuco_corners/gray;camera_2:not_enough_charuco_corners/gray,1,,0.7,,,,,,not_enough_charuco_corners/gray,not_enough_charuco_corners/gray,2,2,4,5,2,2,16 9 8 5,10 7 6 5 4,15 16,6 13,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_6m_camera_1_not_enough_charuco_corners_gray.png,results/charuco/target_charuco_current/res320x240/shift/debug_images/shift_right_0_6m_camera_2_not_enough_charuco_corners_gray.png,,,,,,
