marker_id,entity_id,corner_idx,x_colmap,y_colmap,z_colmap,target_x_ref14_m,target_y_ref14_m,target_z_ref14_m,obs_count,inlier_count,mean_reproj_px,median_reproj_px,max_reproj_px,used_for_sim3,registered_x_ref14_m,registered_y_ref14_m,registered_z_ref14_m,corner_fit_error_cm
0,marker_000,0,0.6442294585166989,-0.89689246158575,3.9111684021676734,-2.5831005588238014,-0.10500000028212902,0.8582901844687094,33,33,0.4152270468269661,0.36137962593042217,0.9572128617037757,yes,-2.570891797381707,-0.10417380531291526,0.8555619648955753,1.2537130298292307
0,marker_000,1,0.8584279243199797,-0.8787774663401661,3.9028934585410746,-2.583100559368669,0.06499999971787099,0.858290184503577,33,33,0.5805595214139972,0.62395525691075,1.0339411252326878,yes,-2.56700919185176,0.06072245720598235,0.8577182963429975,1.6660028048399746
0,marker_000,2,0.8393464575614353,-0.6659909415121678,3.9286100431708064,-2.5168994411761982,0.0649999999621676,0.7017098155230865,33,33,0.36668869298327544,0.3366320822565538,0.8273753044567872,no,-2.4979730836656415,0.059468472283643714,0.7078577036778291,2.0654329711682875
0,marker_000,3,0.6238844882929135,-0.6840099805254374,3.931360397358604,-2.5168994406313305,-0.10500000003783241,0.701709815488219,33,33,0.42033620677280786,0.4531142176927207,0.8661874967929282,no,-2.498157499015253,-0.10633808445865978,0.7077953555691596,1.9750560587852988
1,marker_001,0,-0.43525879320808947,-1.1224225844928446,3.214506982585276,-2.1649999997275664,-0.940000000524711,1.229999999534769,47,47,0.9150336363949972,0.8101962074283666,2.334480612496643,yes,-2.161882434159981,-0.9371927189356888,1.2287153329774896,0.43875292764434515
1,marker_001,1,-0.6543316644250164,-1.141567321871997,3.2166754895139373,-2.1650000002724337,-1.110000000524711,1.2299999994999014,47,47,0.8849549615554847,0.8657684945042251,1.919973282958699,yes,-2.1619890702436235,-1.1058249054223004,1.2294406499011998,0.517783649086485
1,marker_001,2,-0.6421942686745081,-1.2558048941403508,3.4039599878125606,-2.3350000002724336,-1.1099999999798433,1.230000000044769,47,47,0.815541731326567,0.8404441194822289,1.5884712742845921,yes,-2.3304634255776753,-1.1054899249445411,1.229212906667002,0.6445215494496883
1,marker_001,3,-0.42293696709687084,-1.236455823430599,3.402167443287848,-2.3349999997275663,-0.9399999999798434,1.2300000000796367,47,47,0.8434322449686371,0.7077892148487286,2.2889096357020544,yes,-2.3305282054503733,-0.9367071363977919,1.228212643539274,0.5833912754739724
2,marker_002,0,-0.5491706407584447,0.11908785094001222,2.314115520973869,-1.066899440631331,-0.9400000002657207,0.7782901842974482,15,15,0.4045757032879783,0.37127535330112865,0.9535864754600973,yes,-1.0729361540381377,-0.9371572616340146,0.7761719711056871,0.7000707022141737
2,marker_002,1,-0.7649549688989562,0.09864700731847345,2.319070503797589,-1.0668994411761985,-1.1100000002657207,0.7782901842625807,15,15,0.4315872802052748,0.3333317249051691,0.8852820750343907,yes,-1.0755152413694329,-1.1033839684380147,0.7767853147200219,1.096670061846667
2,marker_002,2,-0.7727132256672201,0.2235847343363731,2.4951849716069785,-1.1331005593686692,-1.110000000021424,0.6217098152820902,15,15,0.47021082419517185,0.5404918372224644,0.9220096878921117,yes,-1.140281622012446,-1.1029167377007165,0.6242871640297325,1.041071526672289
2,marker_002,3,-0.5570201505176813,0.24283455062771037,2.4920980020792927,-1.1331005588238017,-0.9400000000214241,0.6217098153169578,15,15,0.35433419481920203,0.35942012893701447,0.7284424601786699,yes,-1.1393948706397665,-0.9368522053951461,0.6236946173359328,0.7312072982427531
3,marker_003,0,1.4820828602296277,1.358326160908763,1.2817529673658896,0.015,0.7099999999005248,0.4850000001456235,22,22,0.8840402926119086,0.8278578428281693,1.7469402845755104,yes,0.01353890130804436,0.7030241639195385,0.4845807295649489,0.7139529735289046
3,marker_003,1,1.470586234437525,1.4718479766475947,1.0952083674961595,0.185,0.7099999999005248,0.4850000001456235,22,22,0.5602053574941418,0.5875699345033216,1.1098936867908613,yes,0.18121772173996986,0.7031266347048275,0.48500921925275975,0.7845308339488982
3,marker_003,2,1.456336368267622,1.6570883269001275,1.2090788360113163,0.185,0.7099999999353924,0.31500000014562346,22,22,0.5836829209450999,0.5513213332343427,1.3675501235755254,yes,0.18147198350479765,0.7030273511217124,0.3179179608577569,0.8341416341778362
3,marker_003,3,1.4684097085378833,1.5468509574661224,1.395958940348737,0.015,0.7099999999353924,0.31500000014562346,22,22,0.78818939249993,0.8002565153592438,1.2684077520383539,yes,0.014863250414928642,0.7035717873494733,0.3152442309492094,0.6434303861662571
4,marker_004,0,1.5439659685530467,0.4402519361753875,-0.20188524288714582,0.615,0.7099999996544007,1.6850000001456236,11,11,0.44094206429566307,0.4034013719155242,0.891572685470659,yes,0.6130259846096735,0.7049966574871398,1.6815401592718693,0.6395363044866033
4,marker_004,1,1.5288642560946561,0.5532230863441661,-0.38743660211524317,0.7849999999999999,0.7099999996544007,1.6850000001456236,11,11,0.5996018047053365,0.6765885746985107,0.9774380677335336,yes,0.7799834870115493,0.7023005910448381,1.6817493955056202,0.9747447154302128
4,marker_004,2,1.5140385954653928,0.7378504629059,-0.2731883846574675,0.7849999999999999,0.7099999996892684,1.5150000001456236,11,11,0.34056431811422594,0.3201797184537306,0.494072057933128,yes,0.7797695859660986,0.7017189443153782,1.5148770398968097,0.9795316651045889
4,marker_004,3,1.5283479026076017,0.6257756229633956,-0.0870033815145894,0.615,0.7099999996892684,1.5150000001456236,11,11,0.4152829549127086,0.41845693043282545,0.8146133252236433,yes,0.6127889188959601,0.7038610048349523,1.5137902000536836,0.6636245454503646
5,marker_005,0,-1.3545181367050434,2.111356412361641,-1.013903884884189,1.933100559368669,-1.3950000002657206,0.778290184204126,12,12,0.41645628894020664,0.396946267005883,0.903097413741585,yes,1.9298761050014408,-1.3960770365315673,0.7755192228315977,0.43858112148529554
5,marker_005,1,-1.5684821392437676,2.086576642907185,-1.0088224594078137,1.9331005588238015,-1.5650000002657205,0.7782901841692584,12,12,0.3954875233276684,0.3129897271539963,0.8459594725166866,yes,1.9254056937293447,-1.5611903437592467,0.778997967667906,0.8615415776395586
5,marker_005,2,-1.574085752701442,2.2095909555173923,-0.8295457189061933,1.8668994406313308,-1.565000000021424,0.621709815188768,12,12,0.5527946947062011,0.5333598313899955,1.0251732551819643,yes,1.8577170754138024,-1.5592273401330436,0.6265891686233553,1.1893171280806916
5,marker_005,3,-1.3613009791077555,2.2344797981247626,-0.8357360737675279,1.8668994411761983,-1.395000000021424,0.6217098152236356,12,12,0.4648891515314517,0.49306226093828215,0.8685064505156878,yes,1.8630035730133454,-1.394998290296737,0.6234263117187624,0.4257246984058153
6,marker_006,0,0.587275927796189,2.015891795230649,-1.2969477634864808,2.003100559368669,0.0849999996789014,1.0482901845076793,18,18,0.4459419130604842,0.47730160151241685,0.7489129730100947,yes,1.9971418718536285,0.08407765720304072,1.047757465622209,0.6053136538656136
6,marker_006,1,0.36943973064606356,1.9979273895361482,-1.2946183997825753,2.0031005588238013,-0.08500000032109861,1.0482901844728116,18,18,0.3640126839316387,0.2572658999089539,0.9665120693090615,yes,1.9973513702504218,-0.08353582863062853,1.0477108158807142,0.5960925763416391
6,marker_006,2,0.3612945348016223,2.122329077645607,-1.1163100127170156,1.936899440631331,-0.085000000076802,0.8917098154923212,18,18,0.55184462698024,0.45075423556392635,1.3326610761288877,yes,1.930953698257865,-0.08341787614818075,0.8946612935249884,0.6823942487628442
6,marker_006,3,0.579092729353711,2.1414777805854364,-1.1186927117729764,1.9368994411761984,0.08499999992319801,0.8917098155271888,18,18,0.4396575602874837,0.4188349900462136,0.9152188538287,yes,1.9312539542065517,0.08424248453490846,0.893956173305446,0.6123028332115015
7,marker_007,0,1.1544444758741024,2.064794114693966,-1.3044479928302415,2.003100559368669,0.5199999996789014,1.0482901845968993,21,21,0.37986864193443254,0.33739540368696064,0.8952760593985318,yes,1.998384979994753,0.5206323755990567,1.0470687077275165,0.4912086509675013
7,marker_007,1,0.9359175868819821,2.0469827306475343,-1.3025785729700836,2.0031005588238013,0.34999999967890144,1.0482901845620316,21,21,0.44693446982400736,0.4284646512501063,0.847768415782114,yes,1.9989842888648093,0.35250496242330853,1.0470728761120731,0.49699453305351676
7,marker_007,2,0.9266211302231406,2.170118539029502,-1.1236195026707303,1.936899440631331,0.3499999999231981,0.8917098155815412,21,21,0.4852727799400015,0.40966686905870386,1.0253469437112706,yes,1.931702771988865,0.35165682596550496,0.8945292859241181,0.6140020401165173
7,marker_007,3,1.1451117634381238,2.1887584366455153,-1.1258477754121572,1.9368994411761984,0.5199999999231981,0.8917098156164087,21,21,0.4155847797391173,0.4270247576164841,0.8485222781184291,yes,1.9316704742279986,0.5198124972055769,0.8941278727583405,0.5764048313132701
8,marker_008,0,-0.7911848664306632,2.329081690949588,-2.067466351552602,2.683100559368669,-0.940000000329303,1.0882901842974482,16,16,0.28420564537220466,0.2634677545949322,0.5538304263039497,yes,2.681945730530402,-0.9424141939809138,1.0848839805327732,0.4331764619604413
8,marker_008,1,-1.0061761263934152,2.3048365320482587,-2.0618990775451667,2.6831005588238015,-1.110000000329303,1.0882901842625805,16,16,0.5585383892841377,0.49136535835957407,1.277896359349138,yes,2.6774137160315066,-1.1082826857597605,1.0877684022236962,0.5963355328264576
8,marker_008,2,-1.011987357918694,2.4250132688479993,-1.8806013273953344,2.6168994406313306,-1.1100000000850063,0.9317098152820901,16,16,0.4398145929879687,0.44156515080104447,0.6226585004245846,yes,2.6072794701977164,-1.1066770134906831,0.9363855307422025,1.1200374373814355
8,marker_008,3,-0.7951975986676622,2.4446457770744545,-1.883545010018908,2.6168994411761983,-0.9400000000850064,0.9317098153169576,16,16,0.44815692716064703,0.41886417520171615,1.1132251425699813,yes,2.608180739519148,-0.9397514001181173,0.9355406139135592,0.9526414772405876
9,marker_009,0,0.2758170158841987,2.617250346162639,-2.4501571757360887,2.9868994411761984,-0.10500000033135382,1.0982901844687094,24,23,0.5180107146475056,0.5227568023403848,0.9175707178705647,yes,3.0034165917583646,-0.10536587258610541,1.1038828419835829,1.7442131290052274
9,marker_009,1,0.49335860904890827,2.6356303198307924,-2.4534876284328258,2.9868994406313307,0.0649999996686462,1.098290184503577,24,23,0.576351002948955,0.523763744504547,1.9209344636705152,yes,3.004039066770688,0.062057863577131056,1.104046349602092,1.831819820886607
9,marker_009,2,0.4729009294490774,2.850450445526992,-2.4273746958929716,3.0531005588238016,0.06499999991294281,0.9417098155230865,24,23,0.49980022573911226,0.47584186834055126,1.1516651749238136,no,3.0736854497791652,0.059878336928599674,0.9526338060123962,2.386006570778738
9,marker_009,3,0.25665017155774467,2.832571799987766,-2.42214559245045,3.0531005593686693,-0.1050000000870572,0.941709815488219,24,23,0.4837105099151242,0.4523362632846234,1.1424042845291782,no,3.0719705288185093,-0.10654399069607723,0.9514451828285824,2.1289364276334104
10,marker_010,0,-1.6101458454200774,2.459663499457176,-2.432386712540583,2.9868994411761984,-1.5650000003313538,1.0982901841692583,28,28,0.8872070693697011,0.757355049664616,3.054277385263319,no,3.005973664046561,-1.5566247176620982,1.1057807831580306,2.2137759848475795
10,marker_010,1,-1.3926776947551471,2.4791785885716062,-2.4356825313716826,2.9868994406313307,-1.3950000003313539,1.098290184204126,28,28,0.7903621883524717,0.7730085462030363,3.731255678509315,no,3.0070302317859143,-1.3891850999155255,1.1051874565636242,2.2059786611763954
10,marker_010,2,-1.4110277785483263,2.6927968366783803,-2.4020609039717264,3.0531005588238016,-1.3950000000870573,0.9417098152236354,28,28,0.953840333711667,0.8701726299263028,2.694595406668668,no,3.0712060220283837,-1.3898974193296847,0.9516460849904135,2.127377693584691
10,marker_010,3,-1.629033588943618,2.673629463057442,-2.398369904383567,3.0531005593686693,-1.5650000000870572,0.9417098151887678,28,28,0.6982966102763951,0.6098771846491864,2.110339142553813,no,3.0700523360584775,-1.5577292207493183,0.9518275276787224,2.103794360550947
11,marker_011,0,-0.40775072006369384,3.157044306862765,-3.4762433187234345,3.9150000002724337,-0.5850000005042006,1.1299999996075807,19,18,1.124627638428745,1.1388109028955693,2.7508601585483214,yes,3.9172809101144663,-0.5841874611954839,1.1305724969446844,0.2488076171800652
11,marker_011,1,-0.18788494985780796,3.174719380629155,-3.4780049787078595,3.9149999997275664,-0.4150000005042006,1.1299999996424483,19,18,0.4622111734187373,0.45335013751215225,1.2668747454628069,yes,3.916501968113245,-0.4150466491867863,1.1306802645693936,0.16494985607743226
11,marker_011,2,-0.20050655507549542,3.2924744450774974,-3.669506183307811,4.084999999727566,-0.414999999959333,1.130000000187316,19,18,0.79891681674107,0.6471795021180287,1.4323100407835385,yes,4.089156041392658,-0.4154901241596032,1.1302869242504232,0.4194666789109714
11,marker_011,3,-0.4208429096685006,3.2753244669804427,-3.6662239960073664,4.085000000272434,-0.584999999959333,1.1300000001524484,19,18,1.1069491901793402,1.0828943562825493,2.325357591780076,yes,4.089171048568744,-0.5849705570062963,1.1292030348663578,0.4246606226726372
12,marker_012,0,-1.6349068367610204,3.2414678517585482,-3.679794991375485,4.124999999881176,-1.513100559626631,1.098290184179903,29,28,0.8935751933799018,0.7912068858140539,3.493130482091582,yes,4.134166671002083,-1.514672152357307,1.0964527498628938,0.9480186075141417
