point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
18991,3.0354343174434018,-0.05247761247549204,1.0185219973019672,0,0,0,0.9726159894378986
18942,2.6660052551877653,-1.09443567183035,1.3640532934332148,8,8,8,0.2152667963334075
18940,2.1375718842037346,0.5579072905318623,1.253565415424351,59,62,72,0.23266826012660166
18907,2.272320323597147,-0.8186703363041166,0.8440059448675561,66,70,81,1.1994329829277344
18906,3.0970631779874314,-1.3708296471910053,0.8994718454224225,152,152,152,0.6670400775933604
18905,3.077176347110262,0.049604566239248915,0.9132349351770076,228,228,228,1.04922242285642
18885,2.7433827325376896,-1.1320798963137764,1.3565853654384075,118,124,142,1.3581287668680242
18865,3.038258266970975,-0.006113531464541133,1.0104884293388599,0,0,0,0.23482931688487912
18846,2.7918970351011323,-0.19343064452998976,1.1809540941019745,90,95,109,0.7631604773383637
18845,2.1212218284355013,-0.1835935836153489,1.1294165480430778,90,95,109,1.0686691709904543
18812,2.360174602159114,-0.1810797595432796,0.8789900091085298,107,113,129,1.5533992903093317
18786,3.097330337147106,-1.3352979399533398,0.9985383254709399,109,114,131,1.759025249275568
18784,3.049976382101388,-1.4279641065976074,0.9751213525776674,228,228,228,0.35331879707089014
18774,2.9282686227783223,0.7631544684356621,0.9935972946637869,9,12,14,0.11405895218313711
18768,3.0161467611765467,-0.027821032233004472,1.070627848132704,228,228,228,1.2489819592755138
18759,2.801970938264171,-0.29181820632003175,1.0057237724098522,60,64,74,0.0017877808335211717
18758,2.9070066651698117,-0.19044261674959373,1.0689193095802354,61,65,75,1.8210482808225645
18658,2.794162127100077,0.24114416345541534,1.2615177183000892,104,109,126,0.8235929027479546
18571,2.9127532332375985,0.7704789427990946,1.1275433929013094,10,21,13,0.5165478933405522
18556,2.953369326544121,-1.27833603595298,0.9251739264740163,231,231,231,1.9728485916382863
18523,3.1174722970885744,-1.5124565974942212,0.9871867593397521,0,0,0,0.9121531814479229
18515,2.893531755779943,0.25514571000030917,1.0556421750470524,92,97,111,0.6988680386805953
18467,3.084570354778408,0.6283459241506548,0.9797663959920121,9,9,9,1.229523453234012
18457,3.1151737781956665,-1.386927297281411,1.0139407413665453,228,228,228,0.2843475008669316
18437,4.606918695499053,-0.4988473412082377,1.8067407778293443,0,0,0,0.09958202360685967
18411,2.865512184261659,-1.6135733235590681,1.293559563448004,231,231,231,0.8016183958819006
18409,2.8492970338141577,0.5584820592591326,1.299546608707164,99,105,120,0.4723077946608551
18376,3.0447183102196416,0.6260173320925659,0.9814152155616573,9,9,9,0.9237429277894221
18353,3.0286887259238044,0.6281117290223448,1.0105028936547127,223,223,223,0.491117110751676
18314,-3.19624797630361,-1.3142418263477234,1.290617514070413,231,231,231,0.712915043242659
18276,-2.2206867915429696,-0.9664613697467412,1.2297767451630803,236,236,236,0.40101374477096513
18262,-1.4026531200735783,-1.2614913657618212,0.48089772842034306,111,117,134,0.3625967145397527
18220,-2.2772747585930553,-1.0485374155796987,1.2247877791278587,236,236,236,0.3034602181999076
18219,-2.3931129295279385,-0.9175323621518685,1.2280568477853702,236,236,236,1.0567794158769914
18216,-0.9635655846094016,-1.6265000096374744,0.9405595308328768,55,58,67,0.20873621587227778
18212,-2.3080802428840643,-0.9706282385195568,1.245014574828001,236,236,236,0.8213290088880059
18200,-2.0020215919842075,-1.6530459792106103,1.163027778656078,8,8,8,2.1029811746740643
18198,-3.4942253318707577,-2.3320952022608434,0.49980850160371704,229,229,229,0.4415797926197149
18189,-3.250075290394558,-1.2712758830593114,1.1781926379238863,59,62,72,1.2073816901591945
18173,-2.861131447342543,-1.5885465715155649,1.2115619504681407,129,129,129,0.285884885346865
18160,-3.205642051420625,-1.3235879678810394,1.287012425813362,231,231,231,0.5037122917102553
18140,-3.3276747144239307,-1.2062100833353604,0.7697094164605058,82,86,99,0.3573475233193634
18139,-2.2494686379517077,-1.0483303646362683,1.2271455810287533,0,0,0,0.24569299691804383
18126,-3.1939961917917072,-1.5659423639441363,1.263112866011611,59,62,72,0.33720937701730963
18124,-2.0599398810131335,-1.024880658820917,1.2158985932907842,8,8,8,0.15537197290921664
18123,-2.0605395180511614,-1.0238786655906842,1.2172027101186411,8,8,8,0.2906620487034557
18100,-1.9671923863656169,-1.6019122389334428,0.5861916528050253,8,8,8,0.04611650886280133
18099,-1.9671923863656169,-1.6019122389334428,0.5861916528050253,8,8,8,0.04611650886280133
18083,-1.0731681405419866,-1.708670379191477,0.5159941985389647,231,231,231,0.7778249034717035
18082,-2.1073172368210047,-1.1161410740415039,1.2242437704540126,235,235,235,1.8534835880230018
18074,-2.669280112625197,-0.7637873992595763,1.5963998667777293,0,0,0,0.1492331748905535
18073,-2.055776309043905,-1.2652022555831128,1.2293801707730347,8,8,8,0.22276744294250078
18072,-2.048787548506195,-1.2631824624356014,1.2308238005598615,8,8,8,0.2892731005223963
18068,-2.2881168775412783,-0.6011060936186365,1.6603707845711262,0,0,0,0.578475371490978
18067,-2.9064341101030324,-1.202465513797155,1.1786742656331208,0,0,0,1.055604321816938
18058,-2.7973079457444285,-0.8650596592386793,1.2782911160616242,131,131,131,2.139615699605382
18050,2.7492081117832923,-1.5936496686327133,1.3217231365909023,0,0,0,1.2738479985423103
18049,2.749208111783288,-1.5936496686327175,1.3217231365909008,0,0,0,1.2738479985423778
18048,-2.326640007172564,-0.9405133952135354,1.2296122194616417,0,0,0,0.964960541161451
18047,-2.326640007172564,-0.9405133952135354,1.2296122194616417,0,0,0,0.964960541161451
18044,-2.3005022651772755,-0.9677681178106482,1.230476763600871,236,236,236,0.10019227162454081
18043,-2.223276988472251,-1.0731646433618662,1.2244064760066253,236,236,236,0.5422209872520257
18004,-3.2261122752759084,-1.6152609564467664,1.0217066524985343,231,231,231,0.4679818348260538
17997,-2.2498505190790627,-0.996892745568255,1.2259623689784425,0,0,0,0.4912069269546678
17989,-2.266513254879756,-1.0654250336615472,1.2265461300149747,236,236,236,0.35980938260088663
17987,-3.5777228362264095,-1.7487927830862509,1.2324086567506407,231,231,231,1.3944950806182366
17980,-2.24858581302814,-0.9935916489582135,1.228951234489816,0,0,0,0.9044217518711068
17976,-5.747767766939126,0.3365895198835216,0.9655704069904495,194,194,194,1.623998718667254
17973,-5.842799057524156,-0.5458160300331941,1.0702828128134005,231,231,231,0.1869539586728175
17949,-2.3935532270075806,-0.9255506079010222,1.2201326403562898,228,228,228,1.5307506045924164
17948,-5.82136836177677,0.08270089073810094,1.1039036931731594,0,0,0,0.40982772258585226
17947,-3.8333038430265267,-0.9414453591589724,0.0172849597761906,108,106,106,1.3892443903635514
17946,-2.166523805902667,-0.940949108068,1.2279222129840148,0,0,0,1.9563512211418561
17944,-5.319493096541797,0.7597709307405602,0.8122666822483848,115,115,115,0.8406622608211958
17943,-5.239221561506396,-0.716695276735465,1.0132366851561099,114,114,114,1.4803323765909318
17942,-5.029515220244388,-0.3721084484090603,0.9883457179893581,98,97,97,0.3325984525623946
17941,-5.819549578506036,-0.8409842527614115,1.1146488346102355,0,0,0,0.3559101422926475
17927,-5.789545457393007,-1.2686868781550293,0.46467834927100826,7,7,7,0.15259268270322032
17926,-5.789545457393007,-1.2686868781550293,0.46467834927100826,7,7,7,0.15259268270322032
17920,-5.796034547733263,-1.4006087988709512,0.40512573215575154,231,231,231,1.2763173668715435
17914,-5.026333716073091,-1.1783223463431782,1.0761853991729056,80,80,80,0.09338767512947456
17902,-5.799584983102864,-1.221543970200894,0.21544267696573138,6,6,6,0.3097317659464108
17900,-5.213935072622737,-0.7144816909886008,1.0484037424556911,218,218,218,0.5082216998192369
17899,-5.123118255895823,0.74246791293257,0.40513191466535936,27,35,51,0.10573104201415444
17898,-5.123118255895823,0.74246791293257,0.40513191466535936,27,35,51,0.10573104201415444
17896,-5.517533844406056,-1.7036486261115997,0.19162405959190054,122,122,122,0.6680348201183741
17891,-4.842611096164189,0.6993551929572015,0.48568863282301256,231,231,231,1.5164784116455456
17889,-5.203057841794986,-1.1836175361266519,1.1051338358161016,140,140,140,0.8198849097479359
17887,-5.399535326977842,-1.6509729134360702,0.007478242856877815,87,81,78,1.4936716869751434
17886,-5.427627506627651,0.5556808094881147,1.0565770415305094,0,0,0,1.0020578149018724
17885,-5.064170008401344,-1.1685268955865582,1.1173262928822414,231,231,231,0.5422033840647416
17884,-5.486602485038123,0.2172776674504976,0.9434528277164236,231,231,231,1.1561112550389707
17883,-5.7876013494904,-1.2264793149838162,0.5337650348548384,231,231,231,1.544544341741199
17882,-5.1604723212683306,-1.2475063107808047,1.1200560437942069,84,84,84,0.7399406905118235
17877,-5.4264805221996015,-1.0555048691217495,1.1628179823022196,171,171,171,0.6284348059792495
17876,-5.304722592279306,0.7343362651416505,0.8453520058624173,231,231,231,1.1899613999861434
17872,-5.062746921453674,-1.260784036238543,1.0717534086997402,142,142,142,0.30849750005059323
17858,-5.787323382904364,-1.328767748020859,0.2640464441264443,231,231,231,1.6583752461455419
17854,-5.375714245700983,-1.721409361527609,0.313794662731284,231,231,231,0.5106974010877023
17841,-5.534748984302806,-1.4693031659863092,1.1550552876688551,133,133,133,1.67343240390485
17836,-5.604955199978517,-1.5948451763479459,0.1388019692825948,231,231,231,0.28358697286033924
17834,-5.1132067704564905,-1.2706999313706813,1.0679310236154924,89,89,89,0.19386353906152456
17833,-5.1132067704564905,-1.2706999313706813,1.0679310236154924,89,89,89,0.19386353906152456
17830,-5.399358780512087,-0.6807220728863765,1.029331510485836,231,231,231,1.552376523332597
17828,-5.451823102102173,-1.7237161617281904,1.1792528353276683,4,5,7,1.269971564902501
17827,-5.468003855609382,-1.7379417545648008,1.17147018669881,4,5,7,0.7586032724753213
17825,-5.516834860495797,-1.596969141452166,0.1051725636807701,6,6,6,0.9095591361289711
17823,-5.157615094654545,-1.2862094274890712,1.1004228091966268,137,137,137,0.13815632383360799
17822,-5.197437709982987,-1.1767456060932244,1.1245210118647515,71,71,71,0.03837873042598599
17821,-5.642685757962014,-1.5421111293356526,0.22410551623403063,231,231,231,0.5198569989164861
17820,-5.481039369952076,0.6911440219653517,0.8997952906831687,231,231,231,0.6609960188005272
17818,-5.577940858703393,-1.5606059276899298,0.1368546410374809,6,6,6,0.09235885523426524
17817,-5.576984223708534,-1.5600414619065657,0.13779574106227366,6,6,6,0.08746618399575268
17815,-5.081175894180752,-1.2874880422038786,1.0939472585947543,70,70,70,1.10323785339536
17814,-5.112994844528763,-1.3204513477154127,1.1264210383503293,135,135,135,1.0739620124809035
17808,-5.765757560603953,0.33620188192173617,0.8704183005582344,0,0,0,0.17828694928984049
17806,-5.6353770935197485,-1.6380537306777805,0.39009939452485254,231,231,231,0.04658653840058069
17804,-5.5734425520283235,-1.6265229674774098,1.0805516360974894,231,231,231,0.3624720551019001
17803,-5.441608936728302,-0.9820016333519249,1.1395220413435534,200,200,200,1.4227077482328705
17792,-5.052667987969796,-1.296614361092198,1.1084565025922424,138,138,138,0.45368346375571733
17791,-5.2672530997707705,-0.785914572611585,1.1426970631873052,200,200,200,0.4850104182778168
17784,-5.617976338282525,-1.6276289413132095,0.43174641615219356,5,5,5,0.26000785656223524
17783,-5.840882357738288,-0.7187113163553572,0.3033397733957697,5,5,5,0.06784233200022396
17781,-5.015450044264864,-1.1739018319598369,1.0733246572637294,139,139,139,0.26117021348658603
17780,-5.510296194268973,-1.7406161498869899,0.9390923412417381,231,231,231,0.04218510605886383
17776,-5.520130073966893,-1.5333021939020044,0.12254280146913721,2,2,2,0.446661510677731
17771,-5.656046891615935,-1.6549349944921823,0.2565571685324477,231,231,231,0.4728959095758877
17770,-5.685026648447224,-1.558368375041728,0.3059653395210862,231,231,231,1.2302436013506426
17760,-5.641925304380327,-1.6243994310118157,0.36019625768996977,1,1,1,0.22343462251359347
17751,-5.130471239994516,0.7355292360240768,0.41446094538213085,119,120,119,0.06939127021327675
17740,-5.199371893047889,-1.270772613117639,1.1026673664370845,70,70,70,0.18345799468336368
17738,-5.274470177169763,-0.7180513305455919,1.1997764376016806,181,181,181,0.43355043832072865
17737,-5.5166336600975905,-1.5928817738176932,1.1484535266482934,187,187,187,1.2191250830881923
17727,-5.718521105749631,-0.6902663544197973,0.4165399763253488,5,5,5,1.3611731917418903
17718,-5.669072468962596,-1.4790989374920036,0.31507452701968064,4,4,4,0.5360863520584364
17716,-5.128308737763785,-1.286936096850921,1.0818551597569315,135,135,135,0.39143530729460496
17715,-5.2084309614773785,-1.1968967300866864,1.0644577675401714,231,231,231,0.47318982498216366
17714,-5.2084309614773785,-1.1968967300866864,1.0644577675401714,231,231,231,0.47318982498216366
17712,-5.244691068918059,-0.7530720671759945,1.0714942119386306,231,231,231,0.5768685320353184
17711,-5.244691068918059,-0.7530720671759945,1.0714942119386306,231,231,231,0.5768685320353184
17709,-5.783597912102824,0.40934094647693486,0.8567101788809071,231,231,231,0.5686820694337161
17708,-5.746622365049079,0.36723494638684384,0.8816604739121984,0,0,0,0.27562115385416996
17705,-5.519311167287065,-1.547263851868448,0.12700595434198858,231,231,231,0.5790025680379847
17704,-5.619557259548221,-1.5743537482506953,0.3281374905233183,5,5,5,1.4266429755404209
17702,-5.702873004484115,-1.4128850070352916,0.30385426562456996,3,3,3,0.0749476675962669
17701,-4.956444476445179,-1.2413932672911618,1.0775801055045204,231,231,231,0.7741345822117185
17700,-5.206902095116178,-0.14061608580207124,0.956048443884843,89,87,87,0.22665055865870384
17699,-5.064545482670878,-1.2223225529541566,1.0648949052514403,142,142,142,1.398458427285581
17696,-5.68552031642004,0.3481199770769514,0.8581271029896429,0,0,0,0.448065017027621
17695,-5.25877402746104,-1.3849200112890756,1.1885366037656613,70,70,70,0.06321710610050166
17694,-5.719416638174086,-1.3864692252974673,0.45564209767981323,231,231,231,1.2005393610781485
17689,-5.156027341557388,-1.2746551687690753,1.0951337367241796,70,70,70,0.21425488184135733
17688,-5.079073636905423,-1.2875105040528536,1.1421749785816062,140,140,140,0.7144289062602488
17681,-5.699730872552418,-1.6380588783464467,0.3903752151269455,5,5,5,0.9510338825077224
17680,-4.984242832003238,-1.0664703595580407,1.109787490272136,231,231,231,0.9691321393738606
17679,-5.228654862901485,-0.7012248012241703,1.041436630387036,219,219,219,0.5962874866871017
17678,-5.278783510082059,-0.940185019323879,1.039510198093435,113,113,113,0.3509550418900642
17675,-5.166133967871104,-1.2776971879271406,1.1112420157773424,70,70,70,0.18453637721010113
17673,-4.93598418941142,0.7509736980031936,0.4079231976004323,116,118,117,0.20766183309731412
17658,-5.763911093194451,-1.3169944279381784,0.36036836343313894,3,3,3,0.27644285987031586
17652,-5.661707024245502,-0.29526168516629925,0.9181565362476418,231,231,231,0.983261864091315
17647,-5.454019413709924,-1.014881773278745,1.1794286285770204,231,231,231,0.7288611617713928
17646,-5.046131801583822,0.7555271065125098,0.3573756808966311,124,124,124,0.2709458508295961
17636,-5.199755655356166,-1.226677028137264,1.0989648674933812,70,70,70,0.1829688516177118
17634,-5.436737506421647,-0.721687618571281,1.0219264494837708,231,231,231,1.7531454019978765
17633,-4.165863880430337,-0.4147488938064967,1.0791823154111428,105,103,103,1.8156474918752898
17632,-5.77018388279551,-1.3933877658365035,0.40405655182827327,4,4,4,0.21411123694346734
4821,4.7949960481642595,-1.4571804120746563,0.8847968980127395,59,62,72,0.6070733576757111
15094,-1.2181258292106532,0.5997503270374569,1.7361184121033593,21,29,48,0.23893808268806516
9908,-0.7768890499995973,0.5798492712728516,0.8893001558142989,101,103,107,0.2655336100011395
17450,-4.617433349940448,0.7602652420975808,0.3470835373710086,124,124,124,0.25531378725503423
7177,2.126133500285663,0.7654319769390381,0.9071942762581487,124,124,124,0.35572889744852954
15093,-1.2181258292106532,0.5997503270374569,1.7361184121033593,21,29,48,0.23893808268806516
4820,5.206489599580595,-1.5212713213336526,1.0206681987968893,231,231,231,1.5256459902789417
9907,-0.781179553445084,0.5829273587306305,0.8854374259097346,101,104,107,0.07305741084177529
4819,4.038858400659406,-0.44856007798693687,1.1318145390598018,234,234,234,0.4483655478774507
4818,4.038858400659406,-0.44856007798693687,1.1318145390598018,234,234,234,0.4483655478774507
9905,-0.9430943678736834,0.5825458075520251,0.9649239748740027,19,91,41,0.0667776671998082
7164,1.9371059866828704,0.360175316582248,0.9006911110862587,0,0,0,0.6833172573739282
15080,-2.299921609220549,-0.9699676645989523,1.225634944506604,168,168,168,0.6521648687358621
4807,5.514859683036251,-1.520851726402697,0.874610207112406,231,231,231,1.4291900107958955
9894,-0.7517513763420021,0.5879328874955116,1.320296215194113,121,121,122,0.10559182407328131
15076,-3.099242111482342,0.2723136491322804,1.2940517296311935,102,107,123,2.0326001415951445
4803,3.65116368945573,-1.7574523170975898,0.8530135484785518,8,8,8,1.1570636755384727
17429,-5.280282555496365,-0.7116428201503646,1.0643019138837095,127,127,127,0.5010823193211184
7156,2.1076720304060172,0.12656433430787173,1.2273499917547857,108,114,131,0.701115896774563
4799,3.944612037516782,-1.547231609515296,1.1414565436050366,80,84,97,1.5471000581474503
9886,-1.3341596103110296,0.5398002485109366,1.429531887947909,24,34,27,2.3606355425524055
17427,-4.470659299551668,0.7518193081935609,0.35975091640330903,10,28,43,0.2114455313998934
7154,2.0508157093430572,0.29650072693028506,1.2476226758973594,108,113,130,0.374034488473857
4797,3.886404157520542,-0.6922561357667542,1.6434361608042465,0,0,0,2.3942783900503906
9884,-0.8006141494918071,-0.002001893253501863,1.663472978264101,94,101,111,1.0420392211482392
4796,3.8288022331956375,-1.4374948837566777,0.7843753625451715,231,231,231,0.506754124199547
15069,-2.6616688402949285,-0.12297236867893557,1.0769288330877989,0,0,0,0.4373442023689878
9883,-0.566148059717946,0.43804963439374345,1.4111178850952424,65,68,76,3.3781528260959437
17425,-4.6140083380844095,0.7513313928653267,0.37485074490947023,25,34,50,0.2018334604524044
7152,5.079467115130184,-0.3151563435801008,1.1636503018078113,231,231,231,0.463567487264329
7151,0.8872709953221435,0.7664047695215892,0.856644903022434,9,12,14,0.21269096197074483
4794,4.028281585374291,-0.4676098824359197,1.1284311810226828,0,0,0,0.7492908608271854
9881,-1.2597524085867744,0.2232380931934742,1.5128199502002462,4,9,6,1.9299240492007175
4793,3.990411153097348,-1.456460168570585,0.9747611793939405,164,164,164,0.0879669936870166
15066,-2.561402576985161,0.21214575706845917,0.6570013880636241,0,0,0,0.6041232753291044
