marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
14,0,-0.7102798159204665,2.9833355776845982,-0.2610601536844407,30,30,0.48457565776071476
14,1,-0.7107939728984481,2.888097735219462,-0.03148971286651754,30,30,0.6142541893474949
14,2,-0.4638184312974422,2.888278400663145,-0.031138060910921913,30,30,0.757109825377724
14,3,-0.4639464685490995,2.9830723771422156,-0.261656293573962,30,30,0.49304012243374834
