frame,image,marker_id,center_u,center_v,corner0_u,corner0_v,corner1_u,corner1_v,corner2_u,corner2_v,corner3_u,corner3_v,pnp_success,tvec_x_m,tvec_y_m,tvec_z_m,distance_m,rvec_x,rvec_y,rvec_z,route_x,route_y,route_z,route_roll,route_pitch,route_yaw
5,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0005.png,5,679.0,190.0,666.0,178.0,691.0,177.0,692.0,202.0,667.0,203.0,True,0.2649880963904454,-1.1550763175994183,6.315326060342266,6.425555480979511,3.140965012698226,-0.06279419261415403,4.965987360492629e-09,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0005.png,7,375.0,151.5,361.0,139.0,388.0,138.0,389.0,164.0,362.0,165.0,True,-1.6957244400534208,-1.334341399871182,5.947918768331894,6.327217873811479,3.06194011859876,-0.08639704365454813,0.10590248229419237,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0005.png,6,445.5,150.25,432.0,138.0,458.0,137.0,459.0,163.0,433.0,163.0,True,-1.2895683945900969,-1.3908116967737179,6.163017250324694,6.448265305336624,-3.1570963151931797,0.06471277715538859,-0.1372219146556274,-3.8,0.0,2.2,0.0,0.4,-0.2
5,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0005.png,2,686.5,349.0,662.0,326.0,710.0,324.0,709.0,372.0,665.0,374.0,True,0.16472004119113848,-0.03864719856293963,3.282225923368509,3.2865838358330426,-3.0197502644352614,0.05429723110663052,-0.37531893956085655,-3.8,0.0,2.2,0.0,0.4,-0.2
6,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0006.png,5,645.5,174.5,632.0,162.0,657.0,161.0,659.0,187.0,634.0,188.0,True,0.03641666049443519,-1.218948534302135,6.107879023535377,6.228430610401175,3.1508525917506356,-0.13081885097506088,0.38051812746731756,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0006.png,7,329.25,136.75,314.0,123.0,343.0,123.0,344.0,150.0,316.0,151.0,True,-1.9189380816112436,-1.3785054531498073,5.7414457485474735,6.208606923371414,-2.596595296655427,0.023756262788837013,-0.651879285591959,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0006.png,6,403.25,135.0,389.0,122.0,416.0,121.0,418.0,148.0,390.0,149.0,True,-1.484951865640857,-1.4113641000540256,5.830223442094444,6.179687374854747,3.124507387044789,-0.08936688802310762,0.12277588608917483,-3.66,0.0,2.2,0.0,0.42,-0.24
6,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0006.png,2,659.75,344.5,633.0,321.0,683.0,318.0,687.0,368.0,636.0,371.0,True,0.0662517299868488,-0.0522734141155985,3.114113170263217,3.115256432263061,2.9904764592312074,-0.09464243956466138,0.06081873876567241,-3.66,0.0,2.2,0.0,0.42,-0.24
7,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0007.png,1,751.75,300.25,696.0,288.0,780.0,282.0,811.0,312.0,720.0,319.0,True,0.2083445474304828,-0.11293010138303425,1.7364177703332404,1.7525145737971644,1.9761191048813318,-0.1972168491953271,0.12200375076125149,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0007.png,5,612.0,159.5,598.0,147.0,624.0,146.0,626.0,172.0,600.0,173.0,True,-0.18108018457118524,-1.297998979023742,6.0169939663626995,6.15806851001482,3.094145472225297,-0.11567196061965346,0.23817939359224743,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0007.png,7,282.0,122.5,266.0,109.0,296.0,108.0,298.0,136.0,268.0,137.0,True,-2.1285340490424645,-1.4123260687393546,5.526883275895034,6.0886583799505525,3.0614180785734946,-0.13342184023445314,0.2707888467298029,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0007.png,2,632.5,341.0,605.0,317.0,656.0,313.0,660.0,365.0,609.0,369.0,True,-0.02488813404311002,-0.06193186230851541,3.0326948480300167,3.033429250213849,3.1456641444522346,-0.11892086782679337,-0.2838455051976383,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
7,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0007.png,6,359.5,120.5,344.0,107.0,373.0,106.0,375.0,134.0,346.0,135.0,True,-1.6934189978441914,-1.446074578461578,5.611942793937877,6.0376072670523815,3.116098178200491,-0.1144635328755462,0.21998355291931943,-3.52,0.0,2.2,0.0,0.43999999999999995,-0.27999999999999997
8,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0008.png,1,741.5,306.25,681.0,293.0,770.0,285.0,806.0,319.0,709.0,328.0,True,0.17620996427450245,-0.09500458158932092,1.6173152190296614,1.629657736991895,1.9890663027110995,-0.2349409155213516,0.14705540929192593,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0008.png,5,578.0,144.25,563.0,131.0,590.0,130.0,593.0,157.0,566.0,159.0,True,-0.38241998224492596,-1.3318004301287525,5.737544155843898,5.902486795306688,3.1214507722347546,-0.1734260942708216,0.38627726647600147,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0008.png,7,232.25,108.75,215.0,94.0,246.0,93.0,250.0,123.0,218.0,125.0,True,-2.310640341540579,-1.4238246982165867,5.267644340834613,5.925741511467847,3.2052004989953535,-0.13886691303883172,0.2532964956059474,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0008.png,2,607.5,339.75,578.0,315.0,632.0,310.0,637.0,364.0,583.0,370.0,True,-0.10020749723547734,-0.06256021903253631,2.8796301676708125,2.882052259426853,3.203833248067976,-0.15605073145282897,0.31042299953060976,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
8,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0008.png,6,315.0,106.0,298.0,92.0,329.0,91.0,332.0,120.0,301.0,121.0,True,-1.8713489876407916,-1.4628631899682225,5.352859623906748,5.856195172580855,3.0616267248321964,-0.16885360990335313,0.3827547224867941,-3.38,0.0,2.2,0.0,0.46,-0.32000000000000006
9,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0009.png,1,736.75,317.0,670.0,302.0,765.0,292.0,808.0,331.0,704.0,343.0,True,0.15466124366962558,-0.07062458765341383,1.489625485560734,1.4992971753147215,2.003646780401093,-0.27643442727088813,0.17971211184353253,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0009.png,7,180.25,96.25,161.0,81.0,195.0,80.0,199.0,111.0,166.0,113.0,True,-2.525410987009119,-1.4487077975807292,5.107444243676555,5.878983044570068,-2.5417051815409857,0.09522005893912118,-0.8353251091728737,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0009.png,6,268.0,92.0,250.0,77.0,282.0,76.0,286.0,107.0,254.0,108.0,True,-2.1018801380453507,-1.514343977680388,5.252720595160759,5.856808981712858,3.2546443557783404,-0.14939204094341302,0.4498044659919003,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0009.png,2,583.0,339.75,552.0,314.0,608.0,308.0,614.0,365.0,558.0,372.0,True,-0.16669581658126395,-0.05936675176914923,2.730638632732859,2.7363660663468425,3.1656604052678494,-0.1766160257296318,0.47528004970594706,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
9,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0009.png,5,544.5,130.0,529.0,117.0,557.0,115.0,560.0,143.0,532.0,145.0,True,-0.5788764069511564,-1.394585589209616,5.635783219725057,5.834553912673217,-3.11923913743514,0.16630942501629342,-0.22341622168056038,-3.24,0.0,2.2,0.0,0.48,-0.36000000000000004
10,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0010.png,1,737.5,332.0,663.0,316.0,765.0,302.0,817.0,346.0,705.0,364.0,True,0.142255346735839,-0.04297595716856206,1.360434639438801,1.3685269178041286,2.0116396724592898,-0.32995265141240127,0.19676264120566,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0010.png,5,510.5,116.0,494.0,102.0,523.0,100.0,527.0,130.0,498.0,132.0,True,-0.7451982495988183,-1.4047655576803153,5.3516337587858125,5.582890881203571,3.183014830843729,-0.22098119085141993,0.5175906159132512,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0010.png,7,126.0,83.5,105.0,68.0,142.0,66.0,147.0,99.0,110.0,101.0,True,-2.6099377345201713,-1.4042804419150579,4.720425013747163,5.573705306887631,-3.129185051501611,0.23963391272936593,-0.4552107231778449,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0010.png,2,560.5,342.0,527.0,316.0,586.0,308.0,594.0,368.0,535.0,376.0,True,-0.22374606144855883,-0.05053543261462161,2.6124809564227025,2.62253176866069,3.143740372266253,-0.2073280340240275,-0.17174922768287798,-3.1,0.0,2.2,0.0,0.5,-0.4
10,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0010.png,6,219.5,78.75,200.0,63.0,234.0,62.0,239.0,94.0,205.0,96.0,True,-2.2633356692025326,-1.5139426515314853,5.003874624720816,5.696794885155648,3.2298804847491116,-0.18725587845664535,0.4747810079997577,-3.1,0.0,2.2,0.0,0.5,-0.4
11,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0011.png,1,746.25,353.0,663.0,335.0,773.0,317.0,834.0,368.0,715.0,392.0,True,0.14200490407804295,-0.011739982460530854,1.2468542399354998,1.2549696074469376,2.025984096141949,-0.3716609442322969,0.21856959437072912,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0011.png,5,476.25,102.25,459.0,88.0,489.0,86.0,493.0,116.0,464.0,119.0,True,-0.9343145507795443,-1.4711668283936779,5.305889519530537,5.584777445004258,-2.9399895348454397,0.22274983795188574,-0.49604698679396747,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0011.png,2,539.75,346.25,504.0,320.0,566.0,310.0,575.0,372.0,514.0,383.0,True,-0.2674976006800572,-0.036589530146346555,2.488705291490962,2.503307369857132,-2.9836955453129232,0.2361232080825404,-0.4916218549541687,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0011.png,7,68.75,72.5,46.0,56.0,85.0,54.0,92.0,89.0,52.0,91.0,True,-2.7859540929071023,-1.4023768477484626,4.533965865208895,5.503185213834456,3.1125629249439384,-0.25293179514779185,0.5420051319578097,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
11,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0011.png,6,168.75,66.25,147.0,50.0,184.0,48.0,190.0,82.0,154.0,85.0,True,-2.379261285467169,-1.483010392186341,4.69470835616068,5.468134109297291,-2.509665244725553,0.13523615717225618,-0.8005270486912389,-3.0483870967741935,0.0,2.2,0.0,0.5064516129032258,-0.5
12,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0012.png,1,764.75,380.75,672.0,361.0,789.0,337.0,863.0,397.0,735.0,428.0,True,0.15181133624838258,0.022581111231589995,1.1360826134422082,1.1464031982525391,2.035180417031789,-0.4112946017479138,0.23556311928130294,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0012.png,5,441.5,89.0,423.0,74.0,454.0,72.0,460.0,104.0,429.0,106.0,True,-1.0597369432502262,-1.4475827924827573,4.965134507102745,5.279308572493553,3.0853976736620536,-0.2953079688285654,0.7129908040304755,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0012.png,2,521.25,353.5,483.0,326.0,548.0,315.0,559.0,380.0,495.0,393.0,True,-0.29968417309568557,-0.016391055510745507,2.3543662752321652,2.37341943791134,-3.0160630195052325,0.26897054809543863,-0.5782395680635748,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
12,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0012.png,6,116.0,54.5,92.0,38.0,132.0,35.0,140.0,71.0,100.0,74.0,True,-2.4759934298334736,-1.4438672120418738,4.39305410520794,5.245399923921191,3.104102788010697,-0.31064366647194613,0.5613747235643914,-2.9967741935483874,0.0,2.2,0.0,0.5129032258064516,-0.6000000000000001
13,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0013.png,1,705.25,389.75,609.0,373.0,726.0,342.0,806.0,402.0,680.0,442.0,True,0.07743791290214438,0.032524074672261746,1.1080305607109915,1.1112093273805081,2.028499378974392,-0.516274589946902,0.2999753768461705,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0013.png,5,343.25,90.5,323.0,76.0,356.0,72.0,363.0,105.0,331.0,109.0,True,-1.5675973841696924,-1.4232734070614104,4.910752108219884,5.347761683030564,-2.7150936972269792,0.1774192396158505,-0.145405983014182,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
13,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0013.png,2,443.75,364.0,402.0,338.0,470.0,323.0,485.0,389.0,418.0,406.0,True,-0.48258555377997675,0.00996459953280159,2.2913822182751855,2.34167046789011,-2.9834106285592203,0.3376444465513268,-0.5934367402612782,-2.945161290322581,0.0,2.2,0.0,0.5193548387096774,-0.7
14,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0014.png,1,649.75,401.5,549.0,389.0,666.0,349.0,754.0,409.0,630.0,459.0,True,0.011225234200344934,0.04482910022007744,1.0743047504123762,1.0752982613526316,2.015755141550613,-0.6279483389239828,0.36427063777958546,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0014.png,5,239.5,94.25,217.0,79.0,252.0,75.0,262.0,109.0,227.0,114.0,True,-1.9995806007179036,-1.3272350279101532,4.642724994011928,5.226353486715388,3.0993923539747836,-0.4263842912288048,0.9395844632063859,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
14,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0014.png,2,365.0,379.0,320.0,354.0,391.0,335.0,409.0,403.0,340.0,424.0,True,-0.648768183505956,0.04500827705190211,2.198541948150076,2.292708572563973,-2.9071636093456235,0.3859023917289348,-0.8014140505171293,-2.893548387096774,0.0,2.2,0.0,0.5258064516129032,-0.8
15,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0015.png,1,597.75,416.0,492.0,408.0,610.0,359.0,706.0,418.0,583.0,479.0,True,-0.04689463600436939,0.059111140823903036,1.0369152306159568,1.0396568805807176,1.997833636605536,-0.7298866544013389,0.41769580793058575,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0015.png,2,284.5,398.75,235.0,375.0,310.0,351.0,333.0,421.0,260.0,448.0,True,-0.7942304712392562,0.08678916915477423,2.0822343127590472,2.230254275762889,-2.835179528020724,0.44739943193760445,-0.9656513482178523,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
15,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0015.png,5,128.0,101.0,102.0,86.0,141.0,80.0,154.0,116.0,115.0,122.0,True,-2.456575591348471,-1.242649561820712,4.461109828130166,5.242179171693949,3.3513198415007506,-0.4080701877726469,0.7695974634482404,-2.8419354838709676,0.0,2.2,0.0,0.532258064516129,-0.9
16,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0016.png,1,549.5,433.25,438.0,431.0,556.0,372.0,662.0,429.0,542.0,501.0,True,-0.09676706936698133,0.07516125545169906,0.9993770815444707,1.0068602838285425,1.9684221503208035,-0.8373439897310875,0.4841959553337626,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
16,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0016.png,2,201.75,423.75,146.0,402.0,227.0,372.0,256.0,444.0,178.0,477.0,True,-0.9314441022685912,0.13570518639045467,1.9808132396144553,2.193085749234654,-2.8037768876967926,0.5212581023992349,-1.0361135479146548,-2.7903225806451615,0.0,2.2,0.0,0.5387096774193548,-1.0
17,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0017.png,2,116.0,455.25,53.0,436.0,141.0,399.0,176.0,472.0,94.0,514.0,True,-1.0459421385209942,0.19037908565896325,1.8607853255136577,2.1430728361484084,-2.7078989645894906,0.5831723699173395,-1.1869027228541158,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
17,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0017.png,1,505.5,453.0,388.0,458.0,506.0,387.0,622.0,441.0,506.0,526.0,True,-0.13848524242568763,0.09242011854756157,0.9624911762198259,0.9767849840077758,1.939286936527994,-0.9465146673280692,0.5352131596294974,-2.738709677419355,0.0,2.2,0.0,0.5451612903225806,-1.1
18,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0018.png,1,466.0,473.75,342.0,484.0,460.0,404.0,587.0,455.0,475.0,552.0,True,-0.17179949613046258,0.1088754535872407,0.9237774568233837,0.9459036531273082,1.9111241595493809,-1.0357596248439702,0.6062776607773486,-2.6870967741935483,0.0,2.2,0.0,0.5516129032258065,-1.2000000000000002
19,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0019.png,1,430.0,497.25,299.0,518.0,416.0,423.0,555.0,468.0,450.0,580.0,True,-0.19813691281858142,0.12583919665711335,0.8829640150111627,0.9136296795973841,1.8685761169216828,-1.1467203773999233,0.6494131697672451,-2.635483870967742,0.0,2.2,0.0,0.5580645161290323,-1.3000000000000003
20,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0020.png,1,374.0,544.5,232.0,588.0,341.0,464.0,503.0,494.0,420.0,632.0,True,-0.23220208217568705,0.1570500229353787,0.8176593108387992,0.8643779643605611,1.7787444307938334,-1.352692096461418,0.7479916141737442,-2.5838709677419356,0.0,2.2,0.0,0.564516129032258,-1.4
21,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0021.png,1,353.75,567.5,209.0,623.0,309.0,486.0,483.0,506.0,414.0,655.0,True,-0.24189121568733038,0.1712084402559232,0.7919656223167642,0.8455963795884772,1.7290179208509917,-1.4508822353663804,0.8004773357642407,-2.532258064516129,0.0,2.2,0.0,0.5709677419354838,-1.5
22,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0022.png,1,353.75,567.5,209.0,623.0,309.0,486.0,483.0,506.0,414.0,655.0,True,-0.24189121568733038,0.1712084402559232,0.7919656223167642,0.8455963795884772,1.7290179208509917,-1.4508822353663804,0.8004773357642407,-2.4806451612903224,0.0,2.2,0.0,0.5774193548387097,-1.6
23,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0023.png,1,339.25,588.25,193.0,657.0,282.0,507.0,467.0,516.0,415.0,673.0,True,-0.2459951393028195,0.1824382193021301,0.7670364238673439,0.8259189960050255,1.6698912632221292,-1.5463257357514126,0.8532365957701352,-2.4290322580645163,0.0,2.2,0.0,0.5838709677419355,-1.7000000000000002
24,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0024.png,1,329.25,606.5,184.0,691.0,259.0,526.0,453.0,523.0,421.0,686.0,True,-0.246763795024171,0.19129896744124708,0.7448897905032651,0.8076809181074024,1.6090867574032006,-1.6499873881865723,0.8898333429256358,-2.3774193548387097,0.0,2.2,0.0,0.5903225806451613,-1.7999999999999998
25,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0025.png,1,323.0,621.0,191.0,712.0,243.0,550.0,435.0,534.0,423.0,688.0,True,-0.26156278347156237,0.21113051866919008,0.773634864496554,0.8435058323304672,1.5316937139370228,-1.7375202072546392,0.9502740469993265,-2.325806451612903,0.0,2.2,0.0,0.5967741935483871,-1.9
32,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0032.png,1,299.25,584.5,258.0,714.0,147.0,580.0,336.0,471.0,456.0,573.0,True,-0.266237219566447,0.17069032777397736,0.7328035635045979,0.798134392043782,0.9377595021457159,-2.3759932306507014,1.2014023962029756,-1.9645161290322581,0.0,2.2,0.0,0.6419354838709677,-2.6
33,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0033.png,1,283.5,565.5,259.0,689.0,128.0,573.0,308.0,456.0,439.0,544.0,True,-0.28334495031938833,0.15868751890465335,0.7451991014120501,0.8128885472639766,0.8317499158357241,-2.455005584329935,1.236474254377509,-1.9129032258064516,0.0,2.2,0.0,0.6483870967741935,-2.7
34,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0034.png,1,262.25,546.0,253.0,663.0,105.0,564.0,276.0,442.0,415.0,515.0,True,-0.30572592882141486,0.14596604845878527,0.7585359482611341,0.8307534024370934,0.7226555161225288,-2.526741154688502,1.2643897390611631,-1.8612903225806452,0.0,2.2,0.0,0.6548387096774193,-2.8
35,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0035.png,1,233.75,526.5,239.0,636.0,76.0,558.0,235.0,428.0,385.0,484.0,True,-0.33198757402280216,0.13145984447103623,0.7654099125342798,0.8446003636156146,0.5807113460915198,-2.59234852156055,1.2729155931998977,-1.8096774193548388,0.0,2.2,0.0,0.6612903225806451,-2.9
36,results/bus_real_data/03_moving_camera_sequence_blur_k3/images/frame_0036.png,1,199.25,508.5,218.0,609.0,41.0,550.0,190.0,416.0,348.0,459.0,True,-0.36528204093701394,0.11854569009561607,0.7761142681431685,0.8659315257494452,0.45648690394713454,-2.657210026743123,1.3028585126646781,-1.7580645161290323,0.0,2.2,0.0,0.667741935483871,-3.0
