entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z,estimate_status,quality_status,deployment_eligible,evaluation_status
static_camera,cam_edge_0,moving_relay_multichain_colmap_motion_aruco_metric_scale,0.099158274,-1.405916879,4.967422452,117.01515961800001,-62.650385421,-143.829501288,-0.07553791494458334,-1.8308614526142826,-0.6754868965581131,available,accepted_legacy_available_aggregate,True,available
static_camera,cam_edge_1,gauge_identity,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,available,gauge_identity,True,available
static_camera,cam_edge_3,moving_relay_multichain_colmap_motion_aruco_metric_scale,0.795460389,-0.494585331,1.490985701,1.068404556,-45.360300692,-17.214197439999996,-0.10136025994229908,-0.7880779114412035,-0.2771548821518951,available,accepted_legacy_available_aggregate,True,available
static_camera,cam_edge_5,moving_relay_multichain_colmap_motion_aruco_metric_scale,-3.321000258,-2.381458823,9.172957114,138.43835066,37.151501935,160.455099293,0.10110477921057534,2.3113267400307667,0.7273444188936944,available,accepted_legacy_available_aggregate,True,available
