camera_a,camera_b,distance_m
cam_edge_0,cam_edge_1,5.163498857421531
cam_edge_0,cam_edge_3,3.660734121653331
cam_edge_0,cam_edge_5,5.507784333268611
cam_edge_1,cam_edge_3,1.760798182840632
cam_edge_1,cam_edge_5,10.042087982813328
cam_edge_3,cam_edge_5,8.917299177624422
