observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000000,0,0;9;10;11;12;13;16,7,190.934879794568,False,top_marker_11;top_marker_13;top_marker_9;top_pair_0_11;top_pair_0_12;top_pair_0_13;top_pair_11_12;top_pair_11_13;top_pair_12_13;top_pair_13_16;top_pair_9_12
moving_frame_000001,1,0;9;10;12;13;16,6,207.21872164370927,False,top_marker_10;top_marker_13;top_pair_0_10;top_pair_0_12;top_pair_0_13;top_pair_0_9;top_pair_10_12;top_pair_10_13;top_pair_12_13;top_pair_9_10;top_pair_9_12
moving_frame_000002,2,0;9;10;12;13;16,6,143.8254523498702,False,top_marker_13;top_pair_0_12;top_pair_0_13;top_pair_12_13;top_pair_9_12
moving_frame_000003,3,0;9;10;13;16,5,165.91190415770305,False,top_marker_13;top_pair_0_13;top_pair_10_13;top_pair_10_16;top_pair_13_16;top_pair_9_13;top_pair_9_16
moving_frame_000004,4,0;9;10;11;13;16,6,249.17413080624834,False,top_marker_10;top_marker_11;top_marker_13;top_marker_9;top_pair_10_11;top_pair_10_13;top_pair_11_13;top_pair_13_16;top_pair_9_10;top_pair_9_11;top_pair_9_13
moving_frame_000005,5,9;13;16,3,121.04901663411664,False,top_marker_13;top_marker_9;top_pair_9_13
moving_frame_000006,6,0;9;10;11;13;16,6,278.82299040211547,False,top_marker_11;top_marker_13;top_marker_9;top_pair_10_11;top_pair_11_13;top_pair_11_16;top_pair_13_16;top_pair_9_13;top_pair_9_16
moving_frame_000007,7,0;9;10;11;13;16,6,340.2180527811644,False,top_marker_11;top_marker_13;top_pair_10_11;top_pair_10_13;top_pair_11_13;top_pair_9_10
moving_frame_000008,8,0;9;10;11;16,5,182.45462179257518,False,top_marker_11;top_marker_9;top_pair_0_11;top_pair_0_9;top_pair_9_11
moving_frame_000009,9,0;9;10;11;16,5,189.25734320379948,False,top_marker_11;top_marker_9;top_pair_0_11;top_pair_0_9;top_pair_10_16;top_pair_11_16;top_pair_9_11;top_pair_9_16
moving_frame_000010,10,9;10;11;16,4,158.47960489248706,False,top_marker_11;top_marker_9;top_pair_11_16;top_pair_9_11;top_pair_9_16
moving_frame_000011,11,0;9;10;11;12;16,6,278.2560933920031,False,top_marker_12;top_marker_9;top_pair_0_11;top_pair_0_12;top_pair_0_9;top_pair_10_11;top_pair_10_12;top_pair_11_12;top_pair_11_16;top_pair_12_16;top_pair_9_10;top_pair_9_12
moving_frame_000012,12,10;12;16,3,148.98006341200025,False,top_marker_12;top_pair_10_12;top_pair_12_16
moving_frame_000013,13,10;12;16,3,192.71987896041767,False,top_marker_12;top_pair_12_16
