method,marker_id,corner_index,static_camera,cross_camera_reprojection_error_px
AP01__root_cam_edge_1,16,1,cam_edge_5,18.87829052561471
AP01__root_cam_edge_1,16,2,cam_edge_5,18.791726019490135
AP01__root_cam_edge_1,16,3,cam_edge_5,19.3239757559051
AP01__root_cam_edge_1,17,0,cam_edge_1,9.191046887520182
AP01__root_cam_edge_1,17,1,cam_edge_1,9.740797226141026
AP01__root_cam_edge_1,17,2,cam_edge_1,11.083650075229759
AP01__root_cam_edge_1,17,3,cam_edge_1,10.98921377089115
AP01__root_cam_edge_1,17,0,cam_edge_5,16.68219528446794
AP01__root_cam_edge_1,17,1,cam_edge_5,14.525154918352822
AP01__root_cam_edge_1,17,2,cam_edge_5,13.726622711829553
AP01__root_cam_edge_1,17,3,cam_edge_5,16.077523200057517
AP01__root_cam_edge_1,18,0,cam_edge_1,3.0966977899933994
AP01__root_cam_edge_1,18,1,cam_edge_1,3.5114139838322784
AP01__root_cam_edge_1,18,2,cam_edge_1,5.072654810775152
AP01__root_cam_edge_1,18,3,cam_edge_1,5.440276080849544
AP01__root_cam_edge_1,19,0,cam_edge_3,89.60290013231302
AP01__root_cam_edge_1,19,1,cam_edge_3,78.42497894535065
AP01__root_cam_edge_1,19,2,cam_edge_3,87.06551666465813
AP01__root_cam_edge_1,19,3,cam_edge_3,99.05493279034349
AP01__root_cam_edge_1,20,0,cam_edge_3,35.12927954008677
AP01__root_cam_edge_1,20,1,cam_edge_3,35.33009592441205
AP01__root_cam_edge_1,20,2,cam_edge_3,35.14891682408335
AP01__root_cam_edge_1,20,3,cam_edge_3,35.894907583086834
AP02__ap02_configured_defaults_nonbaseline,0,0,cam_edge_5,0.37212021557872865
AP02__ap02_configured_defaults_nonbaseline,0,1,cam_edge_5,0.39677675862020323
AP02__ap02_configured_defaults_nonbaseline,0,2,cam_edge_5,0.3177747046961432
AP02__ap02_configured_defaults_nonbaseline,0,3,cam_edge_5,0.6764354686888312
AP02__ap02_configured_defaults_nonbaseline,1,0,cam_edge_3,0.8413837736254494
AP02__ap02_configured_defaults_nonbaseline,1,1,cam_edge_3,0.2635007302050724
AP02__ap02_configured_defaults_nonbaseline,1,2,cam_edge_3,0.20738679030727744
AP02__ap02_configured_defaults_nonbaseline,1,3,cam_edge_3,0.9291869384647424
AP02__ap02_configured_defaults_nonbaseline,2,0,cam_edge_1,0.2889394444830132
AP02__ap02_configured_defaults_nonbaseline,2,1,cam_edge_1,0.30865539205521586
AP02__ap02_configured_defaults_nonbaseline,2,2,cam_edge_1,0.14830088800258626
AP02__ap02_configured_defaults_nonbaseline,2,3,cam_edge_1,1.0120582698726557
AP02__ap02_configured_defaults_nonbaseline,2,0,cam_edge_3,0.7004449298450408
AP02__ap02_configured_defaults_nonbaseline,2,1,cam_edge_3,1.9630273983040532
AP02__ap02_configured_defaults_nonbaseline,2,2,cam_edge_3,0.4801500409830705
AP02__ap02_configured_defaults_nonbaseline,2,3,cam_edge_3,0.7076735322162869
AP02__ap02_configured_defaults_nonbaseline,3,0,cam_edge_0,0.050510455958238436
AP02__ap02_configured_defaults_nonbaseline,3,1,cam_edge_0,0.3352326220799204
AP02__ap02_configured_defaults_nonbaseline,3,2,cam_edge_0,0.67787507517218
AP02__ap02_configured_defaults_nonbaseline,3,3,cam_edge_0,0.8964703450620111
AP02__ap02_configured_defaults_nonbaseline,3,0,cam_edge_3,1.1146372199050434
AP02__ap02_configured_defaults_nonbaseline,3,1,cam_edge_3,1.0890964781479833
AP02__ap02_configured_defaults_nonbaseline,3,2,cam_edge_3,0.7937332172269903
AP02__ap02_configured_defaults_nonbaseline,3,3,cam_edge_3,1.2685542660092934
AP02__ap02_configured_defaults_nonbaseline,4,0,cam_edge_0,1.131017210791279
AP02__ap02_configured_defaults_nonbaseline,4,1,cam_edge_0,0.4881543731716543
AP02__ap02_configured_defaults_nonbaseline,4,2,cam_edge_0,0.9384601641355518
AP02__ap02_configured_defaults_nonbaseline,4,3,cam_edge_0,0.1815125134865738
AP02__ap02_configured_defaults_nonbaseline,4,0,cam_edge_3,1.2400908501942056
AP02__ap02_configured_defaults_nonbaseline,4,1,cam_edge_3,1.9358553604700577
AP02__ap02_configured_defaults_nonbaseline,4,2,cam_edge_3,1.0738825808169152
AP02__ap02_configured_defaults_nonbaseline,4,3,cam_edge_3,1.1429521510473557
AP02__ap02_configured_defaults_nonbaseline,5,0,cam_edge_1,0.36487165225812207
AP02__ap02_configured_defaults_nonbaseline,5,1,cam_edge_1,0.3324265156857967
AP02__ap02_configured_defaults_nonbaseline,5,2,cam_edge_1,0.2740679210524945
AP02__ap02_configured_defaults_nonbaseline,5,3,cam_edge_1,0.15285744231815532
AP02__ap02_configured_defaults_nonbaseline,5,0,cam_edge_3,0.16067662944968025
AP02__ap02_configured_defaults_nonbaseline,5,1,cam_edge_3,0.49526381285202115
AP02__ap02_configured_defaults_nonbaseline,5,2,cam_edge_3,0.3618421760473646
AP02__ap02_configured_defaults_nonbaseline,5,3,cam_edge_3,0.6797257561407357
AP02__ap02_configured_defaults_nonbaseline,6,0,cam_edge_1,0.3015467460799527
AP02__ap02_configured_defaults_nonbaseline,6,1,cam_edge_1,0.6284230162612483
AP02__ap02_configured_defaults_nonbaseline,6,2,cam_edge_1,0.6853710829397487
AP02__ap02_configured_defaults_nonbaseline,6,3,cam_edge_1,0.3957382100723672
AP02__ap02_configured_defaults_nonbaseline,6,0,cam_edge_3,0.6421560299502732
AP02__ap02_configured_defaults_nonbaseline,6,1,cam_edge_3,0.32059024759563226
AP02__ap02_configured_defaults_nonbaseline,6,2,cam_edge_3,0.4046821338413888
AP02__ap02_configured_defaults_nonbaseline,6,3,cam_edge_3,0.4329863199007404
AP02__ap02_configured_defaults_nonbaseline,7,0,cam_edge_0,0.9208931511592047
AP02__ap02_configured_defaults_nonbaseline,7,1,cam_edge_0,1.3126454817231998
AP02__ap02_configured_defaults_nonbaseline,7,2,cam_edge_0,1.269485860170084
AP02__ap02_configured_defaults_nonbaseline,7,3,cam_edge_0,1.1814023030817107
AP02__ap02_configured_defaults_nonbaseline,7,0,cam_edge_1,0.789555264986132
AP02__ap02_configured_defaults_nonbaseline,7,1,cam_edge_1,0.23610989767500037
AP02__ap02_configured_defaults_nonbaseline,7,2,cam_edge_1,0.40926473760017723
AP02__ap02_configured_defaults_nonbaseline,7,3,cam_edge_1,0.571462033549999
AP02__ap02_configured_defaults_nonbaseline,7,0,cam_edge_3,0.4212793787849354
AP02__ap02_configured_defaults_nonbaseline,7,1,cam_edge_3,0.2900086148227487
AP02__ap02_configured_defaults_nonbaseline,7,2,cam_edge_3,0.3461198964116006
AP02__ap02_configured_defaults_nonbaseline,7,3,cam_edge_3,0.29088492735694094
AP02__ap02_configured_defaults_nonbaseline,8,0,cam_edge_1,0.6885768068756032
AP02__ap02_configured_defaults_nonbaseline,8,1,cam_edge_1,0.4299039203797876
AP02__ap02_configured_defaults_nonbaseline,8,2,cam_edge_1,0.12977407215667255
AP02__ap02_configured_defaults_nonbaseline,8,3,cam_edge_1,0.5451863866158775
AP02__ap02_configured_defaults_nonbaseline,8,0,cam_edge_3,0.5406345565517684
AP02__ap02_configured_defaults_nonbaseline,8,1,cam_edge_3,0.5001927229041012
AP02__ap02_configured_defaults_nonbaseline,8,2,cam_edge_3,1.1098479776083736
AP02__ap02_configured_defaults_nonbaseline,8,3,cam_edge_3,0.2560678736927549
AP02__ap02_configured_defaults_nonbaseline,9,0,cam_edge_5,0.7284615163056342
AP02__ap02_configured_defaults_nonbaseline,9,1,cam_edge_5,0.38194198564819215
AP02__ap02_configured_defaults_nonbaseline,9,2,cam_edge_5,0.32907299386140226
AP02__ap02_configured_defaults_nonbaseline,9,3,cam_edge_5,0.05864765518245101
AP02__ap02_configured_defaults_nonbaseline,10,0,cam_edge_5,0.3960506227676574
AP02__ap02_configured_defaults_nonbaseline,10,1,cam_edge_5,0.6222505068434476
AP02__ap02_configured_defaults_nonbaseline,10,2,cam_edge_5,0.10417573125491182
AP02__ap02_configured_defaults_nonbaseline,10,3,cam_edge_5,0.6867101777500964
AP02__ap02_configured_defaults_nonbaseline,11,0,cam_edge_5,0.4199264315168368
AP02__ap02_configured_defaults_nonbaseline,11,1,cam_edge_5,0.3091094724322236
AP02__ap02_configured_defaults_nonbaseline,11,2,cam_edge_5,0.2799254304238893
AP02__ap02_configured_defaults_nonbaseline,11,3,cam_edge_5,0.15488456521655009
AP02__ap02_configured_defaults_nonbaseline,12,0,cam_edge_5,0.5296459428326268
AP02__ap02_configured_defaults_nonbaseline,12,1,cam_edge_5,0.24312599769743598
AP02__ap02_configured_defaults_nonbaseline,12,2,cam_edge_5,0.7631253491668843
AP02__ap02_configured_defaults_nonbaseline,12,3,cam_edge_5,0.6284945947275373
AP02__ap02_configured_defaults_nonbaseline,13,0,cam_edge_5,0.255562222334602
AP02__ap02_configured_defaults_nonbaseline,13,1,cam_edge_5,0.7889228963999334
AP02__ap02_configured_defaults_nonbaseline,13,2,cam_edge_5,0.18360820444852688
AP02__ap02_configured_defaults_nonbaseline,13,3,cam_edge_5,1.0674033942364756
AP02__ap02_configured_defaults_nonbaseline,14,0,cam_edge_1,0.3512245249928543
AP02__ap02_configured_defaults_nonbaseline,14,1,cam_edge_1,0.8307094243745219
AP02__ap02_configured_defaults_nonbaseline,14,2,cam_edge_1,0.5579400319298587
AP02__ap02_configured_defaults_nonbaseline,14,3,cam_edge_1,0.06048460937064909
AP02__ap02_configured_defaults_nonbaseline,14,0,cam_edge_3,0.2821332937467655
AP02__ap02_configured_defaults_nonbaseline,14,1,cam_edge_3,0.09308142015484556
AP02__ap02_configured_defaults_nonbaseline,14,2,cam_edge_3,0.679733952523339
AP02__ap02_configured_defaults_nonbaseline,14,3,cam_edge_3,0.21375174972780944
AP02__ap02_configured_defaults_nonbaseline,16,0,cam_edge_5,0.5250130448670867
AP02__ap02_configured_defaults_nonbaseline,16,1,cam_edge_5,0.6247898633666629
AP02__ap02_configured_defaults_nonbaseline,16,2,cam_edge_5,0.32524204025263803
AP02__ap02_configured_defaults_nonbaseline,16,3,cam_edge_5,0.14164514473691764
AP02__ap02_configured_defaults_nonbaseline,17,0,cam_edge_1,1.4676501895795648
AP02__ap02_configured_defaults_nonbaseline,17,1,cam_edge_1,1.2064524481801138
AP02__ap02_configured_defaults_nonbaseline,17,2,cam_edge_1,1.215794363865087
AP02__ap02_configured_defaults_nonbaseline,17,3,cam_edge_1,1.10690063284461
AP02__ap02_configured_defaults_nonbaseline,17,0,cam_edge_5,1.1317874315030443
AP02__ap02_configured_defaults_nonbaseline,17,1,cam_edge_5,0.6694316323840341
AP02__ap02_configured_defaults_nonbaseline,17,2,cam_edge_5,0.9520887883668099
AP02__ap02_configured_defaults_nonbaseline,17,3,cam_edge_5,0.7442658640107557
AP02__ap02_configured_defaults_nonbaseline,18,0,cam_edge_1,1.7052518424807572
AP02__ap02_configured_defaults_nonbaseline,18,1,cam_edge_1,1.3004727402529601
AP02__ap02_configured_defaults_nonbaseline,18,2,cam_edge_1,0.9707366821252841
AP02__ap02_configured_defaults_nonbaseline,18,3,cam_edge_1,0.8464197135461647
AP02__ap02_configured_defaults_nonbaseline,19,0,cam_edge_3,0.650737772944714
AP02__ap02_configured_defaults_nonbaseline,19,1,cam_edge_3,0.1891286616253749
AP02__ap02_configured_defaults_nonbaseline,19,2,cam_edge_3,0.27009287642220803
AP02__ap02_configured_defaults_nonbaseline,19,3,cam_edge_3,0.6651657069798561
AP02__ap02_configured_defaults_nonbaseline,20,0,cam_edge_3,0.6117547213092047
AP02__ap02_configured_defaults_nonbaseline,20,1,cam_edge_3,0.5346110158483447
AP02__ap02_configured_defaults_nonbaseline,20,2,cam_edge_3,0.558951040116285
AP02__ap02_configured_defaults_nonbaseline,20,3,cam_edge_3,0.5645022383935324
AP03_MULTI__ap03_configured_defaults_nonbaseline,0,0,cam_edge_5,0.5447951376037229
AP03_MULTI__ap03_configured_defaults_nonbaseline,0,1,cam_edge_5,0.5588310313637332
AP03_MULTI__ap03_configured_defaults_nonbaseline,0,2,cam_edge_5,0.13674785649838253
AP03_MULTI__ap03_configured_defaults_nonbaseline,0,3,cam_edge_5,0.5134795999666214
AP03_MULTI__ap03_configured_defaults_nonbaseline,1,0,cam_edge_3,0.6627252906904357
AP03_MULTI__ap03_configured_defaults_nonbaseline,1,1,cam_edge_3,0.572180767200468
AP03_MULTI__ap03_configured_defaults_nonbaseline,1,2,cam_edge_3,0.41911267533909846
AP03_MULTI__ap03_configured_defaults_nonbaseline,1,3,cam_edge_3,2.0674108692871846
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,0,cam_edge_1,0.08796867670291128
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,1,cam_edge_1,0.33176396206447206
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,2,cam_edge_1,0.31944575445458157
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,3,cam_edge_1,0.993430075846274
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,0,cam_edge_3,0.7179534901559748
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,1,cam_edge_3,0.29211712258450884
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,2,cam_edge_3,2.076443694461922
AP03_MULTI__ap03_configured_defaults_nonbaseline,2,3,cam_edge_3,0.9237924337260071
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,0,cam_edge_0,0.6884835585853476
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,1,cam_edge_0,0.559187042918034
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,2,cam_edge_0,0.7450761331092706
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,3,cam_edge_0,0.38292915646617043
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,0,cam_edge_3,1.065817974714625
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,1,cam_edge_3,1.2227588020571987
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,2,cam_edge_3,1.1746192305453689
AP03_MULTI__ap03_configured_defaults_nonbaseline,3,3,cam_edge_3,1.2651393532032431
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,0,cam_edge_0,0.9643211285454193
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,1,cam_edge_0,0.15372058088147736
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,2,cam_edge_0,0.7041194048546338
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,3,cam_edge_0,0.6059960948736621
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,0,cam_edge_3,0.47996726169039355
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,1,cam_edge_3,1.8098113451205884
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,2,cam_edge_3,1.8528834755966843
AP03_MULTI__ap03_configured_defaults_nonbaseline,4,3,cam_edge_3,1.3246617766006448
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,0,cam_edge_1,0.028497824888805715
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,1,cam_edge_1,0.6790490136904321
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,2,cam_edge_1,0.5813941326627431
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,3,cam_edge_1,0.24325315203071748
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,0,cam_edge_3,0.6562332617201565
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,1,cam_edge_3,0.2778755516970018
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,2,cam_edge_3,1.09432713620173
AP03_MULTI__ap03_configured_defaults_nonbaseline,5,3,cam_edge_3,0.26409000816449935
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,0,cam_edge_1,0.20746022209344686
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,1,cam_edge_1,0.7894846648279732
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,2,cam_edge_1,1.0574621240064643
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,3,cam_edge_1,0.41026366804058895
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,0,cam_edge_3,0.40584564671671713
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,1,cam_edge_3,0.27127070536084097
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,2,cam_edge_3,0.5749019175316225
AP03_MULTI__ap03_configured_defaults_nonbaseline,6,3,cam_edge_3,0.34196460934117223
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,0,cam_edge_0,1.3355456237447467
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,1,cam_edge_0,2.2890871051706148
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,2,cam_edge_0,1.6979360994528592
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,3,cam_edge_0,1.0711237626853929
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,0,cam_edge_1,0.7741288431114911
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,1,cam_edge_1,0.43381411415299326
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,2,cam_edge_1,0.653864244721745
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,3,cam_edge_1,0.8125331920199408
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,0,cam_edge_3,0.6214917964347698
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,1,cam_edge_3,0.46194635688673946
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,2,cam_edge_3,0.5733379258163915
AP03_MULTI__ap03_configured_defaults_nonbaseline,7,3,cam_edge_3,0.046705449514204425
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,0,cam_edge_1,0.4134268954850358
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,1,cam_edge_1,0.7930301000269738
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,2,cam_edge_1,0.472167475874371
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,3,cam_edge_1,0.9288978103212479
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,0,cam_edge_3,0.423266101949574
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,1,cam_edge_3,0.6124337559815485
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,2,cam_edge_3,1.14292050587553
AP03_MULTI__ap03_configured_defaults_nonbaseline,8,3,cam_edge_3,0.39428567410152554
AP03_MULTI__ap03_configured_defaults_nonbaseline,9,0,cam_edge_5,0.8584218079086287
AP03_MULTI__ap03_configured_defaults_nonbaseline,9,1,cam_edge_5,0.5433568079802537
AP03_MULTI__ap03_configured_defaults_nonbaseline,9,2,cam_edge_5,0.13359225752632722
AP03_MULTI__ap03_configured_defaults_nonbaseline,9,3,cam_edge_5,0.18482099077955294
AP03_MULTI__ap03_configured_defaults_nonbaseline,10,0,cam_edge_5,0.18920198231643745
AP03_MULTI__ap03_configured_defaults_nonbaseline,10,1,cam_edge_5,0.745144965316491
AP03_MULTI__ap03_configured_defaults_nonbaseline,10,2,cam_edge_5,0.4266901765531121
AP03_MULTI__ap03_configured_defaults_nonbaseline,10,3,cam_edge_5,0.5339079334535312
AP03_MULTI__ap03_configured_defaults_nonbaseline,11,0,cam_edge_5,0.4189629020184782
AP03_MULTI__ap03_configured_defaults_nonbaseline,11,1,cam_edge_5,0.294579302298002
AP03_MULTI__ap03_configured_defaults_nonbaseline,11,2,cam_edge_5,0.36036358178752753
AP03_MULTI__ap03_configured_defaults_nonbaseline,11,3,cam_edge_5,0.04252955513548657
AP03_MULTI__ap03_configured_defaults_nonbaseline,12,0,cam_edge_5,0.40330241223256597
AP03_MULTI__ap03_configured_defaults_nonbaseline,12,1,cam_edge_5,0.43994951578684816
AP03_MULTI__ap03_configured_defaults_nonbaseline,12,2,cam_edge_5,1.1361604338025628
AP03_MULTI__ap03_configured_defaults_nonbaseline,12,3,cam_edge_5,0.8933933548410816
AP03_MULTI__ap03_configured_defaults_nonbaseline,13,0,cam_edge_5,0.2748807679795172
AP03_MULTI__ap03_configured_defaults_nonbaseline,13,1,cam_edge_5,0.7946354069274199
AP03_MULTI__ap03_configured_defaults_nonbaseline,13,2,cam_edge_5,0.24062404779460286
AP03_MULTI__ap03_configured_defaults_nonbaseline,13,3,cam_edge_5,1.1742647004984212
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,0,cam_edge_1,0.7142220270145154
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,1,cam_edge_1,0.6607713734438427
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,2,cam_edge_1,0.3951933272039262
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,3,cam_edge_1,0.3739329402928776
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,0,cam_edge_3,0.43514306410226333
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,1,cam_edge_3,0.43373221860561423
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,2,cam_edge_3,0.8524785701702515
AP03_MULTI__ap03_configured_defaults_nonbaseline,14,3,cam_edge_3,0.28295434447750245
AP03_MULTI__ap03_configured_defaults_nonbaseline,16,0,cam_edge_5,0.5232374906264438
AP03_MULTI__ap03_configured_defaults_nonbaseline,16,1,cam_edge_5,0.6941749448564521
