camera_a,camera_b,ap01_distance_m,ap02_distance_m,ap03_distance_m,simulation_gt_reference_m,ap01_vs_simulation_gt_cm,ap02_vs_simulation_gt_cm,ap03_vs_simulation_gt_cm,measured_real_reference_m,ap01_vs_measured_real_cm,ap02_vs_measured_real_cm,ap03_vs_measured_real_cm
cam_edge_0,cam_edge_1,4.469362426715389,4.951723535353092,4.937362278466571,5.069131069576643,59.976864286125405,11.740753422355077,13.176879111007178,,,,
cam_edge_0,cam_edge_3,3.8185490582302926,3.7709612448433614,3.730888682965568,3.819152918656321,0.06038604260285574,4.8191673812959746,8.826423569075326,,,,
cam_edge_0,cam_edge_5,5.554324074240031,5.565569802535859,5.5502744534165975,5.667927964501032,11.360389026100037,10.235816196517256,11.765351108443411,,,,
cam_edge_1,cam_edge_3,1.4210676641546978,2.079232415540609,2.112937375239023,2.1721826797050396,75.11150155503418,9.295026416443086,5.924530446601661,,,,
cam_edge_1,cam_edge_5,9.291441320690291,9.685155141207604,9.629773661463304,9.833844654272019,54.24033335817278,14.868951306441502,20.4070992808715,,,,
cam_edge_3,cam_edge_5,9.114925786494846,9.152632294481052,9.09383652402279,9.285515073252316,17.058928675747076,13.288277877126475,19.16785492295272,,,,
