method,label,from_camera,to_camera,pair,transform_convention,baseline_m,direction_x,direction_y,direction_z,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
ap03_multi,baseline,cam_edge_0,cam_edge_1,cam_edge_0-cam_edge_1,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,5.094255545516796,-0.905589085892441,-0.19375764381764307,0.37731470018371693,-4.613302222767054,-0.9870509515042963,1.9221375038159072,115.83145981873656,57.46543158939351,138.40083082554565,0.059549425157292925,1.8616250114779689,0.6894012770220285
ap03_multi,baseline,cam_edge_0,cam_edge_3,cam_edge_0-cam_edge_3,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,3.834572463392913,-0.9994207281473575,-0.027539686176992876,0.01999434506750772,-3.8323512034979514,-0.10560292226477933,0.076669765019441,21.171258730156083,50.44731499244544,36.219206870286754,0.05804105650540067,0.940898153817225,0.42254840317986403
ap03_multi,baseline,cam_edge_0,cam_edge_5,cam_edge_0-cam_edge_5,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,5.711201113131237,0.9241499639225227,-0.13384691625996908,0.35781538143251596,5.278006302654504,-0.7644266571331189,2.0435556047328634,121.06616148593766,-59.06608003872183,-144.78241058027936,-0.004654779170032837,-1.891875066433349,-0.6615407045996307
ap03_multi,baseline,cam_edge_1,cam_edge_3,cam_edge_1-cam_edge_3,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,2.1891976378769966,0.7109918176058403,-0.17325713648341645,0.6815222666612666,1.556501607652578,-0.3792941139348277,1.4919869363354215,5.14617924761117,-52.213261588219844,-19.445646013460156,-0.07172156897427005,-0.9147472913746064,-0.27442364847335954
ap03_multi,baseline,cam_edge_1,cam_edge_5,cam_edge_1-cam_edge_5,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,9.89455851853693,-0.40435686926939907,-0.25347430609110655,0.8787754539279542,-4.000932705358457,-2.5080163545639955,8.695095153543997,133.2949340995199,43.99239291923008,156.56726851152217,0.06917909240552465,2.1734261411202924,0.7299107019907076
ap03_multi,baseline,cam_edge_3,cam_edge_5,cam_edge_3-cam_edge_5,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,9.34351660297125,0.31207550152545127,-0.3344310807030162,0.889249533937157,2.915882629883634,-3.12476235509825,8.308717784526273,141.6653815584217,-7.848581562257923,176.3813617319199,-0.15859291486088714,-2.8587807068708964,-1.0006528759226734
