point3d_id,x_ref_aruco_m,y_ref_aruco_m,z_ref_aruco_m,r,g,b,colmap_reprojection_error
696,1.9526686997520324,0.6150105682559918,0.8437763988013686,59,62,72,0.9187876528996008
634,1.9691479362654345,0.4192030167862777,0.9840190302364832,0,0,0,0.42829301820228627
591,-2.3305294613738914,-1.104555993403865,1.2300585279708962,0,0,0,0.7575697743968313
540,-0.9747964719398148,-1.178233657125006,0.9480258754828695,111,117,134,0.08368501936291647
539,-1.1153235611467018,-1.1324589177480116,1.0615832141224268,59,62,72,2.6297160226510865
538,-2.2173981648123178,-0.9751068772233704,1.224196334351345,235,235,235,0.3743076263377805
537,-2.6573408668119547,-0.5906120902648618,1.5858169017523174,130,130,130,1.3495156762622496
535,-1.0801058818920373,-1.0288400817530396,0.7496009842485993,130,130,130,0.2854922342991586
532,1.641339953623242,-1.6794420482163397,0.2799602637658565,195,195,195,0.45575715324916466
530,0.570659165957712,-1.581214678855837,0.6179688606428491,8,8,8,1.524126548255801
529,-0.9333623269095395,-1.5671512993121381,1.0266542356663528,138,138,138,1.0037504389181786
528,-2.253964500768483,-0.9987745398360119,1.229506814456053,0,0,0,1.0011170919098604
527,-1.0772574005376447,-1.0357450682478355,0.7419520221401112,130,130,130,1.0813114552792846
525,-2.3949596547606893,-1.1258290966924693,1.227584162808641,232,232,232,1.825556020727334
524,-1.129709318922539,-0.9013491729007264,0.5738887498457694,59,62,72,1.3293042903128733
522,-1.1126447115568865,-1.1637577191710489,0.5613019540758737,59,62,72,0.9389484867499563
521,-2.1012090091333104,-1.146238613480536,1.2278912649265985,128,128,128,1.2629576789254109
520,-0.9385955997980162,-0.8958679033138345,0.9688504113980337,59,62,72,1.2473209738502238
519,-0.8796529842175109,-1.1089226348195123,0.9449575902854167,231,231,231,1.5434311905050764
518,7.496271288787768,-5.46407794790796,-2.262300241742158,231,231,231,0.09209166492898536
516,-1.1404763220737548,-0.9108896426920732,0.5696721306914605,59,62,72,0.6798896209938236
514,-0.9837716114334567,-1.6671789606763538,0.9526021002911723,231,231,231,1.0781185880699293
513,2.1500992018630987,-1.7574851961167077,0.027465129368047903,231,231,231,1.0308876780903125
512,-0.9566258098194382,-1.0675586593711803,0.9848549050284515,231,231,231,0.31714343414022894
511,-0.923221544908255,-1.3524178812642917,1.0102351191787546,231,231,231,1.3028979440513515
509,-1.1578963826309487,-0.9151728517119118,0.5723717088326392,59,62,72,1.4232767899954188
508,-2.3003980226639733,-0.9927846264142829,1.229071318787951,235,235,235,0.2961962568018107
507,-2.2099008656627523,-0.9822428623074002,1.2179215745700187,235,235,235,0.7445975207434746
506,-0.8909011968468323,-1.3227761831788833,0.881267078821675,59,62,72,0.034102701248426445
505,-1.1252387880571992,-1.1455645156544247,0.5523754179376961,59,62,72,0.7335499346359462
502,-0.9148062640550925,-1.0777516255995274,0.946739119733295,83,78,74,0.9273715494015939
499,-2.409892628630879,-1.1142409557900423,1.2387166434703856,235,235,235,1.1698548609302737
498,-1.1059431358529825,-1.0565855560709845,0.6985789040185113,0,0,0,0.036574798538672876
497,-0.9694233232239038,-1.2223999094108313,0.9214550091972965,59,62,72,0.15304847133508492
496,-0.9497897298004434,-1.1728293343260354,0.9571194770404713,231,231,231,1.0035523840355174
495,-2.2101390687862006,-0.9792994492556355,1.2189894815689781,235,235,235,0.782971595624314
494,-1.0647208018324439,-1.1089443361412634,0.7726203695915923,0,0,0,0.3989258368591885
493,-0.9409001470174105,-1.5525952527490978,1.0176438592566992,92,97,111,0.5497980251298958
492,-0.9392980683150915,-1.553794753418316,1.017666311380657,92,97,111,0.3544840294259
489,-2.2757299278174163,-1.0558938759629592,1.230335863209445,235,235,235,1.013637786852025
488,-1.1054951973762117,-1.093496789873377,0.6706698167809935,0,0,0,0.4322033241782398
487,-1.1054951973762117,-1.093496789873377,0.6706698167809935,0,0,0,0.4322033241782398
486,-2.1635790343216432,-0.9556678782630987,1.2206979554919677,0,0,0,1.8456483684879714
485,-2.3293673607702767,-1.1092127306032955,1.2276231780901012,0,0,0,1.5850036844305349
484,-1.159972899509159,-0.8883134988137897,0.5874364244776216,49,52,60,2.1878916196004874
483,2.2704886338757406,-1.0110893422368967,0.019928773102449338,0,0,0,1.6823282060673321
482,-1.1190346349168403,-1.056790918321135,0.6733964313186671,78,78,78,0.26814838087707044
480,-2.269113096569775,-1.0743771823241013,1.2296861895374556,228,228,228,1.3310943488453864
478,-0.9150632162255437,-1.731371136612185,0.8442902828297562,231,231,231,1.5711829159415156
477,-1.1081521172603308,-1.1646321159118043,0.5580104755057154,59,62,72,1.3262771145300665
475,-2.1734683768086227,-0.951556172940837,1.2266241517667376,0,0,0,1.2746664604472928
474,-0.8654484233205173,-1.1137269928741378,0.9400562784993378,231,231,231,1.730742441501494
471,-1.1438316366880799,-0.9043844614889287,0.5766878417985881,59,62,72,1.514958155151253
470,-0.8824663722989479,-1.174036274897478,0.9446283719650146,231,231,231,1.3519356769397664
469,-0.9338949412565645,-1.158023738595491,0.9642927717497722,231,231,231,1.1668124161878888
467,-2.331072320283287,-0.9439067165168604,1.2304966983838237,0,0,0,0.5256214875130248
466,-0.9769291200725678,-0.9046000216414727,0.9543756206104699,110,116,133,0.7904273296526043
465,-1.0296211719351678,-1.1265084434481982,0.821757282237572,130,130,130,0.1383357874567627
