entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
moving_frame,frame_0000,ap03_multi_aruco_sim3_registration,0.00513324692495587,-0.4995865685262793,1.1893853153608995,-89.85473313899385,0.3174129106608889,-90.10567929135702,-1.2023754919920149,1.2113042354839743,-1.2076826384198245
moving_frame,frame_0001,ap03_multi_aruco_sim3_registration,0.005133246924954982,-0.49958656852627964,1.1893853153608993,-89.85473313899385,0.31741291066089683,-90.10567929135703,-1.2023754919920147,1.2113042354839745,-1.2076826384198247
moving_frame,frame_0002,ap03_multi_aruco_sim3_registration,-4.491013926879888,-0.5004050074268124,1.7872003632480298,-107.03512620342335,0.09827146790447884,-90.03548841661738,-1.4231854977176517,1.4258746245844,-1.0525263631715907
moving_frame,frame_0003,ap03_multi_aruco_sim3_registration,-4.352349923068572,-0.5006120939713222,1.7880032902789886,-108.17804871642134,0.08681115040007756,-92.3264398431178,-1.4139001782906166,1.474126067652441,-1.0658859385959585
moving_frame,frame_0004,ap03_multi_aruco_sim3_registration,-4.069010899455227,-0.5018407577407213,1.7869390663326672,-110.48257476663409,0.09330628560140841,-96.91736267625254,-1.3912824750971629,1.5720642276873753,-1.089254428575995
moving_frame,frame_0005,ap03_multi_aruco_sim3_registration,-4.069010899455228,-0.5018407577407211,1.7869390663326674,-110.48257476663409,0.09330628560140841,-96.91736267625254,-1.3912824750971626,1.5720642276873753,-1.089254428575995
moving_frame,frame_0006,ap03_multi_aruco_sim3_registration,-3.931414150010253,-0.5016841724276965,1.7873942906931328,-111.61616591756149,0.09049367433066868,-99.22095292536308,-1.3777864564044322,1.6212551248325713,-1.099878259932541
moving_frame,frame_0007,ap03_multi_aruco_sim3_registration,-3.800983916628633,-0.49800616705280915,1.7904570014426164,-112.73327831794188,0.04879834395770788,-101.52949568305901,-1.363236743984944,1.670360914872857,-1.1103498528751383
moving_frame,frame_0008,ap03_multi_aruco_sim3_registration,-3.659639899368581,-0.499387912431503,1.789744199455886,-113.86529799584385,0.05092590797549471,-103.80522876320963,-1.347324500752103,1.7194925435179318,-1.1186744910046065
moving_frame,frame_0009,ap03_multi_aruco_sim3_registration,-3.522050188438265,-0.5002146295380921,1.790892567958632,-115.01665865116874,0.01432835936799561,-106.0417717408009,-1.3312932251361285,1.7683193709085734,-1.1259483103799421
moving_frame,frame_0010,ap03_multi_aruco_sim3_registration,-3.3922097088064356,-0.4951588347561909,1.7953719246435427,-116.12802539743043,-0.013374354055731189,-108.35320887329627,-1.3123888065371154,1.8178280443251265,-1.1332957248856101
