timestamp,scenario,method,success,failure_reason,total_attempts,estimated_baseline_m,expected_baseline_m,baseline_error_m,rotation_error_deg,translation_x_m,translation_y_m,translation_z_m,camera_1_status,camera_2_status,camera_1_points,camera_2_points,camera_1_markers,camera_2_markers,camera_1_charuco_corners,camera_2_charuco_corners,camera_1_ids,camera_2_ids,camera_1_charuco_ids,camera_2_charuco_ids,camera_1_image,camera_2_image,camera_1_target_x_m,camera_1_target_y_m,camera_1_target_z_m,camera_2_target_x_m,camera_2_target_y_m,camera_2_target_z_m
1780738469.0389447,height_0_6m,charuco,true,,1,0.750054782343786,0.7,0.05005478234378602,4.131302439354692,-0.742861056837323,0.10284956520100752,-0.012711950648252923,charuco/gray,charuco/gray,24,24,17,17,24,24,16 15 14 13 12 10 11 9 8 7 6 5 4 3 2 1 0,16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,results/charuco/target_charuco_current/res640x480/height/debug_images/height_0_6m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/height/debug_images/height_0_6m_camera_2_charuco_gray.png,-0.7557761298123851,0.6798541552892471,1.7234780261559481,-0.08993328358116796,0.6767615990204439,1.697457650206279
1780738471.7533538,height_0_8m,charuco,true,,1,0.8175550136702368,0.7,0.1175550136702368,6.511740995187689,-0.8053113036088484,0.13895980090875187,0.023665975335027456,charuco/gray,charuco/gray,24,24,17,17,24,24,16 15 14 13 12 10 11 9 8 7 6 5 3 4 2 1 0,16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,results/charuco/target_charuco_current/res640x480/height/debug_images/height_0_8m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/height/debug_images/height_0_8m_camera_2_charuco_gray.png,-0.7566525462828628,0.48769013761565844,1.7269844285827023,-0.08960947739756,0.48403427012634964,1.6682191829858752
1780738474.5510116,height_1_0m,charuco,true,,1,0.7716840498320111,0.7,0.07168404983201115,6.633990366264228,-0.7494556163880699,0.18057730927382865,0.03470428222764643,charuco/gray,charuco/gray,24,24,17,17,24,24,16 15 14 13 12 11 10 9 8 7 6 5 3 4 2 1 0,16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,results/charuco/target_charuco_current/res640x480/height/debug_images/height_1_0m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/height/debug_images/height_1_0m_camera_2_charuco_gray.png,-0.7583912229635466,0.29542993129991135,1.7322543074286394,-0.09330242484331261,0.29113758541341245,1.6737624149768195
1780738477.1894252,height_1_2m,charuco,true,,1,0.7862073420156565,0.7,0.0862073420156565,5.13363093816948,-0.7774575592887831,0.10405664466742715,0.05342230662006697,charuco/gray,charuco/gray,24,24,17,17,24,24,16 15 14 13 12 10 11 9 8 7 6 5 3 4 2 1 0,16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 0,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,results/charuco/target_charuco_current/res640x480/height/debug_images/height_1_2m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/height/debug_images/height_1_2m_camera_2_charuco_gray.png,-0.759714726396434,0.10401364956043525,1.737944112498402,-0.09302775081460697,0.10223916047920664,1.678934637229846
1780738479.9705532,height_1_4m,charuco,true,,1,0.7732885261110969,0.7,0.07328852611109693,3.7600266274973997,-0.7703086559037523,0.04543981373250425,0.05034821330278305,charuco/gray,charuco/gray,24,24,17,17,24,24,16 15 14 13 12 10 11 9 8 7 6 5 3 4 2 1 0,16 15 14 13 12 11 10 9 8 7 6 5 4 3 1 0 2,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,results/charuco/target_charuco_current/res640x480/height/debug_images/height_1_4m_camera_1_charuco_gray.png,results/charuco/target_charuco_current/res640x480/height/debug_images/height_1_4m_camera_2_charuco_gray.png,-0.760602572013349,-0.08888815528423072,1.736821755986807,-0.0900196234420598,-0.0857785314025363,1.6872669416673893
