method,label,from_camera,to_camera,pair,transform_convention,baseline_m,direction_x,direction_y,direction_z,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
ap01,baseline,cam_edge_0,cam_edge_1,cam_edge_0-cam_edge_1,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,5.100545662184549,-0.9184182575634334,-0.16347066144699568,0.360257195653645,-4.684434259686262,-0.8337895731379128,1.8375082765619695,114.21965026841453,57.51235331072243,135.2754513568838,0.09090760372839068,1.8430569708767772,0.676958167876738
ap01,baseline,cam_edge_0,cam_edge_3,cam_edge_0-cam_edge_3,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,3.8350763790829605,-0.9999750159833941,-0.00119599352757594,-0.006966850686833537,-3.834980563471021,-0.004586726527142593,-0.0267184045056732,20.416212682997198,49.39078024596154,34.36466312395119,0.06753418009367246,0.919063056738682,0.4036247432773975
ap01,baseline,cam_edge_0,cam_edge_5,cam_edge_0-cam_edge_5,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,5.498131848683746,0.9379584899979871,-0.10011968416219774,0.3319787943287303,5.1570194466012484,-0.5504712241723371,1.8252631821864231,119.19663123860768,-57.686621623305626,-143.8713119337797,0.005176838696530134,-1.892939600146569,-0.6971504019776891
ap01,baseline,cam_edge_1,cam_edge_3,cam_edge_1-cam_edge_3,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,2.210088247388691,0.7066380905083081,-0.19984127108816635,0.6787680571540163,1.561732538989598,-0.4416668445751739,1.5001373058189469,4.498308976155284,-52.44649757954959,-19.599239102928983,-0.08412922910664299,-0.9172038000833287,-0.28172372313168026
ap01,baseline,cam_edge_1,cam_edge_5,cam_edge_1-cam_edge_5,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,9.84553859787249,-0.3695371242516393,-0.23441334086627497,0.8991622208610301,-3.6382920201663174,-2.307925595355151,8.852736351236022,135.11298849978908,44.180844032627746,158.4989273687391,0.04713174235266033,2.1886316578607588,0.7126937755878682
ap01,baseline,cam_edge_3,cam_edge_5,cam_edge_3-cam_edge_5,T_from_camera_to_camera = inv(T_reference_from_camera) @ T_reference_to_camera,9.19695003049139,0.3506368958522764,-0.3125479969413748,0.8828179409566925,3.22479001,-2.87448831,8.119232489,141.178962153,-8.113894787999895,177.975258242,-0.12141136030264782,-2.844596588706414,-1.0063372768975891
