model,image_name,source_type,camera_id,qw,qx,qy,qz,tx,ty,tz
0,static_cam_edge_3.png,static,207,-0.23973977219760192,0.03107031420364086,0.8823050987333851,0.40385293109125847,0.5357188326637925,-1.1059706342305733,4.917281677420075
0,static_cam_edge_5.png,static,208,0.9764378034318972,-0.088587185431703,0.1916204700641925,0.04475625161649215,-0.5925321365349546,-0.64953101549245,3.0312251116931934
0,static_cam_edge_1.png,static,206,0.22981032251057404,-0.02524626380041425,0.8983902887937721,0.373422991837338,-0.7811208541747237,-1.0287943832943185,6.264271999531613
0,static_cam_edge_0.png,static,205,0.6880625436596347,-0.022840295603388516,-0.6540514354189572,-0.3134724497237115,-2.859729489840446,-0.3539539630123072,2.4214490759369736
0,moving_frame_0203.png,moving,204,0.9996025345308698,0.02009358668838414,-0.013523169147469389,-0.01442721836206904,0.012214016318054431,3.482537749795075,-5.50452787362378
0,moving_frame_0202.png,moving,203,0.9995971736241258,0.020077353138940334,-0.013827474411202011,-0.014532423232250609,0.018240762700567546,3.344576270736981,-5.280270807638502
0,moving_frame_0201.png,moving,202,0.9995987846293093,0.020175557908665563,-0.013596760488205621,-0.014503266353078465,0.014344190169902257,3.2087273958398805,-5.049670406678244
0,moving_frame_0200.png,moving,201,0.9995900961631049,0.020318222557804664,-0.013859486084561737,-0.014653468196921366,0.020182808864782735,3.0727791411300402,-4.8312918243845715
0,moving_frame_0199.png,moving,200,0.9995766298703089,0.02079733686299523,-0.014149398231927063,-0.014622801585094481,0.025412071547122047,2.94318567113463,-4.615188398465568
0,moving_frame_0198.png,moving,199,0.9995740789839966,0.021006467882540215,-0.014138358752643512,-0.014508471393513783,0.02552003659226939,2.8087804594933052,-4.39091175627267
0,moving_frame_0197.png,moving,198,0.9995896314103602,0.02079183004395558,-0.013185158047974623,-0.014643093511056839,0.007111129081929862,2.6662104720784763,-4.165339997447783
0,moving_frame_0196.png,moving,197,0.9996129181783546,0.019906667789134313,-0.012941985125939335,-0.014499772739161615,0.002728137764381796,2.504765635625224,-3.912532689312677
0,moving_frame_0195.png,moving,196,0.999626963304887,0.019648410801505038,-0.01220423226284021,-0.014523460390007818,-0.010047024893025176,2.3558712887794706,-3.6759077964670284
0,moving_frame_0194.png,moving,195,0.9996199990515477,0.019844915888643674,-0.01202393382647074,-0.014881593493072528,-0.009345683675908774,2.2158913432101612,-3.4503086700476957
0,moving_frame_0193.png,moving,194,0.9996188515137645,0.019912837531496894,-0.011992506647872846,-0.014893299971715087,-0.009548230703246934,2.0722641724830977,-3.2160427547730497
0,moving_frame_0192.png,moving,193,0.9995981581198548,0.02083327600470791,-0.012121034133869637,-0.014919028984194675,-0.007849588230056301,1.9420515216434335,-2.9713076051825134
0,moving_frame_0191.png,moving,192,0.9996035949345189,0.020384038571580547,-0.012766517562756671,-0.01463420632690574,0.001002975031013133,1.788760325707643,-2.714269812283741
0,moving_frame_0190.png,moving,191,0.9996184772819019,0.019872598660796943,-0.012120247284107806,-0.014868735818851583,-0.006592686030439282,1.6376315197048776,-2.4986719634008616
0,moving_frame_0189.png,moving,190,0.9995773908309208,0.021486786395545014,-0.012566716659768627,-0.015014505733921171,0.0008174845527842324,1.513164758053465,-2.2512097044068073
0,moving_frame_0188.png,moving,189,0.9995770525331799,0.021713052741064425,-0.012245113952268209,-0.014977201809434055,-0.004334070544048276,1.3692350092877232,-2.024368551066723
0,moving_frame_0187.png,moving,188,0.9995585125509485,0.02229496593758003,-0.011996124450515197,-0.015550160093881871,-0.006109504397568403,1.2317831102153871,-1.7846779035733182
0,moving_frame_0186.png,moving,187,0.999577845052766,0.02138543446116711,-0.01247724650830957,-0.01520240744575049,-0.0017182861450985155,1.079094742119798,-1.5408346061143223
0,moving_frame_0185.png,moving,186,0.9995735909821734,0.021789913059600857,-0.012182520722061038,-0.015146685733667453,-0.0040972901220031515,0.9370090452671989,-1.3064931871927168
0,moving_frame_0184.png,moving,185,0.9995746211354142,0.02177025595202107,-0.012060380095448733,-0.01520460357030577,-0.00507801452613301,0.7919463052065435,-1.0700974015939166
0,moving_frame_0183.png,moving,184,0.9995804593868018,0.02157305066190005,-0.01207183658959406,-0.015092364246978572,-0.004650469037317334,0.6451773348965111,-0.8304704744505135
0,moving_frame_0182.png,moving,183,0.9995990183026283,0.020825445007905768,-0.011445130431240964,-0.0153984557036237,-0.010614568975114123,0.49532963608407415,-0.5817715494879293
0,moving_frame_0180.png,moving,181,0.9995739387862105,0.021260857771874378,-0.013124296420749262,-0.015088726576011508,0.0033579448495377378,0.20726825450049047,-0.1012540446320823
0,moving_frame_0181.png,moving,182,0.9995692796468939,0.021803006832383034,-0.012684862321163158,-0.01499927822096491,0.0005015392101975852,0.35675806782457886,-0.35694225757938486
0,moving_frame_0179.png,moving,180,0.9995683403014187,0.02164214189761184,-0.013000681575431489,-0.015024414788112006,0.0029584738548761804,0.06509815014610912,0.12094982822519432
0,moving_frame_0178.png,moving,179,0.9995681884135776,0.021586197296283156,-0.013152253068998237,-0.014983024964726584,0.004384207329030236,-0.07940561211913726,0.35162263329946775
0,moving_frame_0177.png,moving,178,0.9995599250715215,0.02177923243657537,-0.013311276331827469,-0.015113938861389932,0.005403425343847792,-0.2228931347932297,0.587476491945664
0,moving_frame_0175.png,moving,176,0.9995631153058263,0.02171434907444411,-0.013428142754971159,-0.014891290962730635,0.005567916710009582,-0.5122751291902633,1.0583512616865598
0,moving_frame_0176.png,moving,177,0.9995454183946592,0.022336727292994116,-0.013633792446204175,-0.014971535780211702,0.008111834514483936,-0.3624362805203889,0.8182730401344057
0,moving_frame_0174.png,moving,175,0.9995596531752232,0.02204796155258045,-0.013024973302966094,-0.014991237642722406,0.0024499063978491494,-0.6555060773076647,1.2973676515931913
0,moving_frame_0173.png,moving,174,0.9995597740284283,0.02185840766487371,-0.013346945785258925,-0.014977556436176914,0.005223554827355805,-0.801909180055364,1.5333558455673455
0,moving_frame_0172.png,moving,173,0.9995617353001235,0.021678634483839523,-0.013459437583104356,-0.015007253934969324,0.0065891940792753845,-0.9482427837784652,1.76916949447484
0,moving_frame_0171.png,moving,172,0.9995587917474691,0.021660013458050915,-0.013551130430011708,-0.015147030118336216,0.006932636032941925,-1.0931690560460945,2.0133528572164217
0,moving_frame_0170.png,moving,171,0.9995580932669627,0.02170690732198731,-0.0134449270476409,-0.015220456488304548,0.005951521539377219,-1.2388526387221332,2.2460845067107034
0,moving_frame_0169.png,moving,170,0.9995558147827446,0.021503536003623147,-0.014014435534480762,-0.015144856222311417,0.008862984803768459,-1.3848854583242847,2.4910438007417297
0,moving_frame_0168.png,moving,169,0.9995547624945136,0.021641621073339466,-0.013864808174669892,-0.01515533259728038,0.008177665626249685,-1.520789770515624,2.7104244536057
0,moving_frame_0167.png,moving,168,0.9995483817493584,0.02216598917060302,-0.013415002606787076,-0.015222981685185537,0.005529564975328438,-1.6556223236375105,2.922983619199176
0,moving_frame_0166.png,moving,167,0.999557878186163,0.021787844303558165,-0.013462817468426288,-0.015102666731127402,0.0062521024700776225,-1.7918147545826657,3.146671849129943
0,moving_frame_0165.png,moving,166,0.9995474901075619,0.02200228633346741,-0.013801822596929147,-0.015173137736686552,0.007894608518893856,-1.9281320230309813,3.371057674036393
0,moving_frame_0164.png,moving,165,0.9995594529589099,0.021743459515423096,-0.01352680395556503,-0.015004917311792942,0.007573535796945759,-2.063287500956829,3.587452586347502
0,moving_frame_0163.png,moving,164,0.9995517120527253,0.02227225027586898,-0.013139409149280705,-0.015088993582167141,0.005031533808331127,-2.1982563379887003,3.7942885048240713
0,moving_frame_0162.png,moving,163,0.9973862246532192,0.028645183084053998,-0.053537148184633745,-0.03916562424289735,-0.42023651074295354,-2.3137375268260496,3.8809326088873943
0,moving_frame_0161.png,moving,162,0.9929716101212613,0.03444589812698959,-0.09378443597820808,-0.06344557639161581,-0.8669992194724608,-2.4093579524814412,3.9368668244882343
0,moving_frame_0160.png,moving,161,0.9862935775294283,0.04191254850250952,-0.13287702074967833,-0.08838560153620106,-1.337630025078915,-2.4779522750442164,3.8949821749452984
0,moving_frame_0159.png,moving,160,0.9862935775294283,0.04191254850250948,-0.13287702074967833,-0.08838560153620101,-1.3376300250789148,-2.4779522750442164,3.8949821749452975
0,moving_frame_0158.png,moving,159,0.9862799705448667,0.041768966911793215,-0.13304882580571473,-0.08834694707152665,-1.3366758140279829,-2.478160203427799,3.9017544630098207
0,moving_frame_0157.png,moving,158,0.9873917274728824,0.04085571619246904,-0.12717674394528328,-0.08493799368947609,-1.4471819181491425,-2.8274930044921405,4.43544013080469
0,moving_frame_0156.png,moving,157,0.9913130425829515,0.03712699501793008,-0.10463805968204319,-0.07050471127412228,-1.214580813813933,-2.9691520001561047,4.728150916608041
0,moving_frame_0155.png,moving,156,0.9944545741409405,0.03377761771315204,-0.08211973982688904,-0.056351759888657454,-0.9509080178360432,-3.1011089011307145,4.999632102739788
0,moving_frame_0154.png,moving,155,0.9969012112933304,0.029769111745053443,-0.0591570617039172,-0.04245252593615862,-0.6616996734634553,-3.220261538972744,5.276273063262784
0,moving_frame_0153.png,moving,154,0.9985926181712402,0.026423382738961915,-0.03604283856036735,-0.02855698805983146,-0.34156724292365226,-3.3314742295648414,5.531186409173649
0,moving_frame_0152.png,moving,153,0.9995561144200427,0.02223878808277421,-0.013015090376485275,-0.014953857449102444,0.0064553328374996,-3.4253169896316082,5.780764661970628
0,moving_frame_0151.png,moving,152,0.9995529905265065,0.022466629554378344,-0.012965384165454301,-0.014865009230614843,0.007101748179434112,-3.573213609137149,6.014436933643947
0,moving_frame_0148.png,moving,149,0.9995569637351114,0.02231420261133106,-0.01315925598295656,-0.014655599354540359,0.00815948780903773,-4.011713181469869,6.730310504155502
0,moving_frame_0149.png,moving,150,0.9995503383693407,0.022699158653558826,-0.012995237229168241,-0.014662642037329162,0.008395802460542499,-3.8685211003193807,6.4871533935049746
0,moving_frame_0150.png,moving,151,0.9995492132361726,0.022660689207927857,-0.012957516495144221,-0.014831259213167311,0.00723608967110738,-3.721396147505172,6.25077798744241
0,moving_frame_0147.png,moving,148,0.9995518906344898,0.022508338289962168,-0.013108042502072441,-0.014750317223897696,0.007877320923978337,-4.158990703367425,6.964260258148801
0,moving_frame_0146.png,moving,147,0.9995580787313089,0.022204238937408964,-0.01324841210635656,-0.014666239901395279,0.007661104171651108,-4.302231634756983,7.202580269889914
0,moving_frame_0145.png,moving,146,0.9996341787438091,0.02252182632650302,-0.010036351696445255,-0.011115199986256036,-0.02683031151641999,0.8380728702315966,-2.068527543592933
0,moving_frame_0144.png,moving,145,0.9996602698017608,0.021345459886756325,-0.009942744238471454,-0.011173994769197778,-0.027726048127693057,0.6820785915393205,-1.8325986075322889
0,moving_frame_0143.png,moving,144,0.9997128902643635,0.018718361923934595,-0.010185390627344418,-0.010955262841474925,-0.02575582858506014,0.51346477434231,-1.5914733901738676
0,moving_frame_0142.png,moving,143,0.9997313622171896,0.017740138359258518,-0.01003025576465251,-0.0110401476282054,-0.027208051384559135,0.36052413792649096,-1.3508046240979736
0,moving_frame_0141.png,moving,142,0.999755435122512,0.016234933334627832,-0.010032012988468954,-0.011173880168334285,-0.026834111138567186,0.20378278858868717,-1.1056084429383644
0,moving_frame_0140.png,moving,141,0.999770592531668,0.015122336433055739,-0.010219518469856614,-0.011208866665603869,-0.024829834164184595,0.05059733447644604,-0.8647388854718139
0,moving_frame_0139.png,moving,140,0.9997838543026635,0.014186729322540835,-0.01048486901820721,-0.011002222889519759,-0.02339661092339146,-0.10105368967553484,-0.6173249890886225
0,moving_frame_0135.png,moving,136,0.9837623137639351,0.08219150370097125,-0.1290258768537498,-0.09385408802669837,0.045383242234875575,-0.15922526638897733,-0.46705059133471455
0,moving_frame_0137.png,moving,138,0.9973412262555978,0.03679395425563118,-0.050949465364542826,-0.03688950149137677,-0.0034796607972706743,-0.21393823595875985,-0.41966665597811625
0,moving_frame_0136.png,moving,137,0.9921163714761938,0.057922598298351655,-0.09064980721810224,-0.06428600552686264,0.019270915723302903,-0.19715041219798163,-0.4253113429310218
0,moving_frame_0138.png,moving,139,0.9997586482427449,0.015845772613396928,-0.010282960049394602,-0.01121683942769876,-0.02544005087862995,-0.2319502765114899,-0.4092113958813293
0,moving_frame_0134.png,moving,135,0.9735909754770764,0.09750861240594204,-0.16547767022496473,-0.1234091715926351,0.06077777653397948,-0.17053448955307815,-0.43645599894480314
0,moving_frame_0133.png,moving,134,0.9602777610370006,0.1170642780553383,-0.2005882082912113,-0.15468337711489694,0.08152298757285618,-0.15658802136255573,-0.4382857572847131
0,moving_frame_0132.png,moving,133,0.9443253682090658,0.1361749297326341,-0.23420631594565802,-0.18669062386817195,0.10431665776335942,-0.14022296461865122,-0.43539487415329453
0,moving_frame_0131.png,moving,132,0.9547631476930567,0.11207853374477421,-0.21887526804506116,-0.1672104994283273,0.08827945244828113,-0.16360517260200863,-0.43050598205464086
0,moving_frame_0130.png,moving,131,0.9547631476930567,0.11207853374477421,-0.21887526804506116,-0.1672104994283273,0.08827945244828113,-0.16360517260200863,-0.43050598205464086
