method,camera,status,alignment,source_file,translation_error_cm,rotation_error_deg,aligned_est_x_m,aligned_est_y_m,aligned_est_z_m,gt_x_m,gt_y_m,gt_z_m
AP01,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,1.8409156175158692,1.09390787538379,0.5772439227553927,-1.7328472495887304,2.1023076622376005,0.58780793,-1.7345552666901032,2.087328294440571
AP01,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,13.182957977976193,1.5937821614122945,-4.067354050276021,0.38202237669795824,2.137402854812699,-3.97416732,0.4750864931681852,2.131542681522701
AP01,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,3.2100792328874617,1.0707399847038097,-3.197944739293665,-1.575149386356825,2.059006885775028,-3.22735583,-1.5632142665839586,2.0542108949897364
AP01,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/01_marker_direct_relay_multimarker_multichain/07_final_extrinsics_cam3_reference/final_extrinsics_summary.csv,12.98177165668594,1.5051194833113317,5.933198516814293,0.4517107522867685,2.1131260392444022,5.85885887,0.3484195331450478,2.1387615711167207
AP02,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,4.061005573260268,1.2889154340101145,0.5685060827857221,-1.7383623972768754,2.1228546378693145,0.58780793,-1.7345552666901032,2.087328294440571
AP02,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,7.8291469347427975,0.23645777731790912,-4.050729998702471,0.4901388286707509,2.1251288216552298,-3.97416732,0.4750864931681852,2.131542681522701
AP02,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,6.355622708073863,0.1525216687334267,-3.2841211314429755,-1.5610637647881145,2.0257070374463684,-3.22735583,-1.5632142665839586,2.0542108949897364
AP02,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/02_ref_marker_graph_ba/08_final_results/ap02_with_moving_static_camera_poses_ref_marker.csv,15.32177521822889,0.9458470070594164,6.011488697359725,0.3350238264334104,2.138152945098816,5.85885887,0.3484195331450478,2.1387615711167207
AP03,cam_edge_0,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,0.8290571016226828,0.05075197538506361,0.5905832072581616,-1.7413421510157936,2.083459237053412,0.58780793,-1.7345552666901032,2.087328294440571
AP03,cam_edge_1,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.7394198900303064,0.028200198618951382,-3.9909169913152125,0.4792057726107273,2.1292980873300023,-3.97416732,0.4750864931681852,2.131542681522701
AP03,cam_edge_3,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,1.610731149701789,0.0319893988658582,-3.2422769378133305,-1.5692674385698289,2.054617262058295,-3.22735583,-1.5632142665839586,2.0542108949897364
AP03,cam_edge_5,OK,SE3_available_static_cameras_no_scale,results/bus_real_data/03_targetless_colmap_aruco_scale/07_final_results/AP03_MARKER_SIZE_SCALE_ONLY_STATIC_CAMERA_POSES.csv,3.071766713201599,0.05653053398144086,5.887754371870381,0.35714031001406643,2.1444688556280207,5.85885887,0.3484195331450478,2.1387615711167207
