timestamp,scenario,method,success,failure_reason,total_attempts,estimated_baseline_m,expected_baseline_m,baseline_error_m,rotation_error_deg,translation_x_m,translation_y_m,translation_z_m,camera_1_status,camera_2_status,camera_1_points,camera_2_points,camera_1_image,camera_2_image,camera_1_target_x_m,camera_1_target_y_m,camera_1_target_z_m,camera_2_target_x_m,camera_2_target_y_m,camera_2_target_z_m
1780524981.777577,yaw_0deg,checkerboard,true,,1,0.7024221411798547,0.7,0.002422141179854731,0.08560323096835536,-0.7024206285277734,0.000304646137032738,0.0014255627207166999,SB,SB,54,54,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_0deg_camera_1_SB.png,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_0deg_camera_2_SB.png,0.13057151047545137,0.300529099203335,1.7913248077912607,0.830419262531938,0.3004319421068642,1.791059583023982
1780524990.70818,yaw_10deg,checkerboard,true,,1,0.7078749303306184,0.7,0.00787493033061848,0.241050622468103,-0.7078705359404944,0.0003056862705537178,0.0024754583008161912,SB,SB,54,54,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_10deg_camera_1_SB.png,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_10deg_camera_2_SB.png,0.12485716483267155,0.3004619803203348,1.873082974604281,0.8248681723414099,0.3005049628519586,1.8740306748031543
1780525020.6960967,yaw_20deg,checkerboard,false,camera_1:no_camera_info;camera_2:no_camera_info,0,,0.7,,,,,,no_camera_info,no_camera_info,0,0,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_20deg_camera_1_no_camera_info.png,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_20deg_camera_2_no_camera_info.png,,,,,,
1780525050.2642977,yaw_30deg,checkerboard,false,camera_1:no_image;camera_2:no_image,0,,0.7,,,,,,no_image,no_image,0,0,,,,,,,,
1780525081.4026942,yaw_35deg,checkerboard,false,camera_1:no_image;camera_2:no_image,0,,0.7,,,,,,no_image,no_image,0,0,,,,,,,,
1780525096.369466,yaw_40deg,checkerboard,true,,1,0.8557084625184661,0.7,0.15570846251846615,4.98394350663057,-0.8549126068960465,-0.00026017388893440074,0.03689633729071873,SB,SB,54,54,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_40deg_camera_1_SB.png,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_40deg_camera_2_SB.png,0.07088647461799395,0.30018904210421193,2.0325471894688536,0.7490361179271593,0.29994097184837015,2.0685686602019575
1780525124.7823126,yaw_45deg,checkerboard,false,camera_1:no_camera_info;camera_2:no_camera_info,0,,0.7,,,,,,no_camera_info,no_camera_info,0,0,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_45deg_camera_1_no_camera_info.png,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_45deg_camera_2_no_camera_info.png,,,,,,
1780525154.2397058,yaw_50deg,checkerboard,false,camera_1:no_camera_info;camera_2:no_camera_info,0,,0.7,,,,,,no_camera_info,no_camera_info,0,0,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_50deg_camera_1_no_camera_info.png,results/minimal_world/checkerboard/target_9x6_square0_12/res640x480/yaw/debug_images/yaw_50deg_camera_2_no_camera_info.png,,,,,,
