image_name,x,y,z,roll,pitch,yaw,tag,image_path
moving_0000.jpg,-3.200000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0000.jpg
moving_0001.jpg,-2.950000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0001.jpg
moving_0002.jpg,-2.700000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0002.jpg
moving_0003.jpg,-2.450000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0003.jpg
moving_0004.jpg,-2.200000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0004.jpg
moving_0005.jpg,-1.950000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0005.jpg
moving_0006.jpg,-1.700000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0006.jpg
moving_0007.jpg,-1.450000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0007.jpg
moving_0008.jpg,-1.200000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0008.jpg
moving_0009.jpg,-0.950000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0009.jpg
moving_0010.jpg,-0.700000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0010.jpg
moving_0011.jpg,-0.450000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0011.jpg
moving_0012.jpg,-0.200000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0012.jpg
moving_0013.jpg,0.050000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0013.jpg
moving_0014.jpg,0.300000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0014.jpg
moving_0015.jpg,0.550000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0015.jpg
moving_0016.jpg,0.800000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0016.jpg
moving_0017.jpg,1.050000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0017.jpg
moving_0018.jpg,1.300000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0018.jpg
moving_0019.jpg,1.550000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0019.jpg
moving_0020.jpg,1.800000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0020.jpg
moving_0021.jpg,2.050000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0021.jpg
moving_0022.jpg,2.300000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0022.jpg
moving_0023.jpg,2.550000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0023.jpg
moving_0024.jpg,2.800000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0024.jpg
moving_0025.jpg,3.050000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0025.jpg
moving_0026.jpg,3.300000,0.000000,1.650000,0.000000,0.000000,0.000000,forward_plus_x,results/beintelli_bus_model/colmap/moving_route_poc/images/moving_0026.jpg
