image_name,marker_id,corner_idx,u,v,area_px2
moving_frame_0009.png,7,2,199.0,111.0,1062.0
moving_frame_0009.png,7,3,166.0,113.0,1062.0
moving_frame_0010.png,2,0,527.0,316.0,3604.0
moving_frame_0010.png,2,1,586.0,308.0,3604.0
moving_frame_0010.png,2,2,594.0,368.0,3604.0
moving_frame_0010.png,2,3,535.0,376.0,3604.0
moving_frame_0010.png,1,0,664.0,315.0,5672.0
moving_frame_0010.png,1,1,765.0,302.0,5672.0
moving_frame_0010.png,1,2,816.0,347.0,5672.0
moving_frame_0010.png,1,3,705.0,364.0,5672.0
moving_frame_0010.png,7,0,105.0,68.0,1231.0
moving_frame_0010.png,7,1,142.0,66.0,1231.0
moving_frame_0010.png,7,2,147.0,99.0,1231.0
moving_frame_0010.png,7,3,110.0,101.0,1231.0
moving_frame_0010.png,6,0,200.0,63.0,1112.5
moving_frame_0010.png,6,1,234.0,62.0,1112.5
moving_frame_0010.png,6,2,239.0,94.0,1112.5
moving_frame_0010.png,6,3,205.0,96.0,1112.5
moving_frame_0011.png,14,0,168.0,452.0,1158.0
moving_frame_0011.png,14,1,171.0,428.0,1158.0
moving_frame_0011.png,14,2,220.0,420.0,1158.0
moving_frame_0011.png,14,3,219.0,443.0,1158.0
moving_frame_0011.png,1,0,664.0,334.0,7352.5
moving_frame_0011.png,1,1,773.0,317.0,7352.5
moving_frame_0011.png,1,2,833.0,369.0,7352.5
moving_frame_0011.png,1,3,715.0,392.0,7352.5
moving_frame_0011.png,2,0,504.0,320.0,3943.5
moving_frame_0011.png,2,1,566.0,310.0,3943.5
moving_frame_0011.png,2,2,575.0,372.0,3943.5
moving_frame_0011.png,2,3,514.0,383.0,3943.5
moving_frame_0011.png,7,0,46.0,56.0,1395.5
moving_frame_0011.png,7,1,85.0,54.0,1395.5
moving_frame_0011.png,7,2,92.0,89.0,1395.5
moving_frame_0011.png,7,3,52.0,91.0,1395.5
moving_frame_0011.png,6,0,147.0,50.0,1275.5
moving_frame_0011.png,6,1,184.0,48.0,1275.5
moving_frame_0011.png,6,2,190.0,82.0,1275.5
moving_frame_0011.png,6,3,154.0,85.0,1275.5
moving_frame_0012.png,14,0,126.0,465.0,1305.0
moving_frame_0012.png,14,1,130.0,439.0,1305.0
moving_frame_0012.png,14,2,181.0,430.0,1305.0
moving_frame_0012.png,14,3,181.0,454.0,1305.0
moving_frame_0012.png,1,0,673.0,360.0,9625.5
moving_frame_0012.png,1,1,789.0,337.0,9625.5
moving_frame_0012.png,1,2,862.0,398.0,9625.5
moving_frame_0012.png,1,3,735.0,428.0,9625.5
moving_frame_0012.png,2,0,483.0,326.0,4395.0
moving_frame_0012.png,2,1,548.0,315.0,4395.0
moving_frame_0012.png,2,2,559.0,380.0,4395.0
moving_frame_0012.png,2,3,495.0,393.0,4395.0
moving_frame_0012.png,5,0,423.0,74.0,1004.0
moving_frame_0012.png,5,1,454.0,72.0,1004.0
moving_frame_0012.png,5,2,460.0,104.0,1004.0
moving_frame_0012.png,5,3,429.0,106.0,1004.0
moving_frame_0012.png,6,0,92.0,38.0,1464.0
moving_frame_0012.png,6,1,132.0,35.0,1464.0
moving_frame_0012.png,6,2,140.0,71.0,1464.0
moving_frame_0012.png,6,3,100.0,74.0,1464.0
moving_frame_0013.png,14,0,20.0,502.0,1608.0
moving_frame_0013.png,14,1,22.0,474.0,1608.0
moving_frame_0013.png,14,2,80.0,460.0,1608.0
moving_frame_0013.png,14,3,80.0,487.0,1608.0
moving_frame_0013.png,1,0,610.0,372.0,10463.0
moving_frame_0013.png,1,1,726.0,342.0,10463.0
moving_frame_0013.png,1,2,805.0,403.0,10463.0
moving_frame_0013.png,1,3,680.0,442.0,10463.0
moving_frame_0013.png,2,0,402.0,338.0,4770.5
moving_frame_0013.png,2,1,470.0,323.0,4770.5
moving_frame_0013.png,2,2,485.0,389.0,4770.5
moving_frame_0013.png,2,3,418.0,406.0,4770.5
moving_frame_0013.png,5,0,323.0,76.0,1102.5
moving_frame_0013.png,5,1,356.0,72.0,1102.5
moving_frame_0013.png,5,2,363.0,105.0,1102.5
moving_frame_0013.png,5,3,331.0,109.0,1102.5
moving_frame_0014.png,1,0,550.0,388.0,11561.0
moving_frame_0014.png,1,1,666.0,349.0,11561.0
moving_frame_0014.png,1,2,753.0,410.0,11561.0
moving_frame_0014.png,1,3,630.0,459.0,11561.0
moving_frame_0014.png,2,0,320.0,354.0,5210.0
moving_frame_0014.png,2,1,391.0,335.0,5210.0
moving_frame_0014.png,2,2,409.0,403.0,5210.0
moving_frame_0014.png,2,3,340.0,424.0,5210.0
moving_frame_0014.png,5,0,217.0,79.0,1252.5
moving_frame_0014.png,5,1,252.0,75.0,1252.5
moving_frame_0014.png,5,2,262.0,109.0,1252.5
moving_frame_0014.png,5,3,227.0,114.0,1252.5
moving_frame_0015.png,1,0,493.0,407.0,12882.0
moving_frame_0015.png,1,1,610.0,359.0,12882.0
moving_frame_0015.png,1,2,705.0,419.0,12882.0
moving_frame_0015.png,1,3,583.0,479.0,12882.0
moving_frame_0015.png,2,0,235.0,375.0,5880.0
moving_frame_0015.png,2,1,310.0,351.0,5880.0
moving_frame_0015.png,2,2,333.0,421.0,5880.0
moving_frame_0015.png,2,3,261.0,448.0,5880.0
moving_frame_0015.png,5,0,102.0,86.0,1482.0
moving_frame_0015.png,5,1,141.0,80.0,1482.0
moving_frame_0015.png,5,2,154.0,116.0,1482.0
moving_frame_0015.png,5,3,115.0,122.0,1482.0
moving_frame_0016.png,2,0,146.0,403.0,6779.5
moving_frame_0016.png,2,1,227.0,372.0,6779.5
moving_frame_0016.png,2,2,256.0,444.0,6779.5
moving_frame_0016.png,2,3,178.0,477.0,6779.5
moving_frame_0016.png,1,0,439.0,432.0,14291.0
moving_frame_0016.png,1,1,556.0,372.0,14291.0
moving_frame_0016.png,1,2,661.0,428.0,14291.0
moving_frame_0016.png,1,3,542.0,501.0,14291.0
moving_frame_0017.png,2,0,53.0,436.0,7918.5
moving_frame_0017.png,2,1,141.0,399.0,7918.5
moving_frame_0017.png,2,2,176.0,472.0,7918.5
moving_frame_0017.png,2,3,94.0,514.0,7918.5
moving_frame_0017.png,1,0,388.0,457.0,16193.5
moving_frame_0017.png,1,1,506.0,387.0,16193.5
moving_frame_0017.png,1,2,621.0,440.0,16193.5
moving_frame_0017.png,1,3,506.0,526.0,16193.5
moving_frame_0018.png,1,0,342.0,485.0,18288.5
moving_frame_0018.png,1,1,460.0,404.0,18288.5
moving_frame_0018.png,1,2,586.0,454.0,18288.5
moving_frame_0018.png,1,3,475.0,552.0,18288.5
moving_frame_0019.png,1,0,300.0,517.0,20789.0
moving_frame_0019.png,1,1,416.0,423.0,20789.0
moving_frame_0019.png,1,2,554.0,467.0,20789.0
moving_frame_0019.png,1,3,450.0,580.0,20789.0
moving_frame_0020.png,1,0,263.0,552.0,23468.5
moving_frame_0020.png,1,1,377.0,443.0,23468.5
moving_frame_0020.png,1,2,527.0,481.0,23468.5
moving_frame_0020.png,1,3,432.0,606.0,23468.5
moving_frame_0021.png,1,0,233.0,587.0,26353.5
moving_frame_0021.png,1,1,341.0,464.0,26353.5
moving_frame_0021.png,1,2,503.0,494.0,26353.5
moving_frame_0021.png,1,3,420.0,632.0,26353.5
moving_frame_0022.png,1,0,209.0,623.0,29295.5
moving_frame_0022.png,1,1,309.0,486.0,29295.5
moving_frame_0022.png,1,2,483.0,506.0,29295.5
moving_frame_0022.png,1,3,414.0,655.0,29295.5
moving_frame_0023.png,1,0,193.0,658.0,32118.5
moving_frame_0023.png,1,1,282.0,507.0,32118.5
moving_frame_0023.png,1,2,467.0,517.0,32118.5
moving_frame_0023.png,1,3,415.0,673.0,32118.5
moving_frame_0024.png,1,0,185.0,692.0,35079.5
moving_frame_0024.png,1,1,258.0,527.0,35079.5
moving_frame_0024.png,1,2,453.0,523.0,35079.5
moving_frame_0024.png,1,3,421.0,686.0,35079.5
moving_frame_0025.png,1,0,190.0,712.0,33137.5
moving_frame_0025.png,1,1,244.0,549.0,33137.5
moving_frame_0025.png,1,2,435.0,533.0,33137.5
moving_frame_0025.png,1,3,424.0,688.0,33137.5
moving_frame_0032.png,1,0,259.0,714.0,37235.5
moving_frame_0032.png,1,1,147.0,580.0,37235.5
moving_frame_0032.png,1,2,336.0,471.0,37235.5
moving_frame_0032.png,1,3,456.0,572.0,37235.5
moving_frame_0033.png,1,0,259.0,689.0,35472.0
moving_frame_0033.png,1,1,128.0,574.0,35472.0
moving_frame_0033.png,1,2,308.0,456.0,35472.0
moving_frame_0033.png,1,3,439.0,543.0,35472.0
moving_frame_0034.png,1,0,253.0,663.0,33668.5
moving_frame_0034.png,1,1,105.0,565.0,33668.5
moving_frame_0034.png,1,2,276.0,442.0,33668.5
moving_frame_0034.png,1,3,415.0,514.0,33668.5
moving_frame_0035.png,1,0,239.0,636.0,32076.0
moving_frame_0035.png,1,1,76.0,557.0,32076.0
moving_frame_0035.png,1,2,235.0,428.0,32076.0
moving_frame_0035.png,1,3,383.0,483.0,32076.0
moving_frame_0036.png,1,0,218.0,609.0,30803.0
moving_frame_0036.png,1,1,41.0,549.0,30803.0
moving_frame_0036.png,1,2,190.0,416.0,30803.0
moving_frame_0036.png,1,3,347.0,458.0,30803.0
moving_frame_0038.png,0,0,1040.0,572.0,16539.5
moving_frame_0038.png,0,1,1181.0,588.0,16539.5
moving_frame_0038.png,0,2,1154.0,705.0,16539.5
moving_frame_0038.png,0,3,1018.0,688.0,16539.5
moving_frame_0039.png,0,0,959.0,508.0,13881.5
moving_frame_0039.png,0,1,1086.0,512.0,13881.5
moving_frame_0039.png,0,2,1068.0,623.0,13881.5
moving_frame_0039.png,0,3,946.0,619.0,13881.5
moving_frame_0040.png,0,0,878.0,455.0,12049.0
moving_frame_0040.png,0,1,994.0,450.0,12049.0
moving_frame_0040.png,0,2,985.0,556.0,12049.0
moving_frame_0040.png,0,3,873.0,561.0,12049.0
moving_frame_0041.png,0,0,798.0,410.0,10755.0
moving_frame_0041.png,0,1,905.0,399.0,10755.0
moving_frame_0041.png,0,2,903.0,500.0,10755.0
moving_frame_0041.png,0,3,799.0,513.0,10755.0
moving_frame_0042.png,0,0,717.0,375.0,9862.5
moving_frame_0042.png,0,1,818.0,357.0,9862.5
moving_frame_0042.png,0,2,822.0,455.0,9862.5
moving_frame_0042.png,0,3,725.0,474.0,9862.5
moving_frame_0043.png,0,0,634.0,346.0,9318.5
moving_frame_0043.png,0,1,731.0,324.0,9318.5
moving_frame_0043.png,0,2,741.0,418.0,9318.5
moving_frame_0043.png,0,3,649.0,443.0,9318.5
moving_frame_0044.png,0,0,551.0,333.0,8898.5
moving_frame_0044.png,0,1,644.0,305.0,8898.5
moving_frame_0044.png,0,2,660.0,397.0,8898.5
moving_frame_0044.png,0,3,572.0,426.0,8898.5
moving_frame_0045.png,0,0,465.0,325.0,8892.0
moving_frame_0045.png,0,1,556.0,293.0,8892.0
moving_frame_0045.png,0,2,579.0,382.0,8892.0
moving_frame_0045.png,0,3,492.0,417.0,8892.0
moving_frame_0046.png,0,0,376.0,324.0,8950.5
moving_frame_0046.png,0,1,466.0,288.0,8950.5
moving_frame_0046.png,0,2,495.0,375.0,8950.5
moving_frame_0046.png,0,3,409.0,414.0,8950.5
moving_frame_0047.png,0,0,282.0,330.0,9331.0
moving_frame_0047.png,0,1,372.0,288.0,9331.0
moving_frame_0047.png,0,2,408.0,374.0,9331.0
moving_frame_0047.png,0,3,323.0,419.0,9331.0
moving_frame_0048.png,0,0,181.0,343.0,9948.5
moving_frame_0048.png,0,1,274.0,296.0,9948.5
moving_frame_0048.png,0,2,316.0,381.0,9948.5
moving_frame_0048.png,0,3,230.0,431.0,9948.5
moving_frame_0049.png,0,0,72.0,364.0,10930.0
moving_frame_0049.png,0,1,169.0,311.0,10930.0
moving_frame_0049.png,0,2,220.0,394.0,10930.0
moving_frame_0049.png,0,3,131.0,451.0,10930.0
moving_frame_0055.png,3,0,1149.0,484.0,5019.0
moving_frame_0055.png,3,1,1239.0,486.0,5019.0
moving_frame_0055.png,3,2,1205.0,542.0,5019.0
moving_frame_0055.png,3,3,1120.0,542.0,5019.0
moving_frame_0056.png,3,0,1044.0,452.0,4413.5
moving_frame_0056.png,3,1,1126.0,446.0,4413.5
moving_frame_0056.png,3,2,1100.0,503.0,4413.5
moving_frame_0056.png,3,3,1021.0,508.0,4413.5
moving_frame_0057.png,3,0,945.0,429.0,4071.5
moving_frame_0057.png,3,1,1022.0,418.0,4071.5
moving_frame_0057.png,3,2,1002.0,475.0,4071.5
moving_frame_0057.png,3,3,928.0,485.0,4071.5
moving_frame_0058.png,3,0,852.0,414.0,3810.0
moving_frame_0058.png,3,1,924.0,399.0,3810.0
moving_frame_0058.png,3,2,910.0,455.0,3810.0
moving_frame_0058.png,3,3,840.0,471.0,3810.0
moving_frame_0059.png,3,0,761.0,408.0,3696.0
moving_frame_0059.png,3,1,831.0,388.0,3696.0
moving_frame_0059.png,3,2,820.0,445.0,3696.0
moving_frame_0059.png,3,3,754.0,465.0,3696.0
moving_frame_0060.png,3,0,672.0,410.0,3724.5
moving_frame_0060.png,3,1,741.0,384.0,3724.5
moving_frame_0060.png,3,2,736.0,441.0,3724.5
moving_frame_0060.png,3,3,670.0,466.0,3724.5
moving_frame_0061.png,3,0,639.0,474.0,3956.5
moving_frame_0061.png,3,1,710.0,448.0,3956.5
moving_frame_0061.png,3,2,707.0,505.0,3956.5
moving_frame_0061.png,3,3,639.0,532.0,3956.5
moving_frame_0062.png,3,0,604.0,540.0,4248.0
moving_frame_0062.png,3,1,678.0,512.0,4248.0
moving_frame_0062.png,3,2,676.0,571.0,4248.0
moving_frame_0062.png,3,3,606.0,599.0,4248.0
moving_frame_0063.png,3,0,567.0,608.0,4612.0
moving_frame_0063.png,3,1,645.0,579.0,4612.0
moving_frame_0063.png,3,2,644.0,639.0,4612.0
moving_frame_0063.png,3,3,571.0,669.0,4612.0
moving_frame_0065.png,4,0,806.0,25.0,9133.0
moving_frame_0065.png,4,1,892.0,21.0,9133.0
moving_frame_0065.png,4,2,880.0,128.0,9133.0
moving_frame_0065.png,4,3,798.0,137.0,9133.0
moving_frame_0066.png,4,0,761.0,85.0,9256.5
moving_frame_0066.png,4,1,849.0,81.0,9256.5
moving_frame_0066.png,4,2,841.0,186.0,9256.5
moving_frame_0066.png,4,3,756.0,195.0,9256.5
moving_frame_0067.png,4,0,717.0,142.0,9584.0
moving_frame_0067.png,4,1,808.0,138.0,9584.0
moving_frame_0067.png,4,2,802.0,243.0,9584.0
moving_frame_0067.png,4,3,715.0,253.0,9584.0
moving_frame_0068.png,4,0,671.0,198.0,10025.0
moving_frame_0068.png,4,1,765.0,193.0,10025.0
moving_frame_0068.png,4,2,762.0,299.0,10025.0
moving_frame_0068.png,4,3,671.0,309.0,10025.0
moving_frame_0069.png,4,0,625.0,252.0,10760.0
moving_frame_0069.png,4,1,723.0,248.0,10760.0
moving_frame_0069.png,4,2,721.0,356.0,10760.0
moving_frame_0069.png,4,3,625.0,366.0,10760.0
moving_frame_0070.png,7,0,1110.0,492.0,6653.0
moving_frame_0070.png,7,1,1190.0,517.0,6653.0
moving_frame_0070.png,7,2,1163.0,595.0,6653.0
moving_frame_0070.png,7,3,1085.0,564.0,6653.0
moving_frame_0070.png,4,0,477.0,224.0,11934.0
moving_frame_0070.png,4,1,582.0,219.0,11934.0
moving_frame_0070.png,4,2,584.0,330.0,11934.0
moving_frame_0070.png,4,3,482.0,343.0,11934.0
moving_frame_0071.png,7,0,983.0,454.0,5855.5
moving_frame_0071.png,7,1,1056.0,476.0,5855.5
moving_frame_0071.png,7,2,1032.0,552.0,5855.5
moving_frame_0071.png,7,3,961.0,525.0,5855.5
moving_frame_0071.png,4,0,316.0,198.0,14327.0
moving_frame_0071.png,4,1,435.0,191.0,14327.0
moving_frame_0071.png,4,2,442.0,308.0,14327.0
moving_frame_0071.png,4,3,328.0,325.0,14327.0
moving_frame_0072.png,6,0,1063.0,478.0,8748.0
moving_frame_0072.png,6,1,1157.0,505.0,8748.0
moving_frame_0072.png,6,2,1131.0,594.0,8748.0
moving_frame_0072.png,6,3,1039.0,561.0,8748.0
moving_frame_0072.png,7,0,867.0,421.0,5542.0
moving_frame_0072.png,7,1,936.0,441.0,5542.0
moving_frame_0072.png,7,2,914.0,517.0,5542.0
moving_frame_0072.png,7,3,846.0,493.0,5542.0
moving_frame_0072.png,4,0,133.0,175.0,18376.0
moving_frame_0072.png,4,1,273.0,165.0,18376.0
moving_frame_0072.png,4,2,287.0,292.0,18376.0
moving_frame_0072.png,4,3,155.0,314.0,18376.0
moving_frame_0073.png,6,0,946.0,445.0,8107.5
moving_frame_0073.png,6,1,1035.0,469.0,8107.5
moving_frame_0073.png,6,2,1012.0,556.0,8107.5
moving_frame_0073.png,6,3,924.0,528.0,8107.5
moving_frame_0073.png,7,0,756.0,394.0,5362.0
moving_frame_0073.png,7,1,824.0,412.0,5362.0
moving_frame_0073.png,7,2,804.0,488.0,5362.0
moving_frame_0073.png,7,3,738.0,467.0,5362.0
moving_frame_0074.png,6,0,837.0,417.0,7887.0
moving_frame_0074.png,6,1,923.0,438.0,7887.0
moving_frame_0074.png,6,2,903.0,527.0,7887.0
moving_frame_0074.png,6,3,818.0,502.0,7887.0
moving_frame_0074.png,7,0,649.0,372.0,5423.0
moving_frame_0074.png,7,1,717.0,388.0,5423.0
moving_frame_0074.png,7,2,699.0,466.0,5423.0
moving_frame_0074.png,7,3,633.0,447.0,5423.0
moving_frame_0075.png,6,0,734.0,396.0,7854.0
moving_frame_0075.png,6,1,820.0,414.0,7854.0
moving_frame_0075.png,6,2,802.0,504.0,7854.0
moving_frame_0075.png,6,3,718.0,483.0,7854.0
moving_frame_0075.png,7,0,541.0,355.0,5796.0
moving_frame_0075.png,7,1,611.0,370.0,5796.0
moving_frame_0075.png,7,2,597.0,451.0,5796.0
moving_frame_0075.png,7,3,527.0,433.0,5796.0
moving_frame_0076.png,6,0,647.0,385.0,7724.0
moving_frame_0076.png,6,1,732.0,399.0,7724.0
moving_frame_0076.png,6,2,719.0,489.0,7724.0
moving_frame_0076.png,6,3,634.0,472.0,7724.0
moving_frame_0076.png,7,0,450.0,351.0,6033.5
moving_frame_0076.png,7,1,523.0,364.0,6033.5
moving_frame_0076.png,7,2,511.0,446.0,6033.5
moving_frame_0076.png,7,3,439.0,431.0,6033.5
moving_frame_0077.png,6,0,560.0,377.0,7809.0
moving_frame_0077.png,6,1,646.0,388.0,7809.0
moving_frame_0077.png,6,2,636.0,479.0,7809.0
moving_frame_0077.png,6,3,551.0,466.0,7809.0
moving_frame_0077.png,7,0,356.0,351.0,6472.0
moving_frame_0077.png,7,1,432.0,361.0,6472.0
moving_frame_0077.png,7,2,424.0,446.0,6472.0
moving_frame_0077.png,7,3,348.0,434.0,6472.0
moving_frame_0077.png,8,0,1101.0,290.0,6427.0
moving_frame_0077.png,8,1,1185.0,298.0,6427.0
moving_frame_0077.png,8,2,1175.0,374.0,6427.0
moving_frame_0077.png,8,3,1091.0,365.0,6427.0
moving_frame_0078.png,6,0,473.0,374.0,8056.0
moving_frame_0078.png,6,1,561.0,381.0,8056.0
moving_frame_0078.png,6,2,555.0,473.0,8056.0
moving_frame_0078.png,6,3,467.0,464.0,8056.0
moving_frame_0078.png,7,0,257.0,356.0,7087.0
moving_frame_0078.png,7,1,338.0,363.0,7087.0
moving_frame_0078.png,7,2,333.0,451.0,7087.0
moving_frame_0078.png,7,3,252.0,442.0,7087.0
moving_frame_0078.png,8,0,998.0,267.0,5690.0
moving_frame_0078.png,8,1,1076.0,271.0,5690.0
moving_frame_0078.png,8,2,1069.0,345.0,5690.0
moving_frame_0078.png,8,3,992.0,339.0,5690.0
moving_frame_0079.png,6,0,383.0,375.0,8519.5
moving_frame_0079.png,6,1,475.0,378.0,8519.5
moving_frame_0079.png,6,2,472.0,472.0,8519.5
moving_frame_0079.png,6,3,381.0,467.0,8519.5
moving_frame_0079.png,7,0,151.0,366.0,8147.0
moving_frame_0079.png,7,1,240.0,369.0,8147.0
moving_frame_0079.png,7,2,239.0,461.0,8147.0
moving_frame_0079.png,7,3,150.0,457.0,8147.0
moving_frame_0079.png,8,0,902.0,246.0,5229.5
moving_frame_0079.png,8,1,975.0,248.0,5229.5
moving_frame_0079.png,8,2,971.0,320.0,5229.5
moving_frame_0079.png,8,3,898.0,317.0,5229.5
moving_frame_0080.png,5,0,1119.0,523.0,8324.5
moving_frame_0080.png,5,1,1211.0,522.0,8324.5
moving_frame_0080.png,5,2,1208.0,613.0,8324.5
moving_frame_0080.png,5,3,1116.0,613.0,8324.5
moving_frame_0080.png,7,0,35.0,382.0,9460.5
moving_frame_0080.png,7,1,134.0,381.0,9460.5
moving_frame_0080.png,7,2,138.0,477.0,9460.5
moving_frame_0080.png,7,3,40.0,478.0,9460.5
moving_frame_0080.png,6,0,289.0,380.0,9266.5
moving_frame_0080.png,6,1,386.0,379.0,9266.5
moving_frame_0080.png,6,2,388.0,475.0,9266.5
moving_frame_0080.png,6,3,292.0,476.0,9266.5
moving_frame_0081.png,5,0,1027.0,489.0,7314.0
moving_frame_0081.png,5,1,1111.0,483.0,7314.0
moving_frame_0081.png,5,2,1112.0,570.0,7314.0
moving_frame_0081.png,5,3,1028.0,576.0,7314.0
moving_frame_0081.png,6,0,189.0,391.0,10453.0
moving_frame_0081.png,6,1,294.0,385.0,10453.0
moving_frame_0081.png,6,2,302.0,484.0,10453.0
moving_frame_0081.png,6,3,198.0,491.0,10453.0
moving_frame_0081.png,8,0,720.0,215.0,4769.0
moving_frame_0081.png,8,1,788.0,212.0,4769.0
moving_frame_0081.png,8,2,791.0,282.0,4769.0
moving_frame_0081.png,8,3,723.0,285.0,4769.0
moving_frame_0082.png,5,0,941.0,461.0,6559.5
moving_frame_0082.png,5,1,1019.0,451.0,6559.5
moving_frame_0082.png,5,2,1023.0,534.0,6559.5
moving_frame_0082.png,5,3,946.0,546.0,6559.5
moving_frame_0082.png,6,0,82.0,409.0,11924.0
moving_frame_0082.png,6,1,197.0,397.0,11924.0
moving_frame_0082.png,6,2,210.0,499.0,11924.0
moving_frame_0082.png,6,3,97.0,513.0,11924.0
moving_frame_0082.png,8,0,632.0,204.0,4721.5
moving_frame_0082.png,8,1,699.0,199.0,4721.5
moving_frame_0082.png,8,2,705.0,268.0,4721.5
moving_frame_0082.png,8,3,637.0,274.0,4721.5
moving_frame_0083.png,5,0,860.0,439.0,5952.5
moving_frame_0083.png,5,1,933.0,424.0,5952.5
moving_frame_0083.png,5,2,940.0,504.0,5952.5
moving_frame_0083.png,5,3,868.0,520.0,5952.5
moving_frame_0083.png,8,0,543.0,195.0,4793.0
moving_frame_0083.png,8,1,611.0,188.0,4793.0
moving_frame_0083.png,8,2,619.0,257.0,4793.0
moving_frame_0083.png,8,3,552.0,266.0,4793.0
moving_frame_0084.png,5,0,901.0,481.0,6800.5
moving_frame_0084.png,5,1,979.0,465.0,6800.5
moving_frame_0084.png,5,2,986.0,550.0,6800.5
moving_frame_0084.png,5,3,910.0,569.0,6800.5
moving_frame_0084.png,8,0,558.0,216.0,5336.0
moving_frame_0084.png,8,1,630.0,208.0,5336.0
moving_frame_0084.png,8,2,639.0,281.0,5336.0
moving_frame_0084.png,8,3,568.0,290.0,5336.0
moving_frame_0085.png,5,0,949.0,531.0,7684.0
moving_frame_0085.png,5,1,1032.0,512.0,7684.0
moving_frame_0085.png,5,2,1038.0,603.0,7684.0
moving_frame_0085.png,5,3,957.0,624.0,7684.0
moving_frame_0085.png,8,0,575.0,239.0,6017.0
moving_frame_0085.png,8,1,651.0,230.0,6017.0
moving_frame_0085.png,8,2,660.0,308.0,6017.0
moving_frame_0085.png,8,3,585.0,318.0,6017.0
moving_frame_0086.png,5,0,1005.0,588.0,8821.0
moving_frame_0086.png,5,1,1093.0,566.0,8821.0
moving_frame_0086.png,5,2,1099.0,664.0,8821.0
moving_frame_0086.png,5,3,1013.0,689.0,8821.0
moving_frame_0086.png,8,0,594.0,266.0,6842.5
moving_frame_0086.png,8,1,675.0,255.0,6842.5
moving_frame_0086.png,8,2,685.0,338.0,6842.5
moving_frame_0086.png,8,3,605.0,350.0,6842.5
moving_frame_0087.png,8,0,617.0,296.0,7831.5
moving_frame_0087.png,8,1,703.0,284.0,7831.5
moving_frame_0087.png,8,2,713.0,373.0,7831.5
moving_frame_0087.png,8,3,628.0,387.0,7831.5
moving_frame_0088.png,8,0,642.0,332.0,8916.5
moving_frame_0088.png,8,1,734.0,318.0,8916.5
moving_frame_0088.png,8,2,745.0,412.0,8916.5
moving_frame_0088.png,8,3,654.0,429.0,8916.5
moving_frame_0089.png,8,0,673.0,373.0,10335.5
moving_frame_0089.png,8,1,772.0,357.0,10335.5
moving_frame_0089.png,8,2,782.0,459.0,10335.5
moving_frame_0089.png,8,3,685.0,478.0,10335.5
moving_frame_0090.png,8,0,708.0,422.0,12297.0
moving_frame_0090.png,8,1,816.0,403.0,12297.0
moving_frame_0090.png,8,2,827.0,514.0,12297.0
moving_frame_0090.png,8,3,722.0,537.0,12297.0
moving_frame_0090.png,11,0,379.0,168.0,1397.5
moving_frame_0090.png,11,1,306.0,175.0,1397.5
moving_frame_0090.png,11,2,305.0,155.0,1397.5
moving_frame_0090.png,11,3,373.0,149.0,1397.5
moving_frame_0091.png,8,0,752.0,482.0,14470.0
moving_frame_0091.png,8,1,868.0,459.0,14470.0
moving_frame_0091.png,8,2,880.0,580.0,14470.0
moving_frame_0091.png,8,3,766.0,607.0,14470.0
