method,label,anchor_marker_id,parent_frame,child_frame,camera_id,status,estimate_status,quality_status,deployment_eligible,evaluation_status,source,x_m,y_m,z_m,roll_rad,pitch_rad,yaw_rad,qx,qy,qz,qw,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
ap01,advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,evaluation_anchor_marker_14,cam_edge_0_optical_frame,cam_edge_0,available_diagnostic_only,available,rejected_unstable_consensus,False,available,method_primary_result,0.38941576292027946,-1.82219442047497,2.308273678989134,-1.9872820319006925,0.015720600327962412,0.026005511341373706,-0.8379772592203797,-0.006607397406866403,0.013680883825392384,0.5454936193456019,0.9995383514345277,-0.003851972128348406,-0.030137125315282055,0.38941576292027946,0.025999367206691576,-0.4047861071054865,0.9140417060502422,-1.82219442047497,-0.01571995281157686,-0.9144032861954883,-0.4044990893419834,2.308273678989134,0.0,0.0,0.0,1.0
ap01,advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,evaluation_anchor_marker_14,cam_edge_1_optical_frame,cam_edge_1,available,available,gauge_identity,True,available,method_primary_result,-4.379335841315607,-0.21091124051604382,1.8882607419714192,-1.8167958275924023,0.0683595017899077,-1.8929100095594777,-0.44361812502476056,0.6516759146861912,-0.4829440221052725,0.3811647057116044,-0.3158328525386038,-0.21002806267189844,0.9252771596379203,-4.379335841315607,-0.9463529269156374,0.13993606132459602,-0.2912628305485701,-0.21091124051604382,-0.06830627332489037,-0.9676291188421564,-0.24295707726513616,1.8882607419714192,0.0,0.0,0.0,1.0
ap01,advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,evaluation_anchor_marker_14,cam_edge_3_optical_frame,cam_edge_3,available_diagnostic_only,available,rejected_unstable_consensus,False,available,method_primary_result,-3.1264403148218847,-0.9438468334254329,2.280915235709685,-1.9616674060253785,0.002997662585053889,-1.153836883500009,-0.6960126367891113,0.45394110130763854,-0.3024024627032763,0.4669653483123458,0.40498045418920375,-0.349474543082672,0.8449013998460789,-3.1264403148218847,-0.9143204283896583,-0.15176168003827553,0.37548175282070856,-0.9438468334254329,-0.00299765809556608,-0.924573380651378,-0.3809922280530462,2.280915235709685,0.0,0.0,0.0,1.0
ap01,advanced_strategy_wizard_robustness_v1__direct_markers_2__direct_inlier_ratio_0__96129bf5,14,evaluation_anchor_marker_14,cam_edge_5_optical_frame,cam_edge_5,available_diagnostic_only,available,rejected_unstable_consensus,False,available,method_primary_result,-2.9354618599820252,-1.0474019195227515,3.0943111708040436,-2.10421802988552,0.19587916949282883,-1.8311669840596494,-0.48821079599773354,0.7148633915773294,-0.339452779691739,0.3679570089200222,-0.2525157165157805,-0.4481999918932956,0.8575270142563274,-2.9354618599820252,-0.9478161098331337,0.29284405806162256,-0.12604356230599864,-1.0474019195227515,-0.19462896714853906,-0.8446058991771551,-0.4987588998923649,3.0943111708040436,0.0,0.0,0.0,1.0
