timestamp,scenario,method,success,failure_reason,total_attempts,estimated_baseline_m,expected_baseline_m,baseline_error_m,rotation_error_deg,translation_x_m,translation_y_m,translation_z_m,camera_1_status,camera_2_status,camera_1_points,camera_2_points,camera_1_image,camera_2_image,camera_1_target_x_m,camera_1_target_y_m,camera_1_target_z_m,camera_2_target_x_m,camera_2_target_y_m,camera_2_target_z_m
1780413617.0302122,yaw_0deg,checkerboard,true,,1,0.7059738084095687,0.7,0.005973808409568737,0.2631180153716846,-0.7059727995005178,-0.00010094355799211696,0.0011892586388748683,SB,SB,54,54,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_0deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_0deg_camera_2_SB.png,0.13033492770021496,0.2981635963102991,1.7844904226801903,0.8280322974969025,0.2983448109735029,1.787145287898217
1780413619.4175751,yaw_10deg,checkerboard,true,,1,0.7503419876944122,0.7,0.05034198769441223,1.6235496424912912,-0.7502947571514079,-0.0020681533358149484,0.008160798373368472,SB,SB,54,54,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_10deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_10deg_camera_2_SB.png,0.12493003486451557,0.29858055093479585,1.856950743733442,0.822436807787495,0.2987650547474934,1.873170969575777
1780413621.7716253,yaw_20deg,checkerboard,true,,1,0.6954439462750991,0.7,0.004556053724900866,0.18136547086846724,-0.6954309090872187,-0.0034682617693705398,-0.0024706794827775713,SB,SB,54,54,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_20deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_20deg_camera_2_SB.png,0.10355785074266229,0.2982785243205191,1.954306161527314,0.8034867326308414,0.29853618720059,1.9554270587729565
1780413624.127045,yaw_30deg,checkerboard,true,,1,0.6852548140576138,0.7,0.014745185942386163,0.48437256174528664,-0.6852379847701108,-0.0029935995557488493,-0.0037553666974243782,SB,SB,54,54,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_30deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_30deg_camera_2_SB.png,0.06789933674399906,0.2983294235502253,2.034102675087107,0.7701156941067479,0.29777124106936687,2.032026302354265
1780413626.4839225,yaw_35deg,checkerboard,false,camera_1:SB;camera_2:checkerboard_not_found,1,,0.7,,,,,,SB,checkerboard_not_found,54,0,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_35deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_35deg_camera_2_checkerboard_not_found.png,,,,,,
1780413628.8342707,yaw_40deg,checkerboard,false,camera_1:SB;camera_2:checkerboard_not_found,1,,0.7,,,,,,SB,checkerboard_not_found,54,0,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_40deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_40deg_camera_2_checkerboard_not_found.png,,,,,,
1780413631.1813736,yaw_45deg,checkerboard,false,camera_1:SB;camera_2:checkerboard_not_found,1,,0.7,,,,,,SB,checkerboard_not_found,54,0,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_45deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_45deg_camera_2_checkerboard_not_found.png,,,,,,
1780413633.530607,yaw_50deg,checkerboard,false,camera_1:SB;camera_2:checkerboard_not_found,1,,0.7,,,,,,SB,checkerboard_not_found,54,0,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_50deg_camera_1_SB.png,results/checkerboard/target_9x6_square0_12/res320x240/yaw/debug_images/yaw_50deg_camera_2_checkerboard_not_found.png,,,,,,
