residual_evaluation_index,source,solver_iteration,solver_nfev,elapsed_seconds,robust_cost,reprojection_rmse_px,mean_reprojection_error_px,maximum_reprojection_error_px,parameter_step_norm
1,initial_diagnostic,,,0.017309620999981234,57254.86173011127,18.683991407696904,10.247644639270513,179.16553791617164,
2,solver_residual_call,,,0.052657608000004075,57254.86173011127,18.683991407696904,10.247644639270513,179.16553791617164,0.0
3,solver_residual_call,,,0.07036411799998632,57254.861758926265,18.68399146833889,10.24764463174643,179.16553791617164,2.9204854978814865e-08
4,solver_residual_call,,,0.08711041099999761,57254.86195044723,18.68399144779445,10.247644669161788,179.16553791617164,3.278670705116082e-08
5,solver_residual_call,,,0.10738530000000424,57254.86194465395,18.683991439161225,10.247644668023371,179.16553791617164,2.1073424255447017e-08
6,solver_residual_call,,,0.12446933699999363,57254.86183920293,18.683991424565445,10.247644654003144,179.16553791617164,2.1073424255447017e-08
7,solver_residual_call,,,0.1404736319999813,57254.8617754312,18.683991429291638,10.247644643040628,179.16553791617164,2.9966825339628183e-08
8,solver_residual_call,,,0.15627004699999247,57254.861716565865,18.683991390065703,10.247644640654467,179.16553791617164,4.049143750091428e-08
9,solver_residual_call,,,0.17227268599998524,57254.86159776098,18.6839914007709,10.247644616387076,179.16553791617164,3.5614041621320386e-08
10,solver_residual_call,,,0.18869094900000505,57254.860737486495,18.683991338172007,10.247644455945226,179.16553791617164,3.146651514255167e-08
11,solver_residual_call,,,0.20643856799998161,57254.861382831594,18.683991379147596,10.247644573115524,179.16553791617164,3.2518456005774733e-08
12,solver_residual_call,,,0.22289030199999615,57254.86163216354,18.68399140184863,10.247644623125886,179.16553791617164,6.318621741938653e-08
13,solver_residual_call,,,0.2448319399999832,57254.8618247236,18.6839914150851,10.247644657245223,179.16553791617164,6.198761816029471e-08
14,solver_residual_call,,,0.26094959099998505,57254.86186781439,18.683991416170176,10.247644663696953,179.16553791617164,3.715239335760101e-08
15,solver_residual_call,,,0.2771461410000029,57254.86187917544,18.683991417749525,10.247644620470139,179.16553791617164,4.2704505957681035e-08
16,solver_residual_call,,,0.2946637499999838,57254.86270034831,18.68399158239147,10.247644774766663,179.16553791617164,3.00561643580429e-08
17,solver_residual_call,,,0.3113952500000039,57254.86240567444,18.683991535001734,10.247644767408032,179.16553791617164,2.1447576064114784e-08
18,solver_residual_call,,,0.3311251410000011,57254.86140526697,18.683991383735915,10.247644577245818,179.16553791617164,4.9451711033067156e-08
