entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
static_camera,cam_edge_0,with_moving_main_compat_widest_path_v1,0.0625905462516045,-0.9312301673479058,3.2677847925990906,-119.05710271651128,-24.37428371445487,11.102608449080062,-1.9932868885682118,-0.452615759732653,-0.3204659965193973
static_camera,cam_edge_1,with_moving_main_compat_widest_path_v1,-4.143869447246187,0.3720160007926434,2.00627127312138,-104.23378940833535,1.6213113322331245,-112.41396618918309,-1.1178625742700101,1.7107283887731513,-1.3051398011342294
static_camera,cam_edge_3,with_moving_main_compat_widest_path_v1,-3.283961162718686,-1.6216419592090612,1.9743719572699243,-107.9752913176128,0.2879404255013385,-59.033840226118286,-1.6912410140739047,0.9616008897264308,-0.6924590900492609
static_camera,cam_edge_5,with_moving_main_compat_widest_path_v1,5.824387914051135,1.4560189211588745,1.4157747066780653,-98.11375572091958,3.023199545082517,128.62887559601555,-0.9258747546988674,-1.817365275605186,1.6175223977824464
