camera_id,productive_algorithm,productive_path,productive_bottleneck_score,v2_algorithm,v2_path,v2_bottleneck_score,diagnostic_algorithm,diagnostic_path,diagnostic_bottleneck_score,translation_difference_m,rotation_difference_deg,productive_v2_translation_difference_m,productive_v2_rotation_difference_deg
cam_edge_0,main_compat_widest_path_v1,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000074 -> marker:0 -> observer:moving_frame_000030 -> marker:4 -> observer:cam_edge_0,0.5985521158553717,maximum_bottleneck_v2,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000074 -> marker:0 -> observer:moving_frame_000030 -> marker:4 -> observer:cam_edge_0,0.5985521158553717,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_1 -> marker:7 -> observer:cam_edge_0,0.4681452516093435,1.2057627847214425,31.642449113598886,0.0,0.0
cam_edge_1,main_compat_widest_path_v1,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000114 -> marker:2 -> observer:cam_edge_1,0.5824511942135953,maximum_bottleneck_v2,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000114 -> marker:2 -> observer:cam_edge_1,0.5824511942135953,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_1,0.4681452516093435,0.19120179080025623,2.850966159796175,0.0,1.7075472925031877e-06
cam_edge_3,main_compat_widest_path_v1,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:cam_edge_3,0.6444709705681493,maximum_bottleneck_v2,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:cam_edge_3,0.6444709705681493,unweighted_first_hit_bfs_diagnostic,observer:cam_edge_3,0.49693020722356035,0.1213689977529603,1.9929275087881688,0.0,0.0
cam_edge_5,main_compat_widest_path_v1,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000068 -> marker:16 -> observer:moving_frame_000018 -> marker:10 -> observer:moving_frame_000015 -> marker:12 -> observer:moving_frame_000161 -> marker:11 -> observer:moving_frame_000009 -> marker:9 -> observer:cam_edge_5,0.5425930846392036,maximum_bottleneck_v2,observer:moving_frame_000048 -> marker:3 -> observer:moving_frame_000120 -> marker:19 -> observer:moving_frame_000067 -> marker:16 -> observer:moving_frame_000018 -> marker:10 -> observer:cam_edge_5,0.5425930846392036,unweighted_first_hit_bfs_diagnostic,observer:moving_frame_000028 -> marker:0 -> observer:cam_edge_5,0.46820057956466393,3.9599459988062096,35.56929090247152,0.8074552038245058,14.85739843623008
