initialization_algorithm,initialized_type,initialized_id,from_type,from_id,observed_marker_id,observer_id,frame_id,edge_quality,path_length,path_bottleneck_score,pnp_reprojection_rmse_px,area_px2,distance_m
main_compat_widest_path_v1,observer,moving_frame_000049,marker,14,14,moving_frame_000049,49,0.7012819318991719,1,0.7012819318991719,0.15250660257875046,3248.0,2.407198980457193
main_compat_widest_path_v1,observer,moving_frame_000050,marker,14,14,moving_frame_000050,50,0.682010822290557,1,0.682010822290557,0.13252292078676825,3377.0,2.3822995391762856
main_compat_widest_path_v1,observer,moving_frame_000048,marker,14,14,moving_frame_000048,48,0.6444709705681493,1,0.6444709705681493,0.31653552075400865,3256.5,2.419636498218137
main_compat_widest_path_v1,observer,moving_frame_000051,marker,14,14,moving_frame_000051,51,0.6419397935978827,1,0.6419397935978827,0.1943658764651129,3501.0,2.373977276702938
main_compat_widest_path_v1,marker,3,observer,moving_frame_000048,3,moving_frame_000048,48,0.6654726861201579,2,0.6444709705681493,0.12783800091445155,2588.0,2.3478563225891502
main_compat_widest_path_v1,observer,moving_frame_000046,marker,3,3,moving_frame_000046,46,0.6929123881254521,3,0.6444709705681493,0.11685157199681508,2278.0,2.394478979323979
main_compat_widest_path_v1,observer,moving_frame_000120,marker,3,3,moving_frame_000120,120,0.667507968118791,3,0.6444709705681493,0.09058630613776875,1590.5,2.710591459680243
main_compat_widest_path_v1,observer,moving_frame_000047,marker,3,3,moving_frame_000047,47,0.6634399834176149,3,0.6444709705681493,0.20648345302334487,2408.5,2.3779556532238244
main_compat_widest_path_v1,observer,moving_frame_000045,marker,3,3,moving_frame_000045,45,0.6619183549397597,3,0.6444709705681493,0.13543707613645659,2222.0,2.407184371729191
main_compat_widest_path_v1,observer,moving_frame_000052,marker,3,3,moving_frame_000052,52,0.6446391505934016,3,0.6444709705681493,0.14836172539030182,3545.0,2.283707175348251
main_compat_widest_path_v1,observer,moving_frame_000044,marker,3,3,moving_frame_000044,44,0.5905015600400803,3,0.5905015600400803,0.3475785066511628,2120.0,2.4543569656679853
main_compat_widest_path_v1,marker,19,observer,moving_frame_000120,19,moving_frame_000120,120,0.807005634020971,4,0.6444709705681493,0.61384100596587,11505.0,1.4078757191483484
main_compat_widest_path_v1,observer,moving_frame_000117,marker,19,19,moving_frame_000117,117,0.8467664938100894,5,0.6444709705681493,0.17262424326775835,8292.0,1.5724954666497026
main_compat_widest_path_v1,observer,moving_frame_000119,marker,19,19,moving_frame_000119,119,0.8452424874454587,5,0.6444709705681493,0.19683708117440307,9545.5,1.4743203925121562
main_compat_widest_path_v1,observer,moving_frame_000118,marker,19,19,moving_frame_000118,118,0.8303083726491028,5,0.6444709705681493,0.2801597012225406,8907.5,1.5215009232756407
main_compat_widest_path_v1,observer,moving_frame_000075,marker,19,19,moving_frame_000075,75,0.8263631709164169,5,0.6444709705681493,0.2463548235497026,9806.5,1.3471040897305742
main_compat_widest_path_v1,observer,moving_frame_000074,marker,19,19,moving_frame_000074,74,0.8260745524001756,5,0.6444709705681493,0.25693322248712563,7857.0,1.4651051552300114
main_compat_widest_path_v1,observer,moving_frame_000116,marker,19,19,moving_frame_000116,116,0.791643275280268,5,0.6444709705681493,0.26889391306644367,7830.5,1.6290974351159455
main_compat_widest_path_v1,observer,moving_frame_000121,marker,19,19,moving_frame_000121,121,0.7774092049817759,5,0.6444709705681493,0.4856428915148753,14271.0,1.3573303109590829
main_compat_widest_path_v1,observer,moving_frame_000115,marker,19,19,moving_frame_000115,115,0.7710909852745012,5,0.6444709705681493,0.1684073210652564,7452.5,1.703222066652479
main_compat_widest_path_v1,observer,moving_frame_000122,marker,19,19,moving_frame_000122,122,0.7613298998339251,5,0.6444709705681493,0.2426797405592736,18146.0,1.319616467065999
main_compat_widest_path_v1,observer,moving_frame_000114,marker,19,19,moving_frame_000114,114,0.7286051929279197,5,0.6444709705681493,0.1656191566692402,7154.5,1.765649629933895
main_compat_widest_path_v1,observer,cam_edge_3,marker,19,19,cam_edge_3,static,0.7076973087720394,5,0.6444709705681493,0.016647152282941655,2079.0,3.069909646884428
main_compat_widest_path_v1,observer,moving_frame_000068,marker,19,19,moving_frame_000068,68,0.6641329045366954,5,0.6444709705681493,0.24223623899933164,3858.0,2.043455548496069
main_compat_widest_path_v1,marker,0,observer,moving_frame_000074,0,moving_frame_000074,74,0.7441588296473547,6,0.6444709705681493,0.08317146041262043,4305.5,2.489890739225449
main_compat_widest_path_v1,marker,2,observer,moving_frame_000114,2,moving_frame_000114,114,0.7395579729945726,6,0.6444709705681493,0.22739507431090406,10210.0,1.8459303119735275
main_compat_widest_path_v1,marker,16,observer,moving_frame_000068,16,moving_frame_000068,68,0.7512485582466522,6,0.6444709705681493,0.16607678429602332,11803.0,1.6217620278358025
main_compat_widest_path_v1,observer,moving_frame_000078,marker,0,0,moving_frame_000078,78,0.8172181691353878,7,0.6444709705681493,0.08106657745134407,5513.0,2.1242319755006602
main_compat_widest_path_v1,observer,moving_frame_000030,marker,0,0,moving_frame_000030,30,0.615165780850741,7,0.615165780850741,0.04381503923094508,818.0,5.802688187991729
main_compat_widest_path_v1,observer,moving_frame_000113,marker,2,2,moving_frame_000113,113,0.7311807747093326,7,0.6444709705681493,0.2516356361739372,8301.0,1.93320826449186
main_compat_widest_path_v1,observer,moving_frame_000105,marker,2,2,moving_frame_000105,105,0.7260719552085507,7,0.6444709705681493,0.052347412576120855,6639.5,2.094509393862937
main_compat_widest_path_v1,observer,moving_frame_000112,marker,2,2,moving_frame_000112,112,0.7068572728433047,7,0.6444709705681493,0.2592116527349009,6930.5,2.018555834269088
main_compat_widest_path_v1,observer,moving_frame_000110,marker,2,2,moving_frame_000110,110,0.7056360901115392,7,0.6444709705681493,0.10606926115736176,5481.0,2.161984019077594
main_compat_widest_path_v1,observer,moving_frame_000103,marker,2,2,moving_frame_000103,103,0.7032468635471628,7,0.6444709705681493,0.2253619378222619,8168.0,2.008482865187278
main_compat_widest_path_v1,observer,moving_frame_000106,marker,2,2,moving_frame_000106,106,0.7011382043424006,7,0.6444709705681493,0.12349708177795916,6087.0,2.129757018118423
main_compat_widest_path_v1,observer,moving_frame_000111,marker,2,2,moving_frame_000111,111,0.6809307857426453,7,0.6444709705681493,0.295705265766604,6021.0,2.092746497622031
main_compat_widest_path_v1,observer,cam_edge_1,marker,2,2,cam_edge_1,static,0.5824511942135953,7,0.5824511942135953,0.20013423151238488,1824.0,3.5976855054744283
main_compat_widest_path_v1,observer,moving_frame_000065,marker,16,16,moving_frame_000065,65,0.8502540334432644,7,0.6444709705681493,0.018459477956367952,6515.0,1.8626827079190444
main_compat_widest_path_v1,observer,moving_frame_000066,marker,16,16,moving_frame_000066,66,0.831945320233143,7,0.6444709705681493,0.1032393212213879,7591.0,1.786968731769183
main_compat_widest_path_v1,observer,moving_frame_000067,marker,16,16,moving_frame_000067,67,0.8080021334480287,7,0.6444709705681493,0.18459363332543122,9302.0,1.7046798709623472
main_compat_widest_path_v1,observer,moving_frame_000064,marker,16,16,moving_frame_000064,64,0.8013085832341954,7,0.6444709705681493,0.17276764241800432,5691.0,1.9452282015543216
main_compat_widest_path_v1,observer,moving_frame_000062,marker,16,16,moving_frame_000062,62,0.7855609545858935,7,0.6444709705681493,0.0416397749393781,4920.0,2.115480618570902
main_compat_widest_path_v1,observer,moving_frame_000059,marker,16,16,moving_frame_000059,59,0.7283999948626303,7,0.6444709705681493,0.10962597656637513,4262.0,2.297333706077692
main_compat_widest_path_v1,observer,moving_frame_000061,marker,16,16,moving_frame_000061,61,0.7280225141932171,7,0.6444709705681493,0.22582020804336805,4698.0,2.2226606728792695
main_compat_widest_path_v1,observer,moving_frame_000058,marker,16,16,moving_frame_000058,58,0.697130431059258,7,0.6444709705681493,0.22225185586905,4182.0,2.3324434723111582
main_compat_widest_path_v1,observer,moving_frame_000053,marker,16,16,moving_frame_000053,53,0.6228176502860512,7,0.6228176502860512,0.21052111171442422,4042.5,2.6088079831104998
main_compat_widest_path_v1,observer,moving_frame_000028,marker,16,16,moving_frame_000028,28,0.6047392569831719,7,0.6047392569831719,0.09818126622707495,1545.0,4.452909413803334
