entity_type,entity_id,source,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,rvec_x,rvec_y,rvec_z
marker,0,with_moving_widest_path,-2.5869289572103584,-0.018557637593220044,0.8825120768205638,63.11429120316838,-1.0441620474117697,84.72061542935292,0.898863029705964,0.795534722167706,1.3247985002971936
marker,1,with_moving_widest_path,-2.2457859498116126,-1.055335648001714,1.3608377686226594,-1.5767866416046252,-0.8400479063144908,-89.23992608572503,-0.03313542761998692,0.009861829372989963,-1.5575949124774984
marker,2,with_moving_widest_path,-1.0978330786872528,-1.0512201984771687,0.7854483275747204,64.38059412853033,-2.5693265816077773,-91.0247583843353,0.8333554322315027,-0.9111268858937563,-1.379061221600315
marker,3,with_moving_widest_path,0.0973676103464225,0.7059754280728914,0.3990079580434067,90.00926452222893,-1.1966728490703862,-0.0038829667386918038,1.5708950587827195,-0.016455943784802876,0.016352144399056398
marker,4,with_moving_widest_path,0.6907309095848235,0.7263451847744182,1.6070570500689818,88.7900266107659,0.23931365847702338,3.987805490242836,1.5488501629239868,0.05722993738110037,0.051842153985602615
marker,5,with_moving_widest_path,2.0455232280967337,-1.4193891558647405,0.7647331230105343,66.32913524905408,-0.37675798400358534,-83.18599486573571,0.9337880418152399,-0.8372889042334952,-1.2709349653568962
marker,6,with_moving_widest_path,2.00855964651646,0.09095897364902716,0.9834068060035988,68.32457289708452,-1.0595014096353619,-85.44249952458448,0.9399052425755026,-0.8919939193923798,-1.2864777878023728
marker,7,with_moving_widest_path,1.9833256866312008,0.5336630455661084,0.9715353155121208,67.54198062198236,-0.9802556911986643,-84.66183906819008,0.9347372907472147,-0.8736059533400499,-1.2802241327834758
marker,8,with_moving_widest_path,2.7702238802938206,-0.8863514863045941,1.049001000980792,69.86897837865183,-1.4961444551652172,-84.61631942183848,0.960523675778506,-0.9076572785059775,-1.26052014821857
marker,9,with_moving_widest_path,2.8944738434705144,-1.0612399097988208,1.9425286225972982,66.60323846969318,-2.1509774385221276,79.72726460563825,0.986069966887989,0.7767051974570355,1.2423244180366153
marker,10,with_moving_widest_path,2.6045282251423503,-2.5002639900591856,1.8717281616042272,57.963248921114236,-2.2095287237036385,79.50468737860838,0.8649589173280952,0.6699242997070153,1.278539291133916
marker,11,with_moving_widest_path,3.734481209839947,-1.719498640242617,2.1860550832474246,-8.189916631708913,-2.510814180172369,79.33812080792153,-0.08898377015198333,-0.13540532152162646,1.3788253508002488
marker,12,with_moving_widest_path,3.5980669618132572,-2.694908201565751,2.0985259783756742,64.2412632346541,12.14196125595989,167.31767279548697,-0.08804478588184826,1.5390656539133996,2.3883643663553227
marker,13,with_moving_widest_path,3.9686060195053283,-1.005660311383713,2.044600280239199,-12.708149016234346,-3.096911170404334,79.77514715943623,-0.1470836226274621,-0.19900751036593448,1.3798856361764573
marker,14,with_moving_widest_path,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
marker,16,with_moving_widest_path,-1.1384008871244307,-1.2364383854271583,1.1106273167974345,84.66064730198266,-2.374820678280699,80.72863498541105,1.2355825996157717,1.0027277060970998,1.1562164224323894
marker,17,with_moving_widest_path,1.688474335482363,-1.6666319257394144,1.5707388797093342,90.07392182576378,-1.1790484741953156,-173.39654892888672,0.10211754583052811,-2.155036637058625,-2.149704397143603
marker,19,with_moving_widest_path,-1.2888350468010465,0.5788847994936644,1.1582133434319308,89.2765075720925,1.8130754094485793,0.1449058135542702,1.5579865441239782,0.026936590608231326,-0.022657908845166844
marker,20,with_moving_widest_path,5.887611825360076,-0.9728960006110372,1.4010412438079085,76.40417722965117,0.08110883007525044,-83.2251152663793,1.0784086872090501,-0.9561450304709237,-1.216946629787506
