observer_id,frame_number,marker_ids,marker_count,frame_score,reference_marker_seen,selection_reasons
moving_frame_000000,0,2;3;18,3,57.51801307682286,True,reference_marker_3
moving_frame_000001,1,2;3;4,3,83.18448964940806,True,reference_marker_3
moving_frame_000002,2,2;3;4;20,4,90.53265178169197,True,reference_marker_3;top_marker_2
moving_frame_000003,3,2;3;4;20,4,71.40917180876454,True,reference_marker_3
moving_frame_000004,4,2;3;4;20,4,102.28330989936724,True,reference_marker_3;top_pair_3_20
moving_frame_000005,5,2;3;4;19;20,5,91.92820431578211,True,reference_marker_3;top_pair_19_20;top_pair_2_19;top_pair_3_19;top_pair_4_19
moving_frame_000006,6,2;3;4;20,4,91.68168180348088,True,reference_marker_3
moving_frame_000007,7,2;3;4;20,4,88.87817539758444,True,reference_marker_3
moving_frame_000008,8,2;3;4;20,4,120.17456199088326,True,reference_marker_3
moving_frame_000009,9,2;3;4;20,4,137.0680169212441,True,reference_marker_3
moving_frame_000010,10,2;3;4;18;20,5,182.25977452477036,True,reference_marker_3;top_pair_18_20;top_pair_2_20;top_pair_2_3;top_pair_3_18;top_pair_3_20;top_pair_3_4;top_pair_4_20
moving_frame_000011,11,2;3;4;18;20,5,189.89694286570102,True,reference_marker_3;top_pair_2_3;top_pair_3_18;top_pair_3_4
moving_frame_000012,12,2;3;4;18;20,5,159.11974341170827,True,reference_marker_3;top_pair_3_18
moving_frame_000013,13,2;3;4;20,4,86.98150434209083,True,reference_marker_3
moving_frame_000014,14,2;3;4;20,4,176.1537971502983,True,reference_marker_3;top_pair_2_20;top_pair_4_20
moving_frame_000015,15,2;3;4;20,4,190.10546706793974,True,reference_marker_3
moving_frame_000017,17,2;4,2,229.58138333246313,False,top_marker_2;top_marker_4;top_pair_2_4
moving_frame_000018,18,2;4;20,3,164.59503763452028,False,top_marker_4
moving_frame_000019,19,2;4;20,3,180.18083090131853,False,top_marker_4
moving_frame_000020,20,2;4;20,3,270.23551116164475,False,top_marker_4
moving_frame_000021,21,2;4;20,3,180.56271389632485,False,top_marker_4
moving_frame_000042,42,4;5,2,108.15494808460211,False,top_marker_5;top_pair_4_5
moving_frame_000043,43,4;5,2,130.7849084687981,False,top_marker_5;top_pair_4_5
moving_frame_000044,44,4;5,2,107.58000871188253,False,top_marker_5
moving_frame_000046,46,4;5;18,3,52.873737045655396,False,top_pair_5_18
moving_frame_000050,50,4;18,2,55.473093058685095,False,top_marker_18
moving_frame_000052,52,4;18,2,34.7930260862141,False,top_marker_18
moving_frame_000053,53,6;18,2,28.55572749293373,False,top_pair_6_18
moving_frame_000054,54,6;18,2,82.28123950949022,False,top_marker_18;top_marker_6;top_pair_6_18
moving_frame_000055,55,6,1,66.15335609965031,False,top_marker_6
moving_frame_000056,56,6,1,71.79865771823978,False,top_marker_6
moving_frame_000057,57,6,1,99.7874968933243,False,top_marker_6
moving_frame_000058,58,6,1,144.39607119697524,False,top_marker_6
moving_frame_000059,59,6,1,122.32946219483642,False,top_marker_6
moving_frame_000060,60,6,1,52.09701636812734,False,top_marker_6
moving_frame_000061,61,6,1,61.75867432580791,False,top_marker_6
moving_frame_000063,63,8;20,2,89.51492126639798,False,top_marker_8;top_pair_8_20
moving_frame_000064,64,8;20,2,102.36843798193712,False,top_marker_20;top_marker_8;top_pair_8_20
moving_frame_000065,65,8;20,2,103.63925754346407,False,top_marker_20;top_marker_8;top_pair_8_20
moving_frame_000066,66,20,1,93.53801571166487,False,top_marker_20
moving_frame_000067,67,20,1,46.07137306326104,False,top_marker_20
moving_frame_000068,68,20,1,55.6436691679869,False,top_marker_20
moving_frame_000069,69,20,1,64.85526334695287,False,top_marker_20
moving_frame_000070,70,10;20,2,44.89433407912604,False,top_marker_20;top_pair_10_20
moving_frame_000071,71,0;20,2,81.1511691894474,False,top_marker_20;top_pair_0_20
moving_frame_000072,72,0;3;20,3,81.49970310091351,True,reference_marker_3;top_marker_0;top_pair_0_20
moving_frame_000073,73,0;3;20,3,97.5550885821645,True,reference_marker_3;top_marker_0;top_pair_0_20
moving_frame_000074,74,0;3;20,3,106.70810424832376,True,reference_marker_3;top_marker_0;top_marker_3;top_pair_0_20;top_pair_0_3
moving_frame_000075,75,0;3;16,3,105.62662559196417,True,reference_marker_3;top_marker_0;top_marker_3;top_pair_0_3
moving_frame_000076,76,0;3;16,3,142.2902630360715,True,reference_marker_3;top_marker_0;top_marker_3;top_pair_0_16;top_pair_0_3
moving_frame_000077,77,0;3;15;16,4,137.51606638629124,True,reference_marker_3;top_marker_0;top_marker_3;top_pair_0_15;top_pair_0_16;top_pair_0_3
moving_frame_000078,78,0;3;15;16,4,158.30801385264982,True,reference_marker_3;top_marker_16;top_marker_3;top_pair_0_15;top_pair_0_16;top_pair_3_15;top_pair_3_16
moving_frame_000079,79,0;3;15;16,4,197.40787408448014,True,reference_marker_3;top_marker_15;top_marker_16;top_marker_3;top_pair_0_15;top_pair_0_16;top_pair_15_16;top_pair_3_15;top_pair_3_16
moving_frame_000080,80,0;3;15;16,4,196.66644513400593,True,reference_marker_3;top_marker_15;top_marker_16;top_marker_3;top_pair_0_15;top_pair_15_16;top_pair_3_15;top_pair_3_16
moving_frame_000081,81,0;3;15;16;19,5,121.85234867733881,True,reference_marker_3;top_marker_3;top_pair_0_19;top_pair_3_15;top_pair_3_16
moving_frame_000082,82,0;3;15;16;19,5,120.24696774711529,True,reference_marker_3;top_pair_0_19
moving_frame_000083,83,0;3;15;16;19,5,121.22304793679338,True,reference_marker_3;top_pair_0_19;top_pair_3_19
moving_frame_000084,84,0;3;15;16;19,5,135.13257272956207,True,reference_marker_3;top_marker_15;top_pair_0_19;top_pair_3_19
moving_frame_000085,85,3;15;16;19,4,162.06783903426899,True,reference_marker_3;top_marker_15;top_marker_16;top_pair_15_16;top_pair_3_19
moving_frame_000086,86,3;15;16;19,4,113.6213211360959,True,reference_marker_3;top_marker_16
moving_frame_000087,87,3;15;16,3,134.23651920915617,True,reference_marker_3;top_marker_15;top_marker_16;top_pair_15_16
moving_frame_000088,88,3;15;16,3,74.48957813602325,True,reference_marker_3
moving_frame_000089,89,15;16,2,96.30269925392778,False,top_marker_15
moving_frame_000097,97,8,1,8.717661664401623,False,top_marker_8
moving_frame_000098,98,10,1,51.2209573271323,False,top_marker_10
moving_frame_000099,99,8;10,2,40.430273232165675,False,top_marker_10;top_marker_8;top_pair_8_10
moving_frame_000100,100,8,1,11.131849328675532,False,top_marker_8
moving_frame_000101,101,8,1,8.94017619290128,False,top_marker_8
moving_frame_000105,105,10;12,2,115.00286411447189,False,top_marker_10;top_pair_10_12
moving_frame_000107,107,10;12,2,48.51570978880892,False,top_marker_10;top_pair_10_12
moving_frame_000108,108,10;12,2,29.941280433717445,False,top_marker_10;top_pair_10_12
moving_frame_000109,109,9;10;12,3,37.04430397773139,False,top_marker_10;top_pair_10_12;top_pair_9_10;top_pair_9_12
moving_frame_000110,110,9;10;12;17,4,56.352361048035185,False,top_marker_10;top_pair_12_17;top_pair_9_10;top_pair_9_12
moving_frame_000111,111,9;10;12;17,4,78.83383632158629,False,top_marker_10;top_pair_10_17;top_pair_12_17;top_pair_9_10;top_pair_9_12
moving_frame_000112,112,9;10;12;17,4,91.00796937976003,False,top_marker_17;top_pair_10_17;top_pair_12_17;top_pair_9_10;top_pair_9_12
moving_frame_000113,113,9;10;12;17,4,102.09155988132363,False,top_marker_9;top_pair_10_17
moving_frame_000114,114,9;10;12;17,4,91.49321034923784,False,top_marker_9;top_pair_10_17;top_pair_12_17
moving_frame_000115,115,9;12;17,3,89.01467340707516,False,top_marker_9
moving_frame_000116,116,9;17,2,79.51034660284955,False,top_marker_17
moving_frame_000117,117,9;17,2,101.59078960526402,False,top_marker_17;top_marker_9;top_pair_9_17
moving_frame_000118,118,9;17,2,245.56965391336598,False,top_marker_17;top_marker_9;top_pair_9_17
moving_frame_000119,119,9;17,2,96.87839027285645,False,top_marker_17;top_marker_9;top_pair_9_17
moving_frame_000120,120,9;17,2,172.59687609660315,False,top_marker_17;top_marker_9;top_pair_9_17
moving_frame_000121,121,9;17,2,99.94787810682988,False,top_marker_17;top_marker_9
moving_frame_000122,122,9;17,2,72.44756843507645,False,top_marker_17
moving_frame_000128,128,12,1,177.80795963609776,False,top_marker_12
moving_frame_000130,130,12,1,144.1217112865362,False,top_marker_12
moving_frame_000131,131,12,1,201.57567231888854,False,top_marker_12
moving_frame_000132,132,12,1,124.04845906305685,False,top_marker_12
moving_frame_000134,134,12,1,188.6128892242615,False,top_marker_12
moving_frame_000135,135,12,1,246.19653229901974,False,top_marker_12
moving_frame_000136,136,12,1,129.50826886823376,False,top_marker_12
moving_frame_000138,138,12,1,210.13305516545995,False,top_marker_12
moving_frame_000141,141,7;12,2,30.453373844820824,False,top_pair_7_12
moving_frame_000142,142,7;12,2,25.30112213673438,False,top_pair_7_12
moving_frame_000143,143,7,1,52.00807623425003,False,top_marker_7
moving_frame_000146,146,0;7,2,43.30112158416863,False,top_marker_7
moving_frame_000147,147,0;7,2,32.026062247219826,False,top_marker_7
moving_frame_000148,148,0;5;7,3,42.610174290841094,False,top_marker_7
moving_frame_000149,149,0;5;7,3,50.382067578793595,False,top_marker_7
moving_frame_000150,150,0;5;7,3,46.57600935085303,False,top_pair_0_7;top_pair_5_7
moving_frame_000151,151,0;5;7,3,47.90563550614573,False,top_pair_5_7
moving_frame_000152,152,0;5;7,3,68.81882069460252,False,top_marker_7;top_pair_0_7;top_pair_5_7
moving_frame_000153,153,0;7,2,64.94306196178546,False,top_marker_7;top_pair_0_7
moving_frame_000154,154,0;5;7,3,62.38752280443139,False,top_marker_7;top_pair_0_7;top_pair_5_7
moving_frame_000155,155,0;5,2,44.338629511464745,False,top_pair_0_5
moving_frame_000156,156,0;5,2,54.35512371918148,False,top_marker_0
moving_frame_000157,157,0;5,2,55.54641529206786,False,top_pair_0_5
moving_frame_000159,159,0;5,2,64.37730392435817,False,top_marker_0;top_pair_0_5
moving_frame_000160,160,0;5,2,59.775387860125676,False,top_pair_0_5
moving_frame_000165,165,5;16,2,46.50070562532342,False,top_pair_5_16
moving_frame_000166,166,5;16;19,3,97.82638951497519,False,top_marker_16;top_pair_5_16;top_pair_5_19
moving_frame_000167,167,5;16;19,3,76.55657778897896,False,top_pair_5_16
moving_frame_000168,168,5;16;19,3,93.8319164521132,False,top_marker_16;top_pair_5_16
moving_frame_000170,170,5;15;19,3,98.77261313313316,False,top_marker_15;top_pair_5_15
moving_frame_000171,171,5;15;19,3,97.59464324492546,False,top_marker_15;top_pair_15_19;top_pair_5_15
moving_frame_000172,172,5;15;19,3,94.29902205755832,False,top_pair_15_19;top_pair_5_15
