marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
2,0,1.0934073956999806,2.326576338297357,-2.0181773240389145,14,14,0.3386648875892142
2,1,1.3390181035754523,2.3128354737214605,-1.9979350169398244,14,14,0.3282233575128366
2,2,1.352656352645154,2.558793719052609,-2.010331371578169,14,14,0.5805891644747274
2,3,1.1079445020117578,2.5727375306918043,-2.032837731744275,14,14,0.41856272060489874
