marker_id,corner_idx,x_colmap,y_colmap,z_colmap,observation_count,inlier_count,median_reprojection_px
14,0,-0.5530307586087939,2.9815409103160246,-0.46547862245036764,30,30,0.5115255923933706
14,1,-0.583909260754766,2.8979204521804274,-0.23506489250668705,30,30,0.5929127772133209
14,2,-0.34020971534921296,2.885746519143693,-0.20721258568290427,30,30,0.7235492129335508
14,3,-0.3100469000035266,2.969027032079868,-0.4387143722754813,30,30,0.4445721992177335
