camera_id,productive_algorithm,productive_path,productive_bottleneck_score,v2_algorithm,v2_path,v2_bottleneck_score,diagnostic_algorithm,diagnostic_path,diagnostic_bottleneck_score,translation_difference_m,rotation_difference_deg,productive_v2_translation_difference_m,productive_v2_rotation_difference_deg
camera_back_left,legacy_maximum_bottleneck_v1,observer:moving_frame_000188 -> marker:2 -> observer:camera_back_left,1.5001483600425238,maximum_bottleneck_v2,observer:moving_frame_000188 -> marker:2 -> observer:camera_back_left,1.5001483600425238,unweighted_first_hit_bfs_diagnostic,observer:camera_back_left,0.660250890329944,0.7285882843618912,6.444872647967907,0.0,2.091309789151873e-06
camera_center_left,legacy_maximum_bottleneck_v1,observer:moving_frame_000188 -> marker:2 -> observer:camera_center_left,6.387680352756758,maximum_bottleneck_v2,observer:moving_frame_000188 -> marker:2 -> observer:camera_center_left,6.387680352756758,unweighted_first_hit_bfs_diagnostic,observer:camera_center_left,2.174621328348062,4.400884536548806,58.5866117290864,0.0,0.0
camera_center_right,legacy_maximum_bottleneck_v1,observer:moving_frame_000188 -> marker:2 -> observer:camera_center_left -> marker:37 -> observer:camera_center_right,6.387680352756758,maximum_bottleneck_v2,observer:moving_frame_000188 -> marker:2 -> observer:camera_center_left -> marker:37 -> observer:camera_center_right,6.387680352756758,unweighted_first_hit_bfs_diagnostic,observer:camera_center_left -> marker:37 -> observer:camera_center_right,2.174621328348062,4.276981405620354,58.58661172908638,0.0,0.0
camera_front_right,legacy_maximum_bottleneck_v1,observer:moving_frame_000188 -> marker:2 -> observer:camera_center_left -> marker:37 -> observer:camera_center_right -> marker:4 -> observer:moving_frame_000049 -> marker:12 -> observer:camera_front_right,4.583498326332541,maximum_bottleneck_v2,observer:moving_frame_000188 -> marker:2 -> observer:camera_center_left -> marker:37 -> observer:camera_center_right -> marker:4 -> observer:moving_frame_000049 -> marker:12 -> observer:camera_front_right,4.583498326332541,unweighted_first_hit_bfs_diagnostic,observer:camera_center_left -> marker:37 -> observer:camera_center_right -> marker:4 -> observer:moving_frame_000047 -> marker:12 -> observer:camera_front_right,2.174621328348062,15.31059300938082,145.66440180563794,0.0,0.0
