name,target_camera,method,category,pair,root_marker,target_marker,root_frame,target_frame,num_candidates,num_inliers,num_outliers,translation_error_cm,rotation_error_deg,est_x_m,est_y_m,est_z_m,est_roll_deg,est_pitch_deg,est_yaw_deg,gt_x_m,gt_y_m,gt_z_m,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,best_oracle_root_marker,best_oracle_target_marker,best_oracle_root_frame,best_oracle_target_frame,best_oracle_translation_error_cm,best_oracle_rotation_error_deg,inlier_rule,notes
cam_edge_3_to_cam_edge_0_COLMAP_motion_multichain,cam_edge_0,moving_relay_multichain_colmap_motion_aruco_metric_scale,main_no_gt,cam3_to_cam0,ALL,ALL,ALL,ALL,6264,5287,977,14.948684015106878,3.6858746708195897,2.108294587,-1.072242605,3.10413638,18.564177540000003,-53.536665732,-36.482072146,2.059231906,-1.165296833,2.997928662,12.727597349,-52.595332864,-32.453865269,3,7,58,78,1.236019067,1.797582067,"candidate deviation to robust consensus <= median + 3*MAD, with floors 0.30 m and 7 deg",Moving relay multichain aggregation over all valid marker/frame combinations. No GT is used for aggregation; GT is evaluation only.
cam_edge_3_to_cam_edge_1_COLMAP_motion_multichain,cam_edge_1,moving_relay_multichain_colmap_motion_aruco_metric_scale,main_no_gt,cam3_to_cam1,ALL,ALL,ALL,ALL,16320,14850,1470,44.41553416888902,4.608963035551792,-1.788754133,-0.37969511,0.247357714,11.519662533,47.298402356,22.380032096,-2.139367048,-0.128541651,0.353501444,16.174286863,50.492062643,24.587819285,1,1,17,34,5.075476404,0.416913078,"candidate deviation to robust consensus <= median + 3*MAD, with floors 0.30 m and 7 deg",Moving relay multichain aggregation over all valid marker/frame combinations. No GT is used for aggregation; GT is evaluation only.
cam_edge_3_to_cam_edge_5_COLMAP_motion_multichain,cam_edge_5,moving_relay_multichain_colmap_motion_aruco_metric_scale,main_no_gt,cam3_to_cam5,ALL,ALL,ALL,ALL,16714,13390,3324,7.592694011363175,3.1517642083103072,2.936715327,-3.166000244,8.244706998,139.254855393,-8.757819085000001,178.503890776,2.898374813,-3.101877728,8.258242439,141.705018098,-7.86654591,176.343482701,7,12,70,107,5.521690046,1.327462301,"candidate deviation to robust consensus <= median + 3*MAD, with floors 0.30 m and 7 deg",Moving relay multichain aggregation over all valid marker/frame combinations. No GT is used for aggregation; GT is evaluation only.
cam_edge_3_to_cam_edge_0_GT_motion_multichain,cam_edge_0,moving_relay_multichain_gt_motion_oracle,oracle_gt_motion,cam3_to_cam0,ALL,ALL,ALL,ALL,6264,5579,685,36.31609107378957,5.861589145111206,1.806470613,-1.13265402,3.256640901,21.449947009000002,-55.439088811,-39.797329699,2.059231906,-1.165296833,2.997928662,12.727597349,-52.595332864,-32.453865269,3,3,63,62,7.338208441,0.705861961,"candidate deviation to robust consensus <= median + 3*MAD, with floors 0.30 m and 7 deg",Moving relay multichain aggregation over all valid marker/frame combinations. No GT is used for aggregation; GT is evaluation only.
cam_edge_3_to_cam_edge_1_GT_motion_multichain,cam_edge_1,moving_relay_multichain_gt_motion_oracle,oracle_gt_motion,cam3_to_cam1,ALL,ALL,ALL,ALL,16320,16281,39,50.196307714497514,5.011060307168082,-1.780769094,-0.465008351,0.252681813,10.642036832000002,47.387196779,21.926292209,-2.139367048,-0.128541651,0.353501444,16.174286863,50.492062643,24.587819285,1,1,17,15,5.015936800,0.714259458,"candidate deviation to robust consensus <= median + 3*MAD, with floors 0.30 m and 7 deg",Moving relay multichain aggregation over all valid marker/frame combinations. No GT is used for aggregation; GT is evaluation only.
cam_edge_3_to_cam_edge_5_GT_motion_multichain,cam_edge_5,moving_relay_multichain_gt_motion_oracle,oracle_gt_motion,cam3_to_cam5,ALL,ALL,ALL,ALL,16714,15250,1464,103.865949304751,5.020045286137757,1.882776077,-3.285692187,8.374797124,138.268317384,-4.227992349000001,176.17081988,2.898374813,-3.101877728,8.258242439,141.705018098,-7.86654591,176.343482701,1,11,180,138,9.377079836,1.870311361,"candidate deviation to robust consensus <= median + 3*MAD, with floors 0.30 m and 7 deg",Moving relay multichain aggregation over all valid marker/frame combinations. No GT is used for aggregation; GT is evaluation only.
