approach,entity_type,entity_id,marker_id,reference_frame,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref_aruco_x_m,est_ref_aruco_y_m,est_ref_aruco_z_m,est_ref_aruco_roll_deg,est_ref_aruco_pitch_deg,est_ref_aruco_yaw_deg,est_ref_aruco_rvec_x,est_ref_aruco_rvec_y,est_ref_aruco_rvec_z,gt_ref_aruco_x_m,gt_ref_aruco_y_m,gt_ref_aruco_z_m,gt_ref_aruco_roll_deg,gt_ref_aruco_pitch_deg,gt_ref_aruco_yaw_deg,gt_ref_aruco_rvec_x,gt_ref_aruco_rvec_y,gt_ref_aruco_rvec_z
AP02_ref_marker_graph_ba,static_camera,cam_edge_0,,aruco_marker_14,9.32480506132613,1.8432081750572396,-0.5079299474652355,-0.37042700728868727,9.303589653057154,0.5827286305253476,-1.738259530501005,2.1803641961748084,-114.34605316214771,-2.143144189068963,-0.08261664889221379,-1.995473037198856,-0.022640080020223153,-0.0382523940173203,0.58780793,-1.734555260428118,2.087328299644237,-112.76486178785166,-1.4967437175878098,-0.8270999106551793,-1.9681387135817818,-0.00288591653676317,-0.035150860818307594
AP02_ref_marker_graph_ba,static_camera,cam_edge_1,,aruco_marker_14,14.43382544464272,1.8836319408804483,-13.661442247842759,2.527324846000256,-3.9131754111033423,-4.110781742478427,0.5003597480228158,2.0924109259864085,-104.69445986180581,0.08541984540229451,-115.0899023547301,-1.1111585548678071,1.7494141725919303,-1.3484763016708132,-3.97416732,0.47508649956281324,2.131542680097442,-106.3641137615459,0.7680855332147687,-114.5596564761897,-1.1237817095292493,1.7685660170970299,-1.3120742046484886
AP02_ref_marker_graph_ba,static_camera,cam_edge_3,,aruco_marker_14,7.674401409765282,2.0336986407437543,-7.2019738202523165,-1.448204636999173,-2.220520979405949,-3.299375568202523,-1.5776963067913174,2.0320056898853203,-108.63108185286008,0.319339252129432,-60.80318245072045,-1.689099185453172,0.9956012369472664,-0.707859412595875,-3.22735583,-1.5632142604213257,2.0542108996793798,-109.39044885636157,1.9674295392793395,-59.899952456623105,-1.6921873383095052,1.0026170436150015,-0.6660823964587599
AP02_ref_marker_graph_ba,static_camera,cam_edge_5,,aruco_marker_14,84.50158047515146,6.085487742074133,21.288073867265123,-80.25994886964634,-15.674042913751185,6.071739608672651,-0.4541799491351307,1.9820211409339503,-108.16107205792113,4.040244636756123,107.97132345880604,-1.2937022419899258,-1.6873268414944547,1.2895095509393955,5.85885887,0.34841953956133265,2.138761570071462,-109.27065188628556,4.0731791005917914,113.8768191914187,-1.231302161093729,-1.791064682252736,1.3345656692738173
AP02_ref_marker_graph_ba,aruco_marker,marker_000,0,aruco_marker_14,6.286843711399466,3.7508810067234117,-4.902628374942486,-1.1570559302563252,-3.7616300247407253,-2.5990262837494247,-0.031570559462543966,0.7423836997484907,63.78391461993905,1.6984847385952255,90.50989026662828,0.8402677598064845,0.8891666806463144,1.383230417493386,-2.55,-0.020000000159980713,0.779999999995898,67.08168819476708,-1.1751560817591656e-08,90.0000001836389,0.9097065062730295,0.9097065089072717,1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_001,1,aruco_marker_14,6.549978021427361,1.5287090601865618,-6.21804521402467,-2.028834048922823,-0.349225141502596,-2.3121804521402467,-1.0452883407415055,1.226507748374743,1.1609198708351283,-0.9309869590542414,-90.35958214811215,0.0030645096724950063,-0.028708232682523746,-1.5768108961684948,-2.25,-1.0250000002522772,1.229999999789769,-1.8363890089430702e-07,1.1751560817591656e-08,-90.0000001836389,-2.3561945080071345e-09,2.678370228341281e-09,-1.57079633
AP02_ref_marker_graph_ba,aruco_marker,marker_002,2,aruco_marker_14,3.656946548926506,2.640331766932477,-3.210868325006433,-1.7455072103415903,0.1295655811596963,-1.1321086832500644,-1.0424550722469883,0.7012956556013662,69.62919706609739,-0.3391112163055524,-89.4019899422094,0.9426970475249049,-0.9408830280961116,-1.344422614468132,-1.1,-1.0250000001435724,0.6999999997897692,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_003,3,aruco_marker_14,2.0481322038413285,1.761204517815567,-1.9323917228723508,0.5742167529007358,-0.36191556263098223,0.0806760827712765,0.715742167446966,0.39638084451931366,88.53991627385282,-0.49599323362915504,0.8572516975478323,1.5453359946050145,0.0046991431123178835,0.018547386740509507,0.1,0.7099999999179586,0.4000000001456235,90.00000001175157,-0.0,0.0,1.570796327,0.0,0.0
AP02_ref_marker_graph_ba,aruco_marker,marker_004,4,aruco_marker_14,5.062495346317416,3.923064437581509,-2.0587153694109683,3.3695642407816306,3.1680572890151693,0.6794128463058903,0.7436956420796509,1.6316805730357753,86.2581467634625,-0.5377730911108889,-1.0315183528769565,1.5053482155302447,-0.02109370896896948,-0.00740199995435952,0.7,0.7099999996718346,1.6000000001456236,90.00000001175157,-0.0,0.0,1.570796327,0.0,0.0
AP02_ref_marker_graph_ba,aruco_marker,marker_005,5,aruco_marker_14,12.054763952444212,1.4184572140407035,10.794382047055917,-2.428543043168019,4.785481047797136,2.007943820470559,-1.5042854305752524,0.7478548101744183,67.92954420119842,-0.39047370424039196,-88.93484079209733,0.9222643959069302,-0.9144825665557591,-1.347457155086748,1.9,-1.4800000001435722,0.699999999696447,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
AP02_ref_marker_graph_ba,aruco_marker,marker_006,6,aruco_marker_14,6.340577544918144,2.6096972101423477,3.4780376970349858,2.6947175746043506,4.565596847537279,2.00478037697035,0.026947175547093204,1.015655968475373,66.50368744150336,-0.288145105559904,-87.47001407218268,0.9131346118153385,-0.8804108639031537,-1.3350903168534018,1.97,-1.9895030067829111e-10,0.9700000000000002,67.08168819476708,1.1751560817591656e-08,-90.0000001836389,0.9097065062730295,-0.9097065089072717,-1.3722901285632265
