approach,entity_type,entity_id,marker_id,translation_error_cm,rotation_error_deg,dX_cm,dY_cm,dZ_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m,note
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_0,14,218.25776725016203,99.56318570943225,21.517134942630445,164.3853553930729,141.95393901255312,0.8029792794263044,-0.09070170649738896,3.506867689769768,0.58780793,-1.734555260428118,2.087328299644237,variant=fov_60deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_1,14,663.3650403465134,117.6426470550271,655.533035678683,73.633326768913,-70.0553286821541,2.5811630367868292,1.2114197672519431,1.430989393275901,-3.97416732,0.47508649956281324,2.131542680097442,variant=fov_60deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_3,14,694.7335558370936,113.28623164596003,534.9843716564496,441.61005757394616,37.775557427280894,2.122487886564496,2.8528863153181363,2.4319664739521887,-3.22735583,-1.5632142604213257,2.0542108996793798,variant=fov_60deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
AP03_targetless_colmap_single_ref14_scale,camera,cam_edge_5,14,427.30374620732243,86.42204639753551,-392.494830333603,41.90423357945614,-163.6469825335206,1.9339105666639698,0.767461875355894,0.5022917447362563,5.85885887,0.34841953956133265,2.138761570071462,variant=fov_60deg; single Ref14 metric registration; min_area_px2=500; GT evaluation-only
