approach,method,evaluation,entity_type,entity_id,translation_error_cm,rotation_error_deg,delta_x_cm,delta_y_cm,delta_z_cm,est_ref14_x_m,est_ref14_y_m,est_ref14_z_m,gt_ref14_x_m,gt_ref14_y_m,gt_ref14_z_m
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_0,227.22281612963266,72.56891232047695,155.29676331155036,-63.154294067150744,-153.3775036167854,2.1407755631155037,-2.3660982010996254,0.5535532634763828,0.58780793,-1.734555260428118,2.087328299644237
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_1,497.37987521413277,61.19579816018576,471.3416279928986,-128.6176549965023,-93.17354137431357,0.7392489599289868,-0.8110900504022099,1.1998072663543062,-3.97416732,0.47508649956281324,2.131542680097442
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_3,425.9865011540687,78.12643348384316,356.32628871796317,70.39153473461735,-222.57831649033855,0.3359070571796321,-0.8592989130751523,-0.1715722652240057,-3.22735583,-1.5632142604213257,2.0542108996793798
AP03,Targetless COLMAP + Multi-ArUco Sim3,Ref14-frame static camera evaluation,static_camera,cam_edge_5,456.7636697754938,72.41454611914403,-447.8388111386427,-64.47666093765723,-62.57962495120777,1.3804707586135725,-0.29634706981523956,1.5129653205593845,5.85885887,0.34841953956133265,2.138761570071462
